time_lsl,BreathingValue
168042.64417692,358.0
168042.66393055656,384.0
168042.68368419312,409.0
168042.70343782968,435.0
168042.72319146627,457.0
168042.74294510283,480.0
168042.7626987394,500.0
168042.78245237595,519.0
168042.80220601254,538.0
168042.8219596491,556.0
168042.84171328566,573.0
168042.86146692222,585.0
168042.8812205588,597.0
168042.90097419536,606.0
168042.92072783192,618.0
168042.94048146848,635.0
168042.96023510504,657.0
168042.97998874163,682.0
168042.9997423782,707.0
168043.01949601475,726.0
168043.0392496513,740.0
168043.0590032879,749.0
168043.07875692446,757.0
168043.09851056102,764.0
168043.11826419758,774.0
168043.13801783416,784.0
168043.15777147072,792.0
168043.17752510728,796.0
168043.19727874384,799.0
168043.2170323804,799.0
168043.236786017,803.0
168043.25653965355,806.0
168043.2762932901,811.0
168043.29604692667,814.0
168043.31580056326,815.0
168043.33555419982,816.0
168043.35530783638,815.0
168043.37506147294,817.0
168043.39481510952,817.0
168043.41456874608,821.0
168043.43432238264,823.0
168043.4540760192,825.0
168043.4738296558,827.0
168043.49358329235,827.0
168043.5133369289,826.0
168043.53309056547,823.0
168043.55284420203,822.0
168043.57259783862,818.0
168043.59235147518,814.0
168043.61210511174,807.0
168043.6318587483,801.0
168043.65161238489,794.0
168043.67136602144,794.0
168043.691119658,800.0
168043.71087329456,811.0
168043.73062693115,825.0
168043.7503805677,835.0
168043.77013420427,839.0
168043.78988784083,839.0
168043.8096414774,835.0
168043.82939511398,834.0
168043.84914875054,834.0
168043.8689023871,835.0
168043.88865602366,836.0
168043.90840966025,834.0
168043.9281632968,827.0
168043.94791693336,819.0
168043.96767056992,812.0
168043.9874242065,807.0
168044.00717784307,806.0
168044.02693147963,805.0
168044.0466851162,802.0
168044.06643875278,798.0
168044.08619238934,792.0
168044.1059460259,787.0
168044.12569966246,785.0
168044.14545329902,784.0
168044.1652069356,786.0
168044.18496057217,787.0
168044.20471420872,788.0
168044.22446784528,787.0
168044.24422148187,785.0
168044.26397511843,782.0
168044.283728755,777.0
168044.30348239155,774.0
168044.32323602814,767.0
168044.3429896647,761.0
168044.36274330126,753.0
168044.38249693782,744.0
168044.40225057438,738.0
168044.42200421097,737.0
168044.44175784753,744.0
168044.46151148409,757.0
168044.48126512064,771.0
168044.50101875723,781.0
168044.5207723938,781.0
168044.54052603035,776.0
168044.5602796669,768.0
168044.5800333035,763.0
168044.59978694006,763.0
168044.61954057662,766.0
168044.63929421318,768.0
168044.65904784977,765.0
168044.67880148633,757.0
168044.6985551229,746.0
168044.71830875945,739.0
168044.738062396,735.0
168044.7578160326,733.0
168044.77756966915,732.0
168044.7973233057,728.0
168044.81707694227,724.0
168044.83683057886,717.0
168044.85658421542,715.0
168044.87633785198,710.0
168044.89609148854,711.0
168044.91584512513,711.0
168044.9355987617,712.0
168044.95535239825,712.0
168044.9751060348,712.0
168044.99485967137,709.0
168045.01461330795,707.0
168045.0343669445,702.0
168045.05412058107,698.0
168045.07387421763,693.0
168045.09362785422,687.0
168045.11338149078,680.0
168045.13313512734,672.0
168045.1528887639,667.0
168045.1726424005,662.0
168045.19239603705,667.0
168045.2121496736,674.0
168045.23190331017,683.0
168045.25165694673,682.0
168045.27141058331,668.0
168045.29116421987,639.0
168045.31091785643,603.0
168045.330671493,567.0
168045.35042512958,537.0
168045.37017876614,511.0
168045.3899324027,488.0
168045.40968603926,463.0
168045.42943967585,435.0
168045.4491933124,405.0
168045.46894694897,374.0
168045.48870058553,348.0
168045.50845422212,324.0
168045.52820785868,304.0
168045.54796149523,283.0
168045.5677151318,264.0
168045.58746876835,243.0
168045.60722240494,223.0
168045.6269760415,205.0
168045.64672967806,190.0
168045.66648331462,175.0
168045.6862369512,162.0
168045.70599058777,148.0
168045.72574422433,134.0
168045.7454978609,118.0
168045.76525149748,103.0
168045.78500513404,87.0
168045.8047587706,72.0
168045.82451240715,59.0
168045.8442660437,44.0
168045.8640196803,28.0
168045.88377331686,15.0
168045.90352695342,5.0
168045.92328058998,0.0
168045.94303422657,0.0
168045.96278786313,0.0
168045.9825414997,0.0
168046.00229513625,0.0
168046.02204877284,0.0
168046.0418024094,0.0
168046.06155604596,0.0
168046.08130968251,0.0
168046.1010633191,0.0
168046.12081695566,0.0
168046.14057059222,0.0
168046.16032422878,0.0
168046.18007786534,0.0
168046.19983150193,0.0
168046.2195851385,0.0
168046.23933877505,0.0
168046.2590924116,0.0
168046.2788460482,0.0
168046.29859968476,0.0
168046.31835332132,0.0
168046.33810695788,0.0
168046.35786059446,0.0
168046.37761423102,0.0
168046.39736786758,0.0
168046.41712150414,0.0
168046.4368751407,0.0
168046.4566287773,0.0
168046.47638241385,0.0
168046.4961360504,0.0
168046.51588968697,0.0
168046.53564332356,0.0
168046.55539696012,0.0
168046.57515059668,0.0
168046.59490423324,0.0
168046.61465786982,1.0
168046.63441150638,2.0
168046.65416514294,8.0
168046.6739187795,19.0
168046.6936724161,39.0
168046.71342605265,70.0
168046.7331796892,110.0
168046.75293332577,155.0
168046.77268696233,203.0
168046.79244059892,247.0
168046.81219423548,285.0
168046.83194787204,320.0
168046.8517015086,352.0
168046.87145514518,383.0
168046.89120878174,414.0
168046.9109624183,448.0
168046.93071605486,479.0
168046.95046969145,513.0
168046.970223328,541.0
168046.98997696457,570.0
168047.00973060113,596.0
168047.0294842377,621.0
168047.04923787428,642.0
168047.06899151084,659.0
168047.0887451474,670.0
168047.10849878396,678.0
168047.12825242055,688.0
168047.1480060571,701.0
168047.16775969366,716.0
168047.18751333022,732.0
168047.2072669668,741.0
168047.22702060337,748.0
168047.24677423993,750.0
168047.2665278765,751.0
168047.28628151305,752.0
168047.30603514964,755.0
168047.3257887862,755.0
168047.34554242276,756.0
168047.36529605932,752.0
168047.3850496959,749.0
168047.40480333247,744.0
168047.42455696902,741.0
168047.44431060558,739.0
168047.46406424217,742.0
168047.48381787873,749.0
168047.5035715153,761.0
168047.52332515185,775.0
168047.54307878844,789.0
168047.562832425,797.0
168047.58258606156,800.0
168047.60233969812,799.0
168047.62209333468,798.0
168047.64184697127,799.0
168047.66160060783,804.0
168047.68135424439,807.0
168047.70110788094,808.0
168047.72086151753,804.0
168047.7406151541,797.0
168047.76036879065,791.0
168047.7801224272,788.0
168047.7998760638,788.0
168047.81962970036,788.0
168047.83938333692,788.0
168047.85913697348,784.0
168047.87889061004,780.0
168047.89864424663,775.0
168047.9183978832,772.0
168047.93815151975,771.0
168047.9579051563,771.0
168047.9776587929,773.0
168047.99741242945,773.0
168048.017166066,774.0
168048.03691970257,774.0
168048.05667333916,774.0
168048.07642697572,772.0
168048.09618061228,770.0
168048.11593424884,766.0
168048.13568788543,761.0
168048.155441522,755.0
168048.17519515855,745.0
168048.1949487951,736.0
168048.21470243167,727.0
168048.23445606825,722.0
168048.2542097048,723.0
168048.27396334137,732.0
168048.29371697793,746.0
168048.31347061452,758.0
168048.33322425108,767.0
168048.35297788764,768.0
168048.3727315242,769.0
168048.3924851608,770.0
168048.41223879735,775.0
168048.4319924339,783.0
168048.45174607047,786.0
168048.47149970703,785.0
168048.4912533436,773.0
168048.51100698017,756.0
168048.53076061673,740.0
168048.5505142533,727.0
168048.57026788988,723.0
168048.59002152644,723.0
168048.609775163,725.0
168048.62952879956,722.0
168048.64928243615,716.0
168048.6690360727,708.0
168048.68878970927,697.0
168048.70854334583,686.0
168048.72829698242,673.0
168048.74805061897,657.0
168048.76780425553,640.0
168048.7875578921,625.0
168048.80731152865,616.0
168048.82706516524,614.0
168048.8468188018,612.0
168048.86657243836,604.0
168048.88632607492,588.0
168048.9060797115,565.0
168048.92583334807,538.0
168048.94558698463,512.0
168048.9653406212,484.0
168048.98509425778,457.0
168049.00484789434,428.0
168049.0246015309,404.0
168049.04435516745,384.0
168049.064108804,373.0
168049.0838624406,368.0
168049.10361607716,361.0
168049.12336971372,351.0
168049.14312335028,330.0
168049.16287698687,304.0
168049.18263062343,275.0
168049.20238426,252.0
168049.22213789655,234.0
168049.24189153314,222.0
168049.2616451697,211.0
168049.28139880626,197.0
168049.30115244281,178.0
168049.32090607937,158.0
168049.34065971596,136.0
168049.36041335252,119.0
168049.38016698908,104.0
168049.39992062564,91.0
168049.41967426223,76.0
168049.4394278988,61.0
168049.45918153535,42.0
168049.4789351719,25.0
168049.4986888085,12.0
168049.51844244506,3.0
168049.53819608162,0.0
168049.55794971818,0.0
168049.57770335476,0.0
168049.59745699132,0.0
168049.61721062788,0.0
168049.63696426444,0.0
168049.656717901,0.0
168049.6764715376,0.0
168049.69622517415,0.0
168049.7159788107,0.0
168049.73573244727,0.0
168049.75548608386,0.0
168049.77523972042,0.0
168049.79499335698,0.0
168049.81474699354,0.0
168049.83450063012,0.0
168049.85425426668,0.0
168049.87400790324,0.0
168049.8937615398,0.0
168049.91351517636,0.0
168049.93326881295,0.0
168049.9530224495,0.0
168049.97277608607,0.0
168049.99252972263,0.0
168050.01228335922,0.0
168050.03203699578,0.0
168050.05179063234,0.0
168050.0715442689,8.0
168050.09129790548,19.0
168050.11105154204,40.0
168050.1308051786,64.0
168050.15055881516,89.0
168050.17031245175,115.0
168050.1900660883,140.0
168050.20981972487,162.0
168050.22957336143,187.0
168050.249326998,207.0
168050.26908063458,232.0
168050.28883427114,254.0
168050.3085879077,280.0
168050.32834154426,304.0
168050.34809518085,329.0
168050.3678488174,354.0
168050.38760245396,376.0
168050.40735609052,398.0
168050.4271097271,418.0
168050.44686336367,437.0
168050.46661700023,455.0
168050.4863706368,474.0
168050.50612427335,490.0
168050.52587790994,506.0
168050.5456315465,520.0
168050.56538518306,535.0
168050.58513881962,551.0
168050.6048924562,569.0
168050.62464609277,591.0
168050.64439972932,616.0
168050.66415336588,644.0
168050.68390700247,669.0
168050.70366063903,690.0
168050.7234142756,705.0
168050.74316791215,713.0
168050.76292154874,723.0
168050.7826751853,733.0
168050.80242882186,745.0
168050.82218245842,759.0
168050.84193609498,769.0
168050.86168973157,778.0
168050.88144336813,784.0
168050.90119700468,788.0
168050.92095064124,794.0
168050.94070427783,800.0
168050.9604579144,807.0
168050.98021155095,813.0
168050.9999651875,818.0
168051.0197188241,820.0
168051.03947246066,822.0
168051.05922609722,825.0
168051.07897973378,828.0
168051.09873337034,832.0
168051.11848700693,835.0
168051.1382406435,837.0
168051.15799428005,839.0
168051.1777479166,841.0
168051.1975015532,843.0
168051.21725518975,845.0
168051.2370088263,846.0
168051.25676246287,846.0
168051.27651609946,846.0
168051.29626973602,842.0
168051.31602337258,836.0
168051.33577700914,827.0
168051.3555306457,817.0
168051.3752842823,810.0
168051.39503791885,808.0
168051.4147915554,814.0
168051.43454519197,825.0
168051.45429882855,838.0
168051.4740524651,848.0
168051.49380610167,851.0
168051.51355973823,850.0
168051.53331337482,845.0
168051.55306701138,844.0
168051.57282064794,842.0
168051.5925742845,843.0
168051.6123279211,842.0
168051.63208155765,841.0
168051.6518351942,834.0
168051.67158883077,828.0
168051.69134246733,820.0
168051.7110961039,815.0
168051.73084974047,813.0
168051.75060337703,811.0
168051.7703570136,807.0
168051.79011065018,802.0
168051.80986428674,795.0
168051.8296179233,790.0
168051.84937155986,788.0
168051.86912519645,786.0
168051.888878833,787.0
168051.90863246957,786.0
168051.92838610613,786.0
168051.9481397427,785.0
168051.96789337927,785.0
168051.98764701583,783.0
168052.0074006524,781.0
168052.02715428895,780.0
168052.04690792554,776.0
168052.0666615621,773.0
168052.08641519866,766.0
168052.10616883522,758.0
168052.1259224718,748.0
168052.14567610837,737.0
168052.16542974493,731.0
168052.1851833815,730.0
168052.20493701808,738.0
168052.22469065464,749.0
168052.2444442912,763.0
168052.26419792775,770.0
168052.2839515643,770.0
168052.3037052009,763.0
168052.32345883746,757.0
168052.34321247402,752.0
168052.36296611058,753.0
168052.38271974717,755.0
168052.40247338373,755.0
168052.4222270203,750.0
168052.44198065685,741.0
168052.46173429344,727.0
168052.48148793,715.0
168052.50124156656,700.0
168052.52099520311,686.0
168052.54074883967,669.0
168052.56050247626,649.0
168052.58025611282,626.0
168052.60000974938,602.0
168052.61976338594,577.0
168052.63951702253,553.0
168052.6592706591,528.0
168052.67902429565,503.0
168052.6987779322,479.0
168052.7185315688,454.0
168052.73828520536,432.0
168052.75803884192,408.0
168052.77779247848,385.0
168052.79754611506,362.0
168052.81729975162,338.0
168052.83705338818,316.0
168052.85680702474,294.0
168052.8765606613,274.0
168052.8963142979,251.0
168052.91606793445,227.0
168052.935821571,202.0
168052.95557520757,180.0
168052.97532884416,161.0
168052.99508248072,151.0
168053.01483611728,141.0
168053.03458975384,131.0
168053.05434339042,113.0
168053.07409702698,89.0
168053.09385066354,63.0
168053.1136043001,37.0
168053.13335793666,19.0
168053.15311157325,7.0
168053.1728652098,1.0
168053.19261884637,0.0
168053.21237248293,0.0
168053.23212611952,0.0
168053.25187975608,0.0
168053.27163339264,0.0
168053.2913870292,0.0
168053.31114066578,0.0
168053.33089430234,0.0
168053.3506479389,0.0
168053.37040157546,0.0
168053.39015521205,0.0
168053.4099088486,0.0
168053.42966248517,0.0
168053.44941612173,0.0
168053.4691697583,0.0
168053.48892339488,0.0
168053.50867703144,0.0
168053.528430668,0.0
168053.54818430456,0.0
168053.56793794114,0.0
168053.5876915777,0.0
168053.60744521426,0.0
168053.62719885082,0.0
168053.6469524874,0.0
168053.66670612397,0.0
168053.68645976053,0.0
168053.7062133971,0.0
168053.72596703365,0.0
168053.74572067024,19.0
168053.7654743068,37.0
168053.78522794336,72.0
168053.80498157992,101.0
168053.8247352165,125.0
168053.84448885306,147.0
168053.86424248962,168.0
168053.88399612618,193.0
168053.90374976277,219.0
168053.92350339933,247.0
168053.9432570359,272.0
168053.96301067245,294.0
168053.982764309,312.0
168054.0025179456,330.0
168054.02227158216,349.0
168054.04202521872,371.0
168054.06177885528,395.0
168054.08153249187,420.0
168054.10128612843,445.0
168054.12103976498,467.0
168054.14079340154,489.0
168054.16054703813,510.0
168054.1803006747,530.0
168054.20005431125,551.0
168054.2198079478,569.0
168054.2395615844,588.0
168054.25931522096,607.0
168054.27906885752,624.0
168054.29882249408,640.0
168054.31857613064,656.0
168054.33832976723,670.0
168054.3580834038,681.0
168054.37783704035,693.0
168054.3975906769,699.0
168054.4173443135,704.0
168054.43709795005,707.0
168054.4568515866,708.0
168054.47660522317,712.0
168054.49635885976,719.0
168054.51611249632,733.0
168054.53586613288,751.0
168054.55561976944,771.0
168054.575373406,787.0
168054.5951270426,797.0
168054.61488067915,802.0
168054.6346343157,803.0
168054.65438795227,805.0
168054.67414158885,808.0
168054.6938952254,812.0
168054.71364886197,814.0
168054.73340249853,814.0
168054.75315613512,810.0
168054.77290977168,806.0
168054.79266340824,802.0
168054.8124170448,800.0
168054.8321706814,799.0
168054.85192431795,799.0
168054.8716779545,796.0
168054.89143159107,793.0
168054.91118522763,790.0
168054.9309388642,787.0
168054.95069250077,786.0
168054.97044613733,787.0
168054.9901997739,789.0
168055.00995341048,790.0
168055.02970704704,792.0
168055.0494606836,791.0
168055.06921432016,790.0
168055.08896795675,789.0
168055.1087215933,787.0
168055.12847522987,785.0
168055.14822886643,781.0
168055.167982503,774.0
168055.18773613957,764.0
168055.20748977613,755.0
168055.2272434127,747.0
168055.24699704925,746.0
168055.26675068584,752.0
168055.2865043224,766.0
168055.30625795896,781.0
168055.32601159552,792.0
168055.3457652321,796.0
168055.36551886867,792.0
168055.38527250523,785.0
168055.4050261418,781.0
168055.42477977838,779.0
168055.44453341493,780.0
168055.4642870515,781.0
168055.48404068805,780.0
168055.5037943246,773.0
168055.5235479612,766.0
168055.54330159776,758.0
168055.56305523432,754.0
168055.58280887088,751.0
168055.60256250747,749.0
168055.62231614403,745.0
168055.6420697806,741.0
168055.66182341715,735.0
168055.68157705374,730.0
168055.7013306903,727.0
168055.72108432685,725.0
168055.7408379634,725.0
168055.76059159997,725.0
168055.78034523656,726.0
168055.80009887312,724.0
168055.81985250968,722.0
168055.83960614624,720.0
168055.85935978283,716.0
168055.8791134194,713.0
168055.89886705595,709.0
168055.9186206925,702.0
168055.9383743291,695.0
168055.95812796566,686.0
168055.97788160222,678.0
168055.99763523877,673.0
168056.01738887533,676.0
168056.03714251192,684.0
168056.05689614848,696.0
168056.07664978504,703.0
168056.0964034216,700.0
168056.1161570582,684.0
168056.13591069475,661.0
168056.1556643313,639.0
168056.17541796787,620.0
168056.19517160446,604.0
168056.21492524102,590.0
168056.23467887758,571.0
168056.25443251414,549.0
168056.27418615072,522.0
168056.29393978728,494.0
168056.31369342384,469.0
168056.3334470604,446.0
168056.35320069696,425.0
168056.37295433355,404.0
168056.3927079701,383.0
168056.41246160667,361.0
168056.43221524323,340.0
168056.45196887982,320.0
168056.47172251638,302.0
168056.49147615294,286.0
168056.5112297895,270.0
168056.53098342608,255.0
168056.55073706264,238.0
168056.5704906992,220.0
168056.59024433576,202.0
168056.60999797232,184.0
168056.6297516089,168.0
168056.64950524547,153.0
168056.66925888203,138.0
168056.6890125186,121.0
168056.70876615518,102.0
168056.72851979174,80.0
168056.7482734283,62.0
168056.76802706486,48.0
168056.78778070144,41.0
168056.807534338,38.0
168056.82728797456,31.0
168056.84704161112,19.0
168056.8667952477,12.0
168056.88654888427,0.0
168056.90630252083,0.0
168056.9260561574,0.0
168056.94580979395,0.0
168056.96556343054,0.0
168056.9853170671,0.0
168057.00507070366,0.0
168057.02482434022,0.0
168057.0445779768,0.0
168057.06433161336,0.0
168057.08408524992,0.0
168057.10383888648,0.0
168057.12359252307,0.0
168057.14334615963,0.0
168057.1630997962,0.0
168057.18285343275,0.0
168057.2026070693,0.0
168057.2223607059,0.0
168057.24211434246,0.0
168057.26186797902,0.0
168057.28162161558,0.0
168057.30137525217,0.0
168057.32112888873,0.0
168057.34088252528,0.0
168057.36063616184,0.0
168057.38038979843,0.0
168057.400143435,0.0
168057.41989707155,0.0
168057.4396507081,0.0
168057.4594043447,12.0
168057.47915798126,27.0
168057.49891161782,56.0
168057.51866525438,92.0
168057.53841889094,132.0
168057.55817252753,171.0
168057.5779261641,208.0
168057.59767980064,237.0
168057.6174334372,260.0
168057.6371870738,282.0
168057.65694071035,304.0
168057.6766943469,330.0
168057.69644798347,357.0
168057.71620162006,385.0
168057.73595525662,411.0
168057.75570889318,432.0
168057.77546252974,452.0
168057.7952161663,470.0
168057.8149698029,489.0
168057.83472343945,510.0
168057.854477076,530.0
168057.87423071256,550.0
168057.89398434915,566.0
168057.9137379857,584.0
168057.93349162227,599.0
168057.95324525883,615.0
168057.97299889542,631.0
168057.99275253198,647.0
168058.01250616854,662.0
168058.0322598051,676.0
168058.05201344166,687.0
168058.07176707825,699.0
168058.0915207148,707.0
168058.11127435137,716.0
168058.13102798793,723.0
168058.1507816245,729.0
168058.17053526107,734.0
168058.19028889763,736.0
168058.2100425342,737.0
168058.22979617078,736.0
168058.24954980734,739.0
168058.2693034439,746.0
168058.28905708046,759.0
168058.30881071705,775.0
168058.3285643536,791.0
168058.34831799017,803.0
168058.36807162673,809.0
168058.3878252633,811.0
168058.40757889987,811.0
168058.42733253643,813.0
168058.447086173,816.0
168058.46683980955,819.0
168058.48659344614,820.0
168058.5063470827,818.0
168058.52610071926,814.0
168058.54585435582,810.0
168058.5656079924,809.0
168058.58536162897,809.0
168058.60511526553,808.0
168058.6248689021,808.0
168058.64462253865,804.0
168058.66437617523,800.0
168058.6841298118,796.0
168058.70388344835,793.0
168058.7236370849,793.0
168058.7433907215,794.0
168058.76314435806,796.0
168058.78289799462,798.0
168058.80265163118,798.0
168058.82240526777,796.0
168058.84215890433,795.0
168058.8619125409,791.0
168058.88166617745,789.0
168058.90141981404,785.0
168058.9211734506,779.0
168058.94092708715,772.0
168058.9606807237,763.0
168058.98043436027,756.0
168059.00018799686,753.0
168059.01994163342,758.0
168059.03969526998,771.0
168059.05944890654,786.0
168059.07920254313,799.0
168059.0989561797,804.0
168059.11870981625,802.0
168059.1384634528,797.0
168059.1582170894,791.0
168059.17797072596,791.0
168059.19772436252,792.0
168059.21747799907,795.0
168059.23723163563,794.0
168059.25698527222,788.0
168059.27673890878,781.0
168059.29649254534,773.0
168059.3162461819,768.0
168059.3359998185,767.0
168059.35575345505,764.0
168059.3755070916,764.0
168059.39526072817,758.0
168059.41501436476,754.0
168059.43476800132,748.0
168059.45452163788,744.0
168059.47427527444,744.0
168059.49402891102,745.0
168059.51378254758,746.0
168059.53353618414,747.0
168059.5532898207,746.0
168059.57304345726,744.0
168059.59279709385,742.0
168059.6125507304,738.0
168059.63230436697,735.0
168059.65205800353,731.0
168059.67181164012,725.0
168059.69156527668,717.0
168059.71131891324,709.0
168059.7310725498,700.0
168059.75082618638,696.0
168059.77057982294,698.0
168059.7903334595,707.0
168059.81008709606,719.0
168059.82984073262,729.0
168059.8495943692,729.0
168059.86934800577,718.0
168059.88910164233,700.0
168059.9088552789,680.0
168059.92860891548,664.0
168059.94836255204,653.0
168059.9681161886,644.0
168059.98786982516,632.0
168060.00762346174,614.0
168060.0273770983,591.0
168060.04713073486,566.0
168060.06688437142,542.0
168060.08663800798,521.0
168060.10639164457,502.0
168060.12614528113,481.0
168060.1458989177,458.0
168060.16565255425,434.0
168060.18540619084,410.0
168060.2051598274,388.0
168060.22491346396,367.0
168060.24466710052,348.0
168060.2644207371,329.0
168060.28417437366,312.0
168060.30392801022,293.0
168060.32368164678,275.0
168060.34343528337,256.0
168060.36318891993,236.0
168060.3829425565,217.0
168060.40269619305,200.0
168060.4224498296,182.0
168060.4422034662,165.0
168060.46195710276,144.0
168060.48171073932,123.0
168060.50146437588,100.0
168060.52121801247,82.0
168060.54097164902,70.0
168060.56072528558,63.0
168060.58047892214,58.0
168060.60023255873,49.0
168060.6199861953,32.0
168060.63973983185,18.0
168060.6594934684,5.0
168060.67924710497,0.0
168060.69900074156,0.0
168060.71875437812,0.0
168060.73850801468,0.0
168060.75826165124,0.0
168060.77801528783,0.0
168060.79776892439,0.0
168060.81752256094,0.0
168060.8372761975,0.0
168060.8570298341,0.0
168060.87678347065,0.0
168060.8965371072,0.0
168060.91629074377,0.0
168060.93604438036,0.0
168060.95579801692,0.0
168060.97555165348,0.0
168060.99530529004,0.0
168061.0150589266,0.0
168061.0348125632,0.0
168061.05456619975,0.0
168061.0743198363,0.0
168061.09407347286,0.0
168061.11382710945,0.0
168061.133580746,0.0
168061.15333438257,0.0
168061.17308801913,0.0
168061.19284165572,0.0
168061.21259529228,0.0
168061.23234892884,0.0
168061.2521025654,15.0
168061.27185620196,34.0
168061.29160983855,69.0
168061.3113634751,109.0
168061.33111711167,150.0
168061.35087074823,187.0
168061.3706243848,221.0
168061.39037802137,248.0
168061.41013165793,272.0
168061.4298852945,297.0
168061.44963893108,323.0
168061.46939256764,353.0
168061.4891462042,383.0
168061.50889984076,411.0
168061.52865347735,435.0
168061.5484071139,456.0
168061.56816075047,474.0
168061.58791438703,494.0
168061.6076680236,514.0
168061.62742166017,535.0
168061.64717529673,556.0
168061.6669289333,573.0
168061.68668256985,590.0
168061.70643620644,605.0
168061.726189843,619.0
168061.74594347956,633.0
168061.76569711612,647.0
168061.7854507527,661.0
168061.80520438927,674.0
168061.82495802583,686.0
168061.8447116624,697.0
168061.86446529895,706.0
168061.88421893553,714.0
168061.9039725721,722.0
168061.92372620865,728.0
168061.9434798452,735.0
168061.9632334818,738.0
168061.98298711836,740.0
168062.00274075492,738.0
168062.02249439148,737.0
168062.04224802807,735.0
168062.06200166463,738.0
168062.0817553012,748.0
168062.10150893775,761.0
168062.1212625743,776.0
168062.1410162109,790.0
168062.16076984745,799.0
168062.180523484,804.0
168062.20027712057,806.0
168062.22003075716,807.0
168062.23978439372,808.0
168062.25953803028,805.0
168062.27929166684,801.0
168062.29904530343,792.0
168062.31879894,783.0
168062.33855257655,774.0
168062.3583062131,764.0
168062.3780598497,754.0
168062.39781348626,741.0
168062.41756712281,726.0
168062.43732075937,710.0
168062.45707439593,694.0
168062.47682803252,681.0
168062.49658166908,673.0
168062.51633530564,668.0
168062.5360889422,669.0
168062.5558425788,670.0
168062.57559621535,675.0
168062.5953498519,679.0
168062.61510348847,685.0
168062.63485712506,690.0
168062.65461076162,696.0
168062.67436439818,703.0
168062.69411803473,707.0
168062.7138716713,712.0
168062.73362530788,716.0
168062.75337894444,718.0
168062.773132581,721.0
168062.79288621756,724.0
168062.81263985415,727.0
168062.8323934907,732.0
168062.85214712727,739.0
168062.87190076383,750.0
168062.89165440042,763.0
168062.91140803698,775.0
168062.93116167354,780.0
168062.9509153101,779.0
168062.97066894668,774.0
168062.99042258324,771.0
168063.0101762198,773.0
168063.02992985636,780.0
168063.04968349292,789.0
168063.0694371295,796.0
168063.08919076607,798.0
168063.10894440263,797.0
168063.1286980392,793.0
168063.14845167578,790.0
168063.16820531234,788.0
168063.1879589489,787.0
168063.20771258546,785.0
168063.22746622204,780.0
168063.2472198586,774.0
168063.26697349516,766.0
168063.28672713172,762.0
168063.30648076828,761.0
168063.32623440487,763.0
168063.34598804143,766.0
168063.365741678,768.0
168063.38549531455,768.0
168063.40524895114,765.0
168063.4250025877,762.0
168063.44475622426,759.0
168063.46450986082,755.0
168063.4842634974,750.0
168063.50401713396,743.0
168063.52377077052,735.0
168063.54352440708,723.0
168063.56327804367,710.0
168063.58303168023,696.0
168063.6027853168,682.0
168063.62253895335,671.0
168063.6422925899,664.0
168063.6620462265,661.0
168063.68179986306,658.0
168063.70155349962,651.0
168063.72130713618,637.0
168063.74106077277,614.0
168063.76081440932,589.0
168063.78056804588,566.0
168063.80032168244,547.0
168063.82007531903,530.0
168063.8398289556,514.0
168063.85958259215,496.0
168063.8793362287,473.0
168063.89908986527,450.0
168063.91884350186,426.0
168063.93859713842,404.0
168063.95835077498,386.0
168063.97810441154,369.0
168063.99785804813,353.0
168064.01761168469,337.0
168064.03736532124,319.0
168064.0571189578,302.0
168064.0768725944,285.0
168064.09662623095,268.0
168064.1163798675,252.0
168064.13613350407,235.0
168064.15588714063,219.0
168064.17564077722,202.0
168064.19539441378,186.0
168064.21514805034,169.0
168064.2349016869,151.0
168064.2546553235,132.0
168064.27440896005,112.0
168064.2941625966,93.0
168064.31391623316,76.0
168064.33366986975,60.0
168064.3534235063,42.0
168064.37317714287,24.0
168064.39293077943,12.0
168064.41268441602,1.0
168064.43243805258,0.0
168064.45219168914,0.0
168064.4719453257,0.0
168064.49169896226,0.0
168064.51145259885,0.0
168064.5312062354,0.0
168064.55095987197,0.0
168064.57071350852,0.0
168064.5904671451,0.0
168064.61022078167,0.0
168064.62997441823,0.0
168064.6497280548,0.0
168064.66948169138,0.0
168064.68923532794,0.0
168064.7089889645,0.0
168064.72874260106,0.0
168064.74849623762,0.0
168064.7682498742,0.0
168064.78800351077,14.0
168064.80775714733,30.0
168064.82751078389,57.0
168064.84726442047,86.0
168064.86701805703,113.0
168064.8867716936,140.0
168064.90652533015,168.0
168064.92627896674,196.0
168064.9460326033,226.0
168064.96578623986,258.0
168064.98553987642,291.0
168065.005293513,329.0
168065.02504714957,364.0
168065.04480078613,398.0
168065.0645544227,430.0
168065.08430805925,458.0
168065.10406169583,483.0
168065.1238153324,502.0
168065.14356896895,517.0
168065.1633226055,529.0
168065.1830762421,541.0
168065.20282987866,556.0
168065.22258351522,574.0
168065.24233715178,595.0
168065.26209078837,617.0
168065.28184442493,639.0
168065.3015980615,659.0
168065.32135169805,674.0
168065.3411053346,684.0
168065.3608589712,690.0
168065.38061260775,697.0
168065.4003662443,704.0
168065.42011988087,715.0
168065.43987351746,723.0
168065.45962715402,730.0
168065.47938079058,730.0
168065.49913442714,727.0
168065.51888806373,720.0
168065.5386417003,712.0
168065.55839533685,703.0
168065.5781489734,690.0
168065.59790261,673.0
168065.61765624656,653.0
168065.63740988311,629.0
168065.65716351967,608.0
168065.67691715623,590.0
168065.69667079282,573.0
