LSL_Timestamp,BreathingValue
651111.711812,420
651111.732753,421
651111.7507064,421
651111.7716647,422
651111.792594,422
651111.810549,423
651111.8314961,423
651111.8494744,423
651111.8703932,425
651111.8913359,424
651111.9092896,425
651111.9302598,425
651111.9482126,426
651111.9691451,426
651111.9901021,427
651112.0080349,427
651112.028974,427
651112.0469239,429
651112.0678729,428
651112.0888046,429
651112.1067516,430
651112.1276998,430
651112.1456794,431
651112.1665961,431
651112.1875407,431
651112.2055023,432
651112.2264598,431
651112.244388,433
651112.2654061,434
651112.2862909,436
651112.3042308,441
651112.3251751,446
651112.3431237,451
651112.3640781,455
651112.3850197,457
651112.4029602,459
651112.42391,461
651112.4418842,466
651112.4628049,470
651112.4837572,478
651112.5017052,485
651112.5226822,495
651112.5406619,503
651112.5615648,514
651112.5825901,521
651112.6004897,530
651112.621424,535
651112.6393842,541
651112.6603156,544
651112.6812338,549
651112.6991753,552
651112.7201402,559
651112.7381199,563
651112.7590618,568
651112.7799739,569
651112.7979378,568
651112.8188947,568
651112.83683,566
651112.8577553,567
651112.8787063,568
651112.8966579,569
651112.9175948,569
651112.9355426,572
651112.9565136,574
651112.9774438,575
651112.9953909,577
651113.0163386,579
651113.0343157,585
651113.0552445,590
651113.07617,596
651113.0941296,598
651113.1151067,596
651113.1330193,594
651113.1540209,592
651113.1749185,592
651113.1928615,593
651113.2138058,592
651113.2317518,592
651113.2527358,589
651113.2736587,586
651113.2915957,583
651113.3125355,578
651113.3305185,572
651113.3514364,564
651113.3723929,558
651113.3903296,553
651113.4112893,551
651113.4292285,551
651113.4501689,553
651113.4711051,559
651113.4891097,568
651113.5100089,578
651113.5279515,587
651113.5489113,593
651113.5698551,598
651113.5877994,602
651113.6087861,605
651113.6267287,608
651113.6476378,610
651113.668595,613
651113.6865373,616
651113.707501,621
651113.7254224,624
651113.7463681,626
651113.7673093,626
651113.7852773,625
651113.8062139,624
651113.8241699,626
651113.8451069,626
651113.8660499,626
651113.8839993,623
651113.9049555,618
651113.922928,610
651113.9438477,601
651113.9647936,594
651113.9827562,587
651114.0037531,584
651114.0216631,581
651114.0426246,579
651114.0635362,576
651114.0814887,572
651114.1024303,567
651114.1204069,564
651114.1413277,561
651114.1622987,558
651114.1802148,553
651114.2011672,544
651114.2191074,532
651114.2400491,520
651114.2609976,508
651114.2789601,495
651114.2999005,485
651114.3178391,473
651114.3387902,460
651114.3597287,446
651114.3777066,433
651114.3986289,420
651114.416598,410
651114.4375217,402
651114.4584876,396
651114.4764231,392
651114.4973778,390
651114.5153192,386
651114.5362618,380
651114.5572291,371
651114.5751602,363
651114.5961021,358
651114.6140472,356
651114.6349932,357
651114.6559377,359
651114.6739162,359
651114.6948484,361
651114.7128018,361
651114.7337243,363
651114.7547055,364
651114.7726447,365
651114.7935859,366
651114.8115256,366
651114.8324616,369
651114.853414,368
651114.8713624,370
651114.8923142,371
651114.9102564,372
651114.9312,373
651114.952151,374
651114.9701064,375
651114.9910413,376
651115.0090009,377
651115.0299483,377
651115.0509059,379
651115.0688368,380
651115.0897857,380
651115.1077346,382
651115.1287056,381
651115.1496273,384
651115.16758,384
651115.1885111,385
651115.2064715,387
651115.2274145,387
651115.2483483,388
651115.2663074,389
651115.2872744,389
651115.3051966,390
651115.3261599,391
651115.3470921,392
651115.3650463,392
651115.385989,395
651115.4039415,394
651115.4248806,396
651115.4458194,396
651115.4637717,397
651115.4847289,398
651115.5027272,398
651115.5236517,399
651115.5445791,401
651115.5625245,404
651115.5834846,409
651115.6014064,417
651115.622384,427
651115.643324,439
651115.6612567,449
651115.6822192,460
651115.7001628,468
651115.721204,476
651115.7420443,483
651115.7600184,492
651115.7809442,500
651115.7989221,508
651115.819834,517
651115.8407809,526
651115.858717,534
651115.8796938,542
651115.8976122,549
651115.918573,554
651115.9395108,559
651115.9574539,563
651115.9783971,568
651115.9963538,573
651116.0173149,578
651116.0382556,584
651116.0562222,589
651116.0771518,594
651116.09513,597
651116.1160395,601
651116.136976,601
651116.1549251,601
651116.1759052,599
651116.1938334,599
651116.2147669,598
651116.2357065,598
651116.2536636,599
651116.2746035,598
651116.2925637,601
651116.3135001,601
651116.3344409,601
651116.3523945,604
651116.3733598,609
651116.3913195,617
651116.4122364,626
651116.4331796,633
651116.4511405,638
651116.4721158,641
651116.4900354,643
651116.5110034,646
651116.5319309,647
651116.5498843,650
651116.5708187,654
651116.5887875,657
651116.6097187,660
651116.6306578,660
651116.6486053,659
651116.6695619,657
651116.6875287,656
651116.7084443,655
651116.7293983,656
651116.7473375,655
651116.7682838,654
651116.7862736,650
651116.8072009,646
651116.8281432,642
651116.8460972,640
651116.8670385,638
651116.8849767,635
651116.905918,628
651116.9268693,620
651116.9448143,610
651116.9657643,600
651116.9837118,594
651117.0046589,586
651117.0256065,581
651117.0435474,575
651117.0645097,571
651117.08245,567
651117.1033914,566
651117.1243378,569
651117.1423486,575
651117.1632497,582
651117.1811976,588
651117.2021251,593
651117.2231399,596
651117.2410305,598
651117.2619685,600
651117.2799266,604
651117.3008721,610
651117.3218205,618
651117.3397705,625
651117.3607071,629
651117.3786528,631
651117.3995989,630
651117.4205513,630
651117.4385241,630
651117.459441,631
651117.4773868,634
651117.4983375,638
651117.5192803,640
651117.5372349,643
651117.5581875,640
651117.5761286,638
651117.5971047,632
651117.6180203,632
651117.6359696,632
651117.6569217,634
651117.6748687,634
651117.6958104,633
651117.7167499,630
651117.7347157,627
651117.7556706,622
651117.773592,616
651117.7945434,610
651117.8154807,601
651117.8334323,594
651117.8543762,585
651117.8723401,574
651117.8932764,566
651117.9142294,554
651117.9321717,543
651117.953116,530
651117.9711061,517
651117.992019,503
651118.0129734,490
651118.0309302,477
651118.0519039,464
651118.0728076,452
651118.0907729,439
651118.1117027,429
651118.1296472,421
651118.1505888,412
651118.171541,405
651118.1895001,397
651118.2104442,390
651118.2283737,383
651118.2493346,375
651118.2702675,368
651118.288251,356
651118.3091818,346
651118.3271171,334
651118.34808,326
651118.3690383,316
651118.3869646,310
651118.4080628,303
651118.4258603,297
651118.4467913,291
651118.4677434,286
651118.48569,284
651118.5066355,283
651118.5245859,286
651118.5455633,286
651118.5664813,290
651118.5844613,290
651118.605371,293
651118.6233191,296
651118.6442618,302
651118.6652419,311
651118.683159,323
651118.7041067,336
651118.722066,349
651118.7430034,361
651118.7639414,374
651118.7818931,386
651118.802842,397
651118.8207955,408
651118.8417597,418
651118.8626991,427
651118.8806916,437
651118.9015886,445
651118.9195284,453
651118.9404785,461
651118.9614422,469
651118.9793734,478
651119.0003143,488
651119.018262,498
651119.0392341,508
651119.0601516,517
651119.0781051,526
651119.0990513,536
651119.1170058,545
651119.1379537,553
651119.1589123,561
651119.1768546,569
651119.1977861,575
651119.2157401,584
651119.2366989,590
651119.2576404,598
651119.2755754,605
651119.2965215,610
651119.3144875,613
651119.3354635,615
651119.3563705,615
651119.3743226,616
651119.3952706,617
651119.4132205,620
651119.4341567,622
651119.4551026,624
651119.4730557,628
651119.4939902,630
651119.511944,634
651119.5329062,635
651119.5538495,638
651119.5717948,639
651119.5927293,641
651119.6106808,642
651119.6316597,643
651119.6525672,643
651119.6705196,643
651119.6914679,642
651119.7094204,641
651119.7303578,638
651119.7513106,637
651119.7692682,635
651119.7902094,635
651119.8081572,633
651119.8291037,630
651119.8500488,628
651119.8679891,627
651119.8889327,625
651119.9068854,625
651119.9278655,626
651119.9487722,630
651119.9667246,636
651119.9876781,644
651120.0056223,650
651120.0266054,654
651120.0475305,657
651120.0654759,660
651120.086423,664
651120.1043909,667
651120.125322,671
651120.1462538,674
651120.1642083,676
651120.1851475,676
651120.2030961,677
651120.2240712,675
651120.2449805,674
651120.2629441,672
651120.2838952,671
651120.3018331,669
651120.3227724,667
651120.3437215,664
651120.3616697,662
651120.382618,658
651120.400565,657
651120.4215095,654
651120.4424523,652
651120.4604069,651
651120.4813497,649
651120.4992997,648
651120.5202487,647
651120.5412132,646
651120.5591456,647
651120.5800833,646
651120.5980433,646
651120.6189833,644
651120.6399316,640
651120.6578769,638
651120.6788307,634
651120.6968085,631
651120.7177246,626
651120.7386638,621
651120.7566169,617
651120.7776213,613
651120.7955188,610
651120.8164631,606
651120.8373961,604
651120.8553479,604
651120.8762997,605
651120.8942443,602
651120.9151879,597
651120.9361342,587
651120.9540823,575
651120.9750269,563
651120.9930094,551
651121.0139257,539
651121.0348773,528
651121.0528223,518
651121.073789,509
651121.091722,499
651121.1126587,488
651121.1336051,476
651121.1515564,464
651121.1725025,451
651121.1904575,440
651121.2113958,431
651121.2323467,421
651121.2503011,414
651121.2712416,404
651121.2892284,398
651121.3101443,388
651121.3310773,381
651121.3490423,373
651121.369978,366
651121.3879217,357
651121.4088661,351
651121.4298123,342
651121.4477614,336
651121.4687115,329
651121.4866598,323
651121.5076027,316
651121.5285485,309
651121.5465024,300
651121.5674405,290
651121.5854192,281
651121.6063381,272
651121.6272862,261
651121.6452364,251
651121.6662039,239
651121.6841714,228
651121.7050746,217
651121.7260164,210
651121.7439678,206
651121.7649124,204
651121.7828651,207
651121.8038113,209
651121.8247539,212
651121.8427057,214
651121.8636493,217
651121.8816339,220
651121.9025508,223
651121.9234907,226
651121.9414403,228
651121.9624085,235
651121.9803453,243
651122.0012933,255
651122.0222577,270
651122.0401989,284
651122.0611591,300
651122.079099,317
651122.100028,334
651122.1209728,349
651122.1389329,363
651122.1598612,375
651122.177845,387
651122.1987609,398
651122.2197178,408
651122.2376516,421
651122.2586265,432
651122.2765481,445
651122.2974921,456
651122.3184422,467
651122.3363893,476
651122.3573387,485
651122.3752841,493
651122.396232,502
651122.4171731,509
651122.4351224,518
651122.456078,525
651122.474052,532
651122.4949627,537
651122.5159062,541
651122.5338595,544
651122.5548587,548
651122.5727619,552
651122.5937058,559
651122.6146443,565
651122.6325973,570
651122.6535449,576
651122.6714915,582
651122.6924313,590
651122.7134046,600
651122.7313303,608
651122.752282,617
651122.7702248,624
651122.7911701,630
651122.8121161,634
651122.8300715,637
651122.8510104,641
651122.8689629,644
651122.8899042,649
651122.9108493,652
651122.9288298,655
651122.9497451,654
651122.9677026,654
651122.9886406,652
651123.0096078,653
651123.027535,652
651123.0484825,652
651123.066444,651
651123.0873754,649
651123.1083195,647
651123.1262766,645
651123.1472253,644
651123.16519,645
651123.1861262,646
651123.2070551,646
651123.2250342,646
651123.2459727,643
651123.2639096,640
651123.2848515,638
651123.305826,637
651123.323746,639
651123.3446916,645
651123.3626402,649
651123.3835848,652
651123.4045373,652
651123.4224892,645
651123.4434319,637
651123.461376,625
651123.4823203,615
651123.5032659,607
651123.5212166,604
651123.5421597,607
651123.5601115,611
651123.5810571,616
651123.6020003,618
651123.6199518,620
651123.6408947,623
651123.6588481,628
651123.6798197,633
651123.7007364,637
651123.718688,640
651123.7396333,640
651123.7575853,641
651123.7785278,643
651123.7994738,647
651123.8174238,651
651123.8383673,656
651123.8563194,661
651123.8772654,664
651123.898208,664
651123.9161672,662
651123.937101,657
651123.9550618,654
651123.9759979,649
651123.99697,647
651124.0149037,645
651124.0358573,643
651124.053805,641
651124.0747533,638
651124.0956981,636
651124.1136486,634
651124.1345931,633
651124.1525315,631
651124.1734742,630
651124.1944167,629
651124.2123976,628
651124.233311,627
651124.251262,626
651124.2722064,624
651124.293155,624
651124.3111024,623
651124.332046,623
651124.349997,623
651124.3709711,623
651124.3919049,624
651124.4098485,624
651124.4307837,624
651124.4487332,622
651124.4696884,619
651124.4906223,615
651124.5085748,611
651124.5295229,606
651124.5474858,601
651124.5684261,596
651124.5893632,594
651124.6073122,593
651124.6282607,594
651124.646206,595
651124.667178,600
651124.6880952,607
651124.7060466,616
651124.726994,625
651124.7449654,631
651124.7659019,633
651124.786836,634
651124.8047849,633
651124.8257349,634
651124.8436821,634
651124.8646251,638
651124.8855788,642
651124.9035209,646
651124.9244673,648
651124.9424142,647
651124.9633979,644
651124.984309,639
651125.002254,635
651125.0231996,631
651125.0411529,630
651125.0620958,627
651125.0830376,625
651125.1009933,621
651125.1219424,615
651125.1398858,610
651125.1608352,603
651125.181772,598
651125.1997504,592
651125.2206682,585
651125.2386213,576
651125.2595691,567
651125.2805125,554
651125.2984691,542
651125.3194043,529
651125.3373566,517
651125.3583267,505
651125.3792507,495
651125.3971996,484
651125.4181431,473
651125.4360993,463
651125.4570351,453
651125.4779877,443
651125.4959354,431
651125.516878,421
651125.5348289,410
651125.5557714,398
651125.5767441,386
651125.5946701,374
651125.6156536,363
651125.6335773,356
651125.6545189,347
651125.6754547,342
651125.6934157,337
651125.7143511,335
651125.7322992,332
651125.7532509,327
651125.7742057,321
651125.7921539,312
651125.8130881,304
651125.8310361,296
651125.8520075,289
651125.8729235,284
651125.8908748,279
651125.9118216,275
651125.9297778,267
651125.9507163,262
651125.9716633,253
651125.9896162,246
651126.0105581,237
651126.0285077,231
651126.0494511,225
651126.0704097,219
651126.088369,213
651126.1093203,206
651126.12726,198
651126.1482447,190
651126.1691479,183
651126.1870928,174
651126.208027,166
651126.2290199,158
651126.2469295,150
651126.267869,144
651126.2858398,140
651126.306768,136
651126.327717,135
651126.3456581,134
651126.3666864,135
651126.3845548,139
651126.4055056,146
651126.4264438,157
651126.4444199,171
651126.4653431,188
651126.4832954,206
651126.5042339,224
651126.5252042,241
651126.54313,256
651126.5640781,267
