time_lsl,t_device,uV,device,seq,fs
222990.98935729128,1756024882.759965,-64,H10,42,130.0
222990.99704959898,1756024882.759965,-57,H10,42,130.0
222991.00474190665,1756024882.759965,-55,H10,42,130.0
222991.01243421435,1756024882.759965,-60,H10,42,130.0
222991.02012652205,1756024882.759965,-60,H10,42,130.0
222991.02781882975,1756024882.759965,-57,H10,42,130.0
222991.03551113742,1756024882.759965,-62,H10,42,130.0
222991.04320344512,1756024882.759965,-60,H10,42,130.0
222991.05089575282,1756024882.759965,-52,H10,42,130.0
222991.05858806052,1756024882.759965,-57,H10,42,130.0
222991.0662803682,1756024882.759965,-62,H10,42,130.0
222991.0739726759,1756024882.759965,-55,H10,42,130.0
222991.0816649836,1756024882.759965,-50,H10,42,130.0
222991.0893572913,1756024882.759965,-55,H10,42,130.0
222991.097049599,1756024882.759965,-62,H10,42,130.0
222991.10474190666,1756024882.759965,-57,H10,42,130.0
222991.11243421436,1756024882.759965,-52,H10,42,130.0
222991.12012652206,1756024882.759965,-57,H10,42,130.0
222991.12781882976,1756024882.759965,-57,H10,42,130.0
222991.13551113743,1756024882.759965,-52,H10,42,130.0
222991.24530022522,1756024883.3444319,-55,H10,43,130.0
222991.2529925329,1756024883.3444319,-52,H10,43,130.0
222991.2606848406,1756024883.3444319,-50,H10,43,130.0
222991.26837714828,1756024883.3444319,-52,H10,43,130.0
222991.27606945598,1756024883.3444319,-52,H10,43,130.0
222991.28376176368,1756024883.3444319,-52,H10,43,130.0
222991.29145407138,1756024883.3444319,-62,H10,43,130.0
222991.29914637905,1756024883.3444319,-64,H10,43,130.0
222991.30683868675,1756024883.3444319,-60,H10,43,130.0
222991.31453099445,1756024883.3444319,-55,H10,43,130.0
222991.32222330215,1756024883.3444319,-55,H10,43,130.0
222991.32991560982,1756024883.3444319,-55,H10,43,130.0
222991.33760791752,1756024883.3444319,-52,H10,43,130.0
222991.34530022522,1756024883.3444319,-50,H10,43,130.0
222991.35299253292,1756024883.3444319,-52,H10,43,130.0
222991.3606848406,1756024883.3444319,-52,H10,43,130.0
222991.3683771483,1756024883.3444319,-48,H10,43,130.0
222991.376069456,1756024883.3444319,-48,H10,43,130.0
222991.3837617637,1756024883.3444319,-48,H10,43,130.0
222991.39145407136,1756024883.3444319,-48,H10,43,130.0
222991.39914637906,1756024883.3444319,-52,H10,43,130.0
222991.40683868676,1756024883.3444319,-52,H10,43,130.0
222991.41453099446,1756024883.3444319,-48,H10,43,130.0
222991.42222330213,1756024883.3444319,-48,H10,43,130.0
222991.42991560983,1756024883.3444319,-50,H10,43,130.0
222991.43760791753,1756024883.3444319,-48,H10,43,130.0
222991.44530022523,1756024883.3444319,-48,H10,43,130.0
222991.4529925329,1756024883.3444319,-52,H10,43,130.0
222991.4606848406,1756024883.3444319,-50,H10,43,130.0
222991.4683771483,1756024883.3444319,-48,H10,43,130.0
222991.476069456,1756024883.3444319,-40,H10,43,130.0
222991.48376176367,1756024883.3444319,-26,H10,43,130.0
222991.49145407137,1756024883.3444319,-9,H10,43,130.0
222991.49914637906,1756024883.3444319,-9,H10,43,130.0
222991.50683868676,1756024883.3444319,-24,H10,43,130.0
222991.51453099443,1756024883.3444319,-38,H10,43,130.0
222991.52222330213,1756024883.3444319,-48,H10,43,130.0
222991.52991560983,1756024883.3444319,-48,H10,43,130.0
222991.53760791753,1756024883.3444319,-45,H10,43,130.0
222991.5453002252,1756024883.3444319,-48,H10,43,130.0
222991.5529925329,1756024883.3444319,-52,H10,43,130.0
222991.5606848406,1756024883.3444319,-50,H10,43,130.0
222991.5683771483,1756024883.3444319,-50,H10,43,130.0
222991.57606945597,1756024883.3444319,-50,H10,43,130.0
222991.58376176367,1756024883.3444319,-48,H10,43,130.0
222991.59145407137,1756024883.3444319,-48,H10,43,130.0
222991.59914637907,1756024883.3444319,-48,H10,43,130.0
222991.60683868674,1756024883.3444319,-57,H10,43,130.0
222991.61453099444,1756024883.3444319,-62,H10,43,130.0
222991.62222330214,1756024883.3444319,84,H10,43,130.0
222991.62991560984,1756024883.3444319,471,H10,43,130.0
222991.6376079175,1756024883.3444319,740,H10,43,130.0
222991.6453002252,1756024883.3444319,454,H10,43,130.0
222991.6529925329,1756024883.3444319,-64,H10,43,130.0
222991.6606848406,1756024883.3444319,-177,H10,43,130.0
222991.66837714828,1756024883.3444319,-50,H10,43,130.0
222991.67606945598,1756024883.3444319,-76,H10,43,130.0
222991.68376176368,1756024883.3444319,-125,H10,43,130.0
222991.69145407138,1756024883.3444319,-86,H10,43,130.0
222991.69914637905,1756024883.3444319,-84,H10,43,130.0
222991.70683868675,1756024883.3444319,-101,H10,43,130.0
222991.71453099445,1756024883.3444319,-86,H10,43,130.0
222991.72222330215,1756024883.3444319,-79,H10,43,130.0
222991.72991560982,1756024883.3444319,-81,H10,43,130.0
222991.73760791752,1756024883.3444319,-76,H10,43,130.0
222991.74530022522,1756024883.3444319,-67,H10,43,130.0
222991.7529925329,1756024883.3444319,-67,H10,43,130.0
222991.7606848406,1756024883.3444319,-60,H10,43,130.0
222991.76837714828,1756024883.3444319,-55,H10,43,130.0
222991.77606945598,1756024883.3444319,-50,H10,43,130.0
222991.78376176368,1756024883.3444319,-48,H10,43,130.0
222991.79145407138,1756024883.3444319,-43,H10,43,130.0
222991.79914637905,1756024883.3444319,-36,H10,43,130.0
222991.79405793684,1756024883.9736981,-28,H10,44,130.0
222991.80175024454,1756024883.9736981,-21,H10,44,130.0
222991.80944255224,1756024883.9736981,-14,H10,44,130.0
222991.8171348599,1756024883.9736981,-9,H10,44,130.0
222991.8248271676,1756024883.9736981,-2,H10,44,130.0
222991.8325194753,1756024883.9736981,4,H10,44,130.0
222991.840211783,1756024883.9736981,12,H10,44,130.0
222991.84790409068,1756024883.9736981,19,H10,44,130.0
222991.85559639838,1756024883.9736981,24,H10,44,130.0
222991.86328870608,1756024883.9736981,26,H10,44,130.0
222991.87098101378,1756024883.9736981,28,H10,44,130.0
222991.87867332145,1756024883.9736981,28,H10,44,130.0
222991.88636562915,1756024883.9736981,24,H10,44,130.0
222991.89405793685,1756024883.9736981,19,H10,44,130.0
222991.90175024455,1756024883.9736981,14,H10,44,130.0
222991.90944255222,1756024883.9736981,2,H10,44,130.0
222991.91713485992,1756024883.9736981,-14,H10,44,130.0
222991.92482716762,1756024883.9736981,-31,H10,44,130.0
222991.93251947532,1756024883.9736981,-52,H10,44,130.0
222991.940211783,1756024883.9736981,-72,H10,44,130.0
222991.9479040907,1756024883.9736981,-86,H10,44,130.0
222991.9555963984,1756024883.9736981,-98,H10,44,130.0
222991.9632887061,1756024883.9736981,-105,H10,44,130.0
222991.97098101376,1756024883.9736981,-108,H10,44,130.0
222991.97867332146,1756024883.9736981,-110,H10,44,130.0
222991.98636562916,1756024883.9736981,-110,H10,44,130.0
222991.99405793686,1756024883.9736981,-113,H10,44,130.0
222992.00175024453,1756024883.9736981,-113,H10,44,130.0
222992.00944255223,1756024883.9736981,-110,H10,44,130.0
222992.01713485993,1756024883.9736981,-105,H10,44,130.0
222992.02482716762,1756024883.9736981,-103,H10,44,130.0
222992.0325194753,1756024883.9736981,-98,H10,44,130.0
222992.040211783,1756024883.9736981,-93,H10,44,130.0
222992.0479040907,1756024883.9736981,-88,H10,44,130.0
222992.0555963984,1756024883.9736981,-84,H10,44,130.0
222992.06328870606,1756024883.9736981,-79,H10,44,130.0
222992.07098101376,1756024883.9736981,-76,H10,44,130.0
222992.07867332146,1756024883.9736981,-72,H10,44,130.0
222992.08636562916,1756024883.9736981,-69,H10,44,130.0
222992.09405793683,1756024883.9736981,-67,H10,44,130.0
222992.10175024453,1756024883.9736981,-62,H10,44,130.0
222992.10944255223,1756024883.9736981,-60,H10,44,130.0
222992.11713485993,1756024883.9736981,-60,H10,44,130.0
222992.1248271676,1756024883.9736981,-57,H10,44,130.0
222992.1325194753,1756024883.9736981,-57,H10,44,130.0
222992.140211783,1756024883.9736981,-60,H10,44,130.0
222992.1479040907,1756024883.9736981,-60,H10,44,130.0
222992.15559639837,1756024883.9736981,-57,H10,44,130.0
222992.16328870607,1756024883.9736981,-57,H10,44,130.0
222992.17098101377,1756024883.9736981,-57,H10,44,130.0
222992.17867332147,1756024883.9736981,-60,H10,44,130.0
222992.18636562914,1756024883.9736981,-57,H10,44,130.0
222992.19405793684,1756024883.9736981,-57,H10,44,130.0
222992.20175024454,1756024883.9736981,-57,H10,44,130.0
222992.20944255224,1756024883.9736981,-57,H10,44,130.0
222992.2171348599,1756024883.9736981,-57,H10,44,130.0
222992.2248271676,1756024883.9736981,-57,H10,44,130.0
222992.2325194753,1756024883.9736981,-57,H10,44,130.0
222992.240211783,1756024883.9736981,-55,H10,44,130.0
222992.24790409068,1756024883.9736981,-52,H10,44,130.0
222992.25559639838,1756024883.9736981,-52,H10,44,130.0
222992.26328870608,1756024883.9736981,-50,H10,44,130.0
222992.27098101377,1756024883.9736981,-50,H10,44,130.0
222992.27867332145,1756024883.9736981,-50,H10,44,130.0
222992.28636562914,1756024883.9736981,-48,H10,44,130.0
222992.29405793684,1756024883.9736981,-48,H10,44,130.0
222992.30175024454,1756024883.9736981,-45,H10,44,130.0
222992.30944255224,1756024883.9736981,-43,H10,44,130.0
222992.3171348599,1756024883.9736981,-45,H10,44,130.0
222992.3248271676,1756024883.9736981,-45,H10,44,130.0
222992.3325194753,1756024883.9736981,-43,H10,44,130.0
222992.340211783,1756024883.9736981,-40,H10,44,130.0
222992.34790409068,1756024883.9736981,-40,H10,44,130.0
222992.37123359262,1756024884.468617,-43,H10,45,130.0
222992.37892590032,1756024884.468617,-40,H10,45,130.0
222992.38661820802,1756024884.468617,-40,H10,45,130.0
222992.3943105157,1756024884.468617,-40,H10,45,130.0
222992.4020028234,1756024884.468617,-43,H10,45,130.0
222992.4096951311,1756024884.468617,-43,H10,45,130.0
222992.4173874388,1756024884.468617,-43,H10,45,130.0
222992.42507974646,1756024884.468617,-45,H10,45,130.0
222992.43277205416,1756024884.468617,-43,H10,45,130.0
222992.44046436186,1756024884.468617,-40,H10,45,130.0
222992.44815666956,1756024884.468617,-40,H10,45,130.0
222992.45584897723,1756024884.468617,-40,H10,45,130.0
222992.46354128493,1756024884.468617,-40,H10,45,130.0
222992.47123359263,1756024884.468617,-40,H10,45,130.0
222992.47892590033,1756024884.468617,-43,H10,45,130.0
222992.486618208,1756024884.468617,-40,H10,45,130.0
222992.4943105157,1756024884.468617,-38,H10,45,130.0
222992.5020028234,1756024884.468617,-38,H10,45,130.0
222992.5096951311,1756024884.468617,-43,H10,45,130.0
222992.51738743877,1756024884.468617,-48,H10,45,130.0
222992.52507974647,1756024884.468617,-48,H10,45,130.0
222992.53277205417,1756024884.468617,-43,H10,45,130.0
222992.54046436187,1756024884.468617,-28,H10,45,130.0
222992.54815666954,1756024884.468617,-9,H10,45,130.0
222992.55584897724,1756024884.468617,0,H10,45,130.0
222992.56354128494,1756024884.468617,-9,H10,45,130.0
222992.57123359264,1756024884.468617,-26,H10,45,130.0
222992.5789259003,1756024884.468617,-36,H10,45,130.0
222992.586618208,1756024884.468617,-40,H10,45,130.0
222992.5943105157,1756024884.468617,-40,H10,45,130.0
222992.6020028234,1756024884.468617,-40,H10,45,130.0
222992.60969513108,1756024884.468617,-40,H10,45,130.0
222992.61738743878,1756024884.468617,-43,H10,45,130.0
222992.62507974647,1756024884.468617,-43,H10,45,130.0
222992.63277205417,1756024884.468617,-43,H10,45,130.0
222992.64046436184,1756024884.468617,-43,H10,45,130.0
222992.64815666954,1756024884.468617,-43,H10,45,130.0
222992.65584897724,1756024884.468617,-40,H10,45,130.0
222992.66354128494,1756024884.468617,-45,H10,45,130.0
222992.6712335926,1756024884.468617,-57,H10,45,130.0
222992.6789259003,1756024884.468617,16,H10,45,130.0
222992.686618208,1756024884.468617,334,H10,45,130.0
222992.6943105157,1756024884.468617,738,H10,45,130.0
222992.70200282338,1756024884.468617,755,H10,45,130.0
222992.70969513108,1756024884.468617,271,H10,45,130.0
222992.71738743878,1756024884.468617,-139,H10,45,130.0
222992.72507974648,1756024884.468617,-122,H10,45,130.0
222992.73277205415,1756024884.468617,-52,H10,45,130.0
222992.74046436185,1756024884.468617,-122,H10,45,130.0
222992.74815666955,1756024884.468617,-132,H10,45,130.0
222992.75584897725,1756024884.468617,-96,H10,45,130.0
222992.76354128492,1756024884.468617,-108,H10,45,130.0
222992.77123359262,1756024884.468617,-115,H10,45,130.0
222992.77892590032,1756024884.468617,-98,H10,45,130.0
222992.78661820802,1756024884.468617,-96,H10,45,130.0
222992.7943105157,1756024884.468617,-96,H10,45,130.0
222992.8020028234,1756024884.468617,-88,H10,45,130.0
222992.8096951311,1756024884.468617,-81,H10,45,130.0
222992.8173874388,1756024884.468617,-79,H10,45,130.0
222992.82507974646,1756024884.468617,-74,H10,45,130.0
222992.83277205416,1756024884.468617,-69,H10,45,130.0
222992.84046436186,1756024884.468617,-64,H10,45,130.0
222992.84815666956,1756024884.468617,-57,H10,45,130.0
222992.85584897723,1756024884.468617,-52,H10,45,130.0
222992.86354128493,1756024884.468617,-45,H10,45,130.0
222992.87123359262,1756024884.468617,-38,H10,45,130.0
222992.87892590032,1756024884.468617,-31,H10,45,130.0
222992.88661820802,1756024884.468617,-24,H10,45,130.0
222992.8943105157,1756024884.468617,-19,H10,45,130.0
222992.9020028234,1756024884.468617,-12,H10,45,130.0
222992.9096951311,1756024884.468617,-7,H10,45,130.0
222992.9173874388,1756024884.468617,-2,H10,45,130.0
222992.92507974646,1756024884.468617,2,H10,45,130.0
222992.82821429617,1756024885.008419,4,H10,46,130.0
222992.83590660387,1756024885.008419,9,H10,46,130.0
222992.84359891157,1756024885.008419,7,H10,46,130.0
222992.85129121924,1756024885.008419,4,H10,46,130.0
222992.85898352694,1756024885.008419,4,H10,46,130.0
222992.86667583464,1756024885.008419,-2,H10,46,130.0
222992.87436814234,1756024885.008419,-9,H10,46,130.0
222992.88206045,1756024885.008419,-19,H10,46,130.0
222992.8897527577,1756024885.008419,-33,H10,46,130.0
222992.8974450654,1756024885.008419,-50,H10,46,130.0
222992.9051373731,1756024885.008419,-69,H10,46,130.0
222992.91282968078,1756024885.008419,-84,H10,46,130.0
222992.92052198848,1756024885.008419,-91,H10,46,130.0
222992.92821429617,1756024885.008419,-101,H10,46,130.0
222992.93590660387,1756024885.008419,-103,H10,46,130.0
222992.94359891154,1756024885.008419,-105,H10,46,130.0
222992.95129121924,1756024885.008419,-105,H10,46,130.0
222992.95898352694,1756024885.008419,-103,H10,46,130.0
222992.96667583464,1756024885.008419,-101,H10,46,130.0
222992.9743681423,1756024885.008419,-98,H10,46,130.0
222992.98206045,1756024885.008419,-96,H10,46,130.0
222992.9897527577,1756024885.008419,-93,H10,46,130.0
222992.9974450654,1756024885.008419,-91,H10,46,130.0
222993.00513737308,1756024885.008419,-86,H10,46,130.0
222993.01282968078,1756024885.008419,-84,H10,46,130.0
222993.02052198848,1756024885.008419,-79,H10,46,130.0
222993.02821429618,1756024885.008419,-74,H10,46,130.0
222993.03590660385,1756024885.008419,-69,H10,46,130.0
222993.04359891155,1756024885.008419,-67,H10,46,130.0
222993.05129121925,1756024885.008419,-64,H10,46,130.0
222993.05898352695,1756024885.008419,-62,H10,46,130.0
222993.06667583462,1756024885.008419,-57,H10,46,130.0
222993.07436814232,1756024885.008419,-57,H10,46,130.0
222993.08206045002,1756024885.008419,-55,H10,46,130.0
222993.08975275772,1756024885.008419,-55,H10,46,130.0
222993.0974450654,1756024885.008419,-55,H10,46,130.0
222993.1051373731,1756024885.008419,-55,H10,46,130.0
222993.1128296808,1756024885.008419,-55,H10,46,130.0
222993.1205219885,1756024885.008419,-55,H10,46,130.0
222993.12821429616,1756024885.008419,-55,H10,46,130.0
222993.13590660386,1756024885.008419,-55,H10,46,130.0
222993.14359891156,1756024885.008419,-52,H10,46,130.0
222993.15129121926,1756024885.008419,-52,H10,46,130.0
222993.15898352693,1756024885.008419,-52,H10,46,130.0
222993.16667583463,1756024885.008419,-52,H10,46,130.0
222993.17436814232,1756024885.008419,-52,H10,46,130.0
222993.18206045002,1756024885.008419,-50,H10,46,130.0
222993.1897527577,1756024885.008419,-50,H10,46,130.0
222993.1974450654,1756024885.008419,-48,H10,46,130.0
222993.2051373731,1756024885.008419,-48,H10,46,130.0
222993.2128296808,1756024885.008419,-48,H10,46,130.0
222993.22052198846,1756024885.008419,-48,H10,46,130.0
222993.22821429616,1756024885.008419,-45,H10,46,130.0
222993.23590660386,1756024885.008419,-45,H10,46,130.0
222993.24359891156,1756024885.008419,-45,H10,46,130.0
222993.25129121923,1756024885.008419,-45,H10,46,130.0
222993.25898352693,1756024885.008419,-45,H10,46,130.0
222993.26667583463,1756024885.008419,-43,H10,46,130.0
222993.27436814233,1756024885.008419,-40,H10,46,130.0
222993.28206045,1756024885.008419,-43,H10,46,130.0
222993.2897527577,1756024885.008419,-43,H10,46,130.0
222993.2974450654,1756024885.008419,-40,H10,46,130.0
222993.3051373731,1756024885.008419,-43,H10,46,130.0
222993.31282968077,1756024885.008419,-45,H10,46,130.0
222993.32052198847,1756024885.008419,-43,H10,46,130.0
222993.32821429617,1756024885.008419,-43,H10,46,130.0
222993.33590660387,1756024885.008419,-43,H10,46,130.0
222993.34359891157,1756024885.008419,-45,H10,46,130.0
222993.35129121924,1756024885.008419,-43,H10,46,130.0
222993.35898352694,1756024885.008419,-40,H10,46,130.0
222993.36667583464,1756024885.008419,-40,H10,46,130.0
222993.37436814234,1756024885.008419,-43,H10,46,130.0
222993.38206045,1756024885.008419,-40,H10,46,130.0
222993.37265954446,1756024885.551023,-40,H10,47,130.0
222993.38035185216,1756024885.551023,-45,H10,47,130.0
222993.38804415986,1756024885.551023,-48,H10,47,130.0
222993.39573646753,1756024885.551023,-45,H10,47,130.0
222993.40342877523,1756024885.551023,-43,H10,47,130.0
222993.41112108293,1756024885.551023,-45,H10,47,130.0
222993.41881339063,1756024885.551023,-45,H10,47,130.0
222993.4265056983,1756024885.551023,-45,H10,47,130.0
222993.434198006,1756024885.551023,-48,H10,47,130.0
222993.4418903137,1756024885.551023,-48,H10,47,130.0
222993.4495826214,1756024885.551023,-50,H10,47,130.0
222993.45727492907,1756024885.551023,-52,H10,47,130.0
222993.46496723677,1756024885.551023,-48,H10,47,130.0
222993.47265954447,1756024885.551023,-28,H10,47,130.0
222993.48035185217,1756024885.551023,-9,H10,47,130.0
222993.48804415984,1756024885.551023,-2,H10,47,130.0
222993.49573646754,1756024885.551023,-14,H10,47,130.0
222993.50342877524,1756024885.551023,-28,H10,47,130.0
222993.51112108293,1756024885.551023,-43,H10,47,130.0
222993.5188133906,1756024885.551023,-45,H10,47,130.0
222993.5265056983,1756024885.551023,-40,H10,47,130.0
222993.534198006,1756024885.551023,-40,H10,47,130.0
222993.5418903137,1756024885.551023,-45,H10,47,130.0
222993.54958262137,1756024885.551023,-45,H10,47,130.0
222993.55727492907,1756024885.551023,-43,H10,47,130.0
222993.56496723677,1756024885.551023,-45,H10,47,130.0
222993.57265954447,1756024885.551023,-45,H10,47,130.0
222993.58035185214,1756024885.551023,-43,H10,47,130.0
222993.58804415984,1756024885.551023,-45,H10,47,130.0
222993.59573646754,1756024885.551023,-52,H10,47,130.0
222993.60342877524,1756024885.551023,-60,H10,47,130.0
222993.6111210829,1756024885.551023,57,H10,47,130.0
222993.6188133906,1756024885.551023,420,H10,47,130.0
222993.6265056983,1756024885.551023,776,H10,47,130.0
222993.634198006,1756024885.551023,663,H10,47,130.0
222993.64189031368,1756024885.551023,139,H10,47,130.0
222993.64958262138,1756024885.551023,-161,H10,47,130.0
222993.65727492908,1756024885.551023,-86,H10,47,130.0
222993.66496723678,1756024885.551023,-55,H10,47,130.0
222993.67265954445,1756024885.551023,-125,H10,47,130.0
222993.68035185215,1756024885.551023,-113,H10,47,130.0
222993.68804415985,1756024885.551023,-91,H10,47,130.0
222993.69573646755,1756024885.551023,-110,H10,47,130.0
222993.70342877522,1756024885.551023,-108,H10,47,130.0
222993.71112108292,1756024885.551023,-91,H10,47,130.0
222993.71881339062,1756024885.551023,-88,H10,47,130.0
222993.72650569832,1756024885.551023,-86,H10,47,130.0
222993.734198006,1756024885.551023,-81,H10,47,130.0
222993.7418903137,1756024885.551023,-76,H10,47,130.0
222993.74958262139,1756024885.551023,-72,H10,47,130.0
222993.75727492908,1756024885.551023,-67,H10,47,130.0
222993.76496723676,1756024885.551023,-60,H10,47,130.0
222993.77265954445,1756024885.551023,-55,H10,47,130.0
222993.78035185215,1756024885.551023,-52,H10,47,130.0
222993.78804415985,1756024885.551023,-45,H10,47,130.0
222993.79573646752,1756024885.551023,-40,H10,47,130.0
222993.80342877522,1756024885.551023,-38,H10,47,130.0
222993.81112108292,1756024885.551023,-31,H10,47,130.0
222993.81881339062,1756024885.551023,-21,H10,47,130.0
222993.8265056983,1756024885.551023,-19,H10,47,130.0
222993.834198006,1756024885.551023,-14,H10,47,130.0
222993.8418903137,1756024885.551023,-7,H10,47,130.0
222993.8495826214,1756024885.551023,0,H10,47,130.0
222993.85727492906,1756024885.551023,4,H10,47,130.0
222993.86496723676,1756024885.551023,12,H10,47,130.0
222993.87265954446,1756024885.551023,14,H10,47,130.0
222993.88035185216,1756024885.551023,12,H10,47,130.0
222993.88804415986,1756024885.551023,14,H10,47,130.0
222993.89573646753,1756024885.551023,14,H10,47,130.0
222993.90342877523,1756024885.551023,7,H10,47,130.0
222993.91112108293,1756024885.551023,0,H10,47,130.0
222993.91881339063,1756024885.551023,-12,H10,47,130.0
222993.9265056983,1756024885.551023,-26,H10,47,130.0
222993.9599233773,1756024886.138222,-43,H10,48,130.0
222993.967615685,1756024886.138222,-57,H10,48,130.0
222993.9753079927,1756024886.138222,-72,H10,48,130.0
222993.98300030036,1756024886.138222,-81,H10,48,130.0
222993.99069260806,1756024886.138222,-91,H10,48,130.0
222993.99838491576,1756024886.138222,-96,H10,48,130.0
222994.00607722346,1756024886.138222,-98,H10,48,130.0
222994.01376953113,1756024886.138222,-96,H10,48,130.0
222994.02146183883,1756024886.138222,-96,H10,48,130.0
222994.02915414653,1756024886.138222,-96,H10,48,130.0
222994.03684645423,1756024886.138222,-96,H10,48,130.0
222994.0445387619,1756024886.138222,-96,H10,48,130.0
222994.0522310696,1756024886.138222,-91,H10,48,130.0
222994.0599233773,1756024886.138222,-88,H10,48,130.0
222994.067615685,1756024886.138222,-84,H10,48,130.0
222994.07530799267,1756024886.138222,-81,H10,48,130.0
222994.08300030036,1756024886.138222,-79,H10,48,130.0
222994.09069260806,1756024886.138222,-76,H10,48,130.0
222994.09838491576,1756024886.138222,-72,H10,48,130.0
222994.10607722343,1756024886.138222,-69,H10,48,130.0
222994.11376953113,1756024886.138222,-67,H10,48,130.0
222994.12146183883,1756024886.138222,-64,H10,48,130.0
222994.12915414653,1756024886.138222,-62,H10,48,130.0
222994.1368464542,1756024886.138222,-62,H10,48,130.0
222994.1445387619,1756024886.138222,-60,H10,48,130.0
222994.1522310696,1756024886.138222,-57,H10,48,130.0
222994.1599233773,1756024886.138222,-55,H10,48,130.0
222994.16761568497,1756024886.138222,-55,H10,48,130.0
222994.17530799267,1756024886.138222,-57,H10,48,130.0
222994.18300030037,1756024886.138222,-55,H10,48,130.0
222994.19069260807,1756024886.138222,-55,H10,48,130.0
222994.19838491574,1756024886.138222,-55,H10,48,130.0
222994.20607722344,1756024886.138222,-55,H10,48,130.0
222994.21376953114,1756024886.138222,-55,H10,48,130.0
222994.22146183884,1756024886.138222,-55,H10,48,130.0
222994.2291541465,1756024886.138222,-55,H10,48,130.0
222994.2368464542,1756024886.138222,-52,H10,48,130.0
222994.2445387619,1756024886.138222,-52,H10,48,130.0
222994.2522310696,1756024886.138222,-52,H10,48,130.0
222994.25992337728,1756024886.138222,-52,H10,48,130.0
222994.26761568498,1756024886.138222,-52,H10,48,130.0
222994.27530799268,1756024886.138222,-50,H10,48,130.0
222994.28300030038,1756024886.138222,-52,H10,48,130.0
222994.29069260805,1756024886.138222,-50,H10,48,130.0
222994.29838491575,1756024886.138222,-50,H10,48,130.0
222994.30607722345,1756024886.138222,-50,H10,48,130.0
222994.31376953115,1756024886.138222,-50,H10,48,130.0
222994.32146183882,1756024886.138222,-48,H10,48,130.0
222994.32915414652,1756024886.138222,-50,H10,48,130.0
222994.3368464542,1756024886.138222,-55,H10,48,130.0
222994.3445387619,1756024886.138222,-55,H10,48,130.0
222994.35223106958,1756024886.138222,-57,H10,48,130.0
222994.35992337728,1756024886.138222,-55,H10,48,130.0
222994.36761568498,1756024886.138222,-52,H10,48,130.0
222994.37530799268,1756024886.138222,-52,H10,48,130.0
222994.38300030035,1756024886.138222,-50,H10,48,130.0
222994.39069260805,1756024886.138222,-48,H10,48,130.0
222994.39838491575,1756024886.138222,-50,H10,48,130.0
222994.40607722345,1756024886.138222,-48,H10,48,130.0
222994.41376953112,1756024886.138222,-45,H10,48,130.0
222994.42146183882,1756024886.138222,-45,H10,48,130.0
222994.42915414652,1756024886.138222,-45,H10,48,130.0
222994.43684645422,1756024886.138222,-43,H10,48,130.0
222994.4445387619,1756024886.138222,-43,H10,48,130.0
222994.4522310696,1756024886.138222,-40,H10,48,130.0
222994.4599233773,1756024886.138222,-38,H10,48,130.0
222994.467615685,1756024886.138222,-38,H10,48,130.0
222994.4753079927,1756024886.138222,-40,H10,48,130.0
222994.48300030036,1756024886.138222,-40,H10,48,130.0
222994.49069260806,1756024886.138222,-40,H10,48,130.0
222994.49838491576,1756024886.138222,-38,H10,48,130.0
222994.50607722346,1756024886.138222,-36,H10,48,130.0
222994.51376953113,1756024886.138222,-36,H10,48,130.0
222994.62475632908,1756024886.720026,-36,H10,49,130.0
222994.63244863678,1756024886.720026,-40,H10,49,130.0
222994.64014094448,1756024886.720026,-43,H10,49,130.0
222994.64783325215,1756024886.720026,-31,H10,49,130.0
222994.65552555985,1756024886.720026,-12,H10,49,130.0
222994.66321786755,1756024886.720026,4,H10,49,130.0
222994.67091017525,1756024886.720026,2,H10,49,130.0
222994.67860248292,1756024886.720026,-12,H10,49,130.0
222994.68629479062,1756024886.720026,-31,H10,49,130.0
222994.69398709832,1756024886.720026,-38,H10,49,130.0
222994.70167940602,1756024886.720026,-40,H10,49,130.0
222994.7093717137,1756024886.720026,-40,H10,49,130.0
222994.7170640214,1756024886.720026,-40,H10,49,130.0
222994.7247563291,1756024886.720026,-40,H10,49,130.0
222994.7324486368,1756024886.720026,-38,H10,49,130.0
222994.74014094446,1756024886.720026,-40,H10,49,130.0
222994.74783325216,1756024886.720026,-43,H10,49,130.0
222994.75552555986,1756024886.720026,-40,H10,49,130.0
222994.76321786756,1756024886.720026,-38,H10,49,130.0
222994.77091017523,1756024886.720026,-38,H10,49,130.0
222994.77860248293,1756024886.720026,-50,H10,49,130.0
222994.78629479063,1756024886.720026,-40,H10,49,130.0
222994.79398709832,1756024886.720026,153,H10,49,130.0
222994.801679406,1756024886.720026,557,H10,49,130.0
222994.8093717137,1756024886.720026,786,H10,49,130.0
222994.8170640214,1756024886.720026,480,H10,49,130.0
222994.8247563291,1756024886.720026,-21,H10,49,130.0
222994.83244863676,1756024886.720026,-146,H10,49,130.0
222994.84014094446,1756024886.720026,-45,H10,49,130.0
222994.84783325216,1756024886.720026,-74,H10,49,130.0
222994.85552555986,1756024886.720026,-122,H10,49,130.0
222994.86321786753,1756024886.720026,-93,H10,49,130.0
222994.87091017523,1756024886.720026,-91,H10,49,130.0
222994.87860248293,1756024886.720026,-103,H10,49,130.0
222994.88629479063,1756024886.720026,-91,H10,49,130.0
222994.8939870983,1756024886.720026,-79,H10,49,130.0
222994.901679406,1756024886.720026,-79,H10,49,130.0
222994.9093717137,1756024886.720026,-76,H10,49,130.0
