time_lsl,t_device,x_mG,y_mG,z_mG,device,seq,fs,range_g
222991.10529727215,1756024882.771182,-791,70,491,H10,34,50.0,4
222991.12529727214,1756024882.771182,-791,70,489,H10,34,50.0,4
222991.14529727216,1756024882.771182,-790,73,492,H10,34,50.0,4
222991.1567351032,1756024883.480926,-790,73,494,H10,35,50.0,4
222991.1767351032,1756024883.480926,-790,73,491,H10,35,50.0,4
222991.1967351032,1756024883.480926,-790,74,490,H10,35,50.0,4
222991.2167351032,1756024883.480926,-789,69,491,H10,35,50.0,4
222991.2367351032,1756024883.480926,-788,73,488,H10,35,50.0,4
222991.2567351032,1756024883.480926,-787,71,487,H10,35,50.0,4
222991.2767351032,1756024883.480926,-787,72,486,H10,35,50.0,4
222991.2967351032,1756024883.480926,-787,74,485,H10,35,50.0,4
222991.3167351032,1756024883.480926,-790,73,487,H10,35,50.0,4
222991.3367351032,1756024883.480926,-790,74,489,H10,35,50.0,4
222991.3567351032,1756024883.480926,-793,72,491,H10,35,50.0,4
222991.3767351032,1756024883.480926,-791,70,491,H10,35,50.0,4
222991.3967351032,1756024883.480926,-792,71,492,H10,35,50.0,4
222991.4167351032,1756024883.480926,-791,68,491,H10,35,50.0,4
222991.4367351032,1756024883.480926,-791,68,493,H10,35,50.0,4
222991.4567351032,1756024883.480926,-792,70,491,H10,35,50.0,4
222991.4767351032,1756024883.480926,-791,72,494,H10,35,50.0,4
222991.4967351032,1756024883.480926,-790,75,495,H10,35,50.0,4
222991.51673510319,1756024883.480926,-792,72,491,H10,35,50.0,4
222991.5367351032,1756024883.480926,-791,73,494,H10,35,50.0,4
222991.5567351032,1756024883.480926,-794,75,490,H10,35,50.0,4
222991.5767351032,1756024883.480926,-797,73,486,H10,35,50.0,4
222991.5967351032,1756024883.480926,-793,68,484,H10,35,50.0,4
222991.6167351032,1756024883.480926,-788,68,491,H10,35,50.0,4
222991.6367351032,1756024883.480926,-790,75,494,H10,35,50.0,4
222991.6567351032,1756024883.480926,-794,72,485,H10,35,50.0,4
222991.6767351032,1756024883.480926,-792,73,488,H10,35,50.0,4
222991.6967351032,1756024883.480926,-788,74,496,H10,35,50.0,4
222991.7167351032,1756024883.480926,-795,75,492,H10,35,50.0,4
222991.7367351032,1756024883.480926,-800,74,484,H10,35,50.0,4
222991.7567351032,1756024883.480926,-798,71,483,H10,35,50.0,4
222991.7767351032,1756024883.480926,-793,70,483,H10,35,50.0,4
222991.7967351032,1756024883.480926,-790,71,486,H10,35,50.0,4
222991.8167351032,1756024883.480926,-793,72,489,H10,35,50.0,4
222991.8367351032,1756024883.480926,-795,72,488,H10,35,50.0,4
222991.8567351032,1756024883.480926,-796,72,488,H10,35,50.0,4
222991.8849647419,1756024884.199479,-798,70,485,H10,36,50.0,4
222991.9049647419,1756024884.199479,-794,70,487,H10,36,50.0,4
222991.92496474192,1756024884.199479,-797,71,487,H10,36,50.0,4
222991.9449647419,1756024884.199479,-800,70,482,H10,36,50.0,4
222991.9649647419,1756024884.199479,-797,68,479,H10,36,50.0,4
222991.98496474192,1756024884.199479,-792,70,486,H10,36,50.0,4
222992.0049647419,1756024884.199479,-792,72,489,H10,36,50.0,4
222992.02496474193,1756024884.199479,-795,71,487,H10,36,50.0,4
222992.04496474192,1756024884.199479,-798,72,486,H10,36,50.0,4
222992.0649647419,1756024884.199479,-799,68,484,H10,36,50.0,4
222992.08496474192,1756024884.199479,-798,67,484,H10,36,50.0,4
222992.1049647419,1756024884.199479,-797,67,480,H10,36,50.0,4
222992.1249647419,1756024884.199479,-797,72,479,H10,36,50.0,4
222992.14496474192,1756024884.199479,-797,70,481,H10,36,50.0,4
222992.1649647419,1756024884.199479,-797,71,481,H10,36,50.0,4
222992.1849647419,1756024884.199479,-797,70,482,H10,36,50.0,4
222992.20496474192,1756024884.199479,-800,70,482,H10,36,50.0,4
222992.2249647419,1756024884.199479,-799,71,482,H10,36,50.0,4
222992.2449647419,1756024884.199479,-797,71,482,H10,36,50.0,4
222992.26496474192,1756024884.199479,-797,71,480,H10,36,50.0,4
222992.2849647419,1756024884.199479,-796,72,480,H10,36,50.0,4
222992.30496474192,1756024884.199479,-799,69,481,H10,36,50.0,4
222992.3249647419,1756024884.199479,-797,71,480,H10,36,50.0,4
222992.3449647419,1756024884.199479,-796,72,478,H10,36,50.0,4
222992.36496474192,1756024884.199479,-798,71,479,H10,36,50.0,4
222992.3849647419,1756024884.199479,-799,69,479,H10,36,50.0,4
222992.4049647419,1756024884.199479,-800,69,481,H10,36,50.0,4
222992.42496474192,1756024884.199479,-797,67,478,H10,36,50.0,4
222992.4449647419,1756024884.199479,-801,66,479,H10,36,50.0,4
222992.4649647419,1756024884.199479,-799,70,480,H10,36,50.0,4
222992.48496474192,1756024884.199479,-799,71,477,H10,36,50.0,4
222992.5049647419,1756024884.199479,-799,68,479,H10,36,50.0,4
222992.52496474193,1756024884.199479,-798,69,479,H10,36,50.0,4
222992.54496474192,1756024884.199479,-798,70,479,H10,36,50.0,4
222992.5649647419,1756024884.199479,-798,72,479,H10,36,50.0,4
222992.58496474192,1756024884.199479,-799,69,479,H10,36,50.0,4
222992.6391561574,1756024884.9653192,-798,66,480,H10,37,50.0,4
222992.6591561574,1756024884.9653192,-801,72,475,H10,37,50.0,4
222992.67915615742,1756024884.9653192,-802,73,472,H10,37,50.0,4
222992.6991561574,1756024884.9653192,-796,66,480,H10,37,50.0,4
222992.7191561574,1756024884.9653192,-795,62,483,H10,37,50.0,4
222992.73915615742,1756024884.9653192,-801,70,482,H10,37,50.0,4
222992.7591561574,1756024884.9653192,-804,70,472,H10,37,50.0,4
222992.77915615743,1756024884.9653192,-799,68,473,H10,37,50.0,4
222992.79915615742,1756024884.9653192,-792,69,482,H10,37,50.0,4
222992.8191561574,1756024884.9653192,-796,72,482,H10,37,50.0,4
222992.83915615742,1756024884.9653192,-803,68,473,H10,37,50.0,4
222992.8591561574,1756024884.9653192,-803,65,470,H10,37,50.0,4
222992.8791561574,1756024884.9653192,-800,66,473,H10,37,50.0,4
222992.89915615742,1756024884.9653192,-798,66,476,H10,37,50.0,4
222992.9191561574,1756024884.9653192,-797,72,477,H10,37,50.0,4
222992.9391561574,1756024884.9653192,-799,71,478,H10,37,50.0,4
222992.95915615742,1756024884.9653192,-802,67,479,H10,37,50.0,4
222992.9791561574,1756024884.9653192,-804,68,477,H10,37,50.0,4
222992.9991561574,1756024884.9653192,-802,69,476,H10,37,50.0,4
222993.01915615742,1756024884.9653192,-799,68,475,H10,37,50.0,4
222993.0391561574,1756024884.9653192,-801,68,476,H10,37,50.0,4
222993.05915615743,1756024884.9653192,-799,65,473,H10,37,50.0,4
222993.07915615742,1756024884.9653192,-797,69,476,H10,37,50.0,4
222993.0991561574,1756024884.9653192,-796,70,478,H10,37,50.0,4
222993.11915615742,1756024884.9653192,-799,69,480,H10,37,50.0,4
222993.1391561574,1756024884.9653192,-801,68,479,H10,37,50.0,4
222993.1591561574,1756024884.9653192,-802,68,478,H10,37,50.0,4
222993.17915615742,1756024884.9653192,-801,70,475,H10,37,50.0,4
222993.1991561574,1756024884.9653192,-801,69,472,H10,37,50.0,4
222993.2191561574,1756024884.9653192,-798,72,472,H10,37,50.0,4
222993.23915615742,1756024884.9653192,-797,72,473,H10,37,50.0,4
222993.2591561574,1756024884.9653192,-797,72,474,H10,37,50.0,4
222993.27915615743,1756024884.9653192,-798,69,476,H10,37,50.0,4
222993.29915615742,1756024884.9653192,-800,71,478,H10,37,50.0,4
222993.3191561574,1756024884.9653192,-803,70,477,H10,37,50.0,4
222993.33915615742,1756024884.9653192,-802,67,475,H10,37,50.0,4
222993.26737998886,1756024885.593502,-801,70,476,H10,38,50.0,4
222993.28737998885,1756024885.593502,-799,70,477,H10,38,50.0,4
222993.30737998887,1756024885.593502,-800,71,477,H10,38,50.0,4
222993.32737998886,1756024885.593502,-800,69,476,H10,38,50.0,4
222993.34737998885,1756024885.593502,-800,68,474,H10,38,50.0,4
222993.36737998886,1756024885.593502,-799,67,475,H10,38,50.0,4
222993.38737998885,1756024885.593502,-800,69,474,H10,38,50.0,4
222993.40737998887,1756024885.593502,-799,67,476,H10,38,50.0,4
222993.42737998886,1756024885.593502,-803,67,475,H10,38,50.0,4
222993.44737998885,1756024885.593502,-801,68,476,H10,38,50.0,4
222993.46737998887,1756024885.593502,-800,69,476,H10,38,50.0,4
222993.48737998886,1756024885.593502,-798,71,474,H10,38,50.0,4
222993.50737998885,1756024885.593502,-799,68,475,H10,38,50.0,4
222993.52737998887,1756024885.593502,-800,68,477,H10,38,50.0,4
222993.54737998886,1756024885.593502,-801,70,475,H10,38,50.0,4
222993.56737998885,1756024885.593502,-799,72,477,H10,38,50.0,4
222993.58737998886,1756024885.593502,-800,72,477,H10,38,50.0,4
222993.60737998885,1756024885.593502,-797,68,478,H10,38,50.0,4
222993.62737998884,1756024885.593502,-803,70,473,H10,38,50.0,4
222993.64737998886,1756024885.593502,-807,71,468,H10,38,50.0,4
222993.66737998885,1756024885.593502,-798,68,476,H10,38,50.0,4
222993.68737998887,1756024885.593502,-796,64,478,H10,38,50.0,4
222993.70737998886,1756024885.593502,-799,65,479,H10,38,50.0,4
222993.72737998885,1756024885.593502,-802,69,470,H10,38,50.0,4
222993.74737998887,1756024885.593502,-801,69,469,H10,38,50.0,4
222993.76737998886,1756024885.593502,-795,71,480,H10,38,50.0,4
222993.78737998885,1756024885.593502,-796,70,481,H10,38,50.0,4
222993.80737998887,1756024885.593502,-803,68,475,H10,38,50.0,4
222993.82737998886,1756024885.593502,-806,68,471,H10,38,50.0,4
222993.84737998885,1756024885.593502,-801,67,471,H10,38,50.0,4
222993.86737998886,1756024885.593502,-799,68,475,H10,38,50.0,4
222993.88737998885,1756024885.593502,-801,70,476,H10,38,50.0,4
222993.90737998887,1756024885.593502,-802,70,476,H10,38,50.0,4
222993.92737998886,1756024885.593502,-801,72,477,H10,38,50.0,4
222993.94737998885,1756024885.593502,-801,71,475,H10,38,50.0,4
222993.96737998887,1756024885.593502,-800,68,472,H10,38,50.0,4
222993.9874361205,1756024886.313542,-800,66,477,H10,39,50.0,4
222994.00743612048,1756024886.313542,-803,65,477,H10,39,50.0,4
222994.0274361205,1756024886.313542,-803,67,473,H10,39,50.0,4
222994.04743612048,1756024886.313542,-797,65,476,H10,39,50.0,4
222994.06743612047,1756024886.313542,-797,69,477,H10,39,50.0,4
222994.0874361205,1756024886.313542,-802,67,479,H10,39,50.0,4
222994.10743612048,1756024886.313542,-804,68,477,H10,39,50.0,4
222994.1274361205,1756024886.313542,-803,65,474,H10,39,50.0,4
222994.1474361205,1756024886.313542,-803,65,472,H10,39,50.0,4
222994.16743612048,1756024886.313542,-801,68,469,H10,39,50.0,4
222994.1874361205,1756024886.313542,-797,68,470,H10,39,50.0,4
222994.2074361205,1756024886.313542,-796,73,475,H10,39,50.0,4
222994.22743612048,1756024886.313542,-797,74,477,H10,39,50.0,4
222994.2474361205,1756024886.313542,-799,73,480,H10,39,50.0,4
222994.26743612048,1756024886.313542,-805,70,477,H10,39,50.0,4
222994.28743612047,1756024886.313542,-807,68,476,H10,39,50.0,4
222994.3074361205,1756024886.313542,-803,70,472,H10,39,50.0,4
222994.32743612048,1756024886.313542,-801,70,472,H10,39,50.0,4
222994.34743612047,1756024886.313542,-800,70,473,H10,39,50.0,4
222994.3674361205,1756024886.313542,-798,69,473,H10,39,50.0,4
222994.38743612048,1756024886.313542,-797,71,473,H10,39,50.0,4
222994.4074361205,1756024886.313542,-801,71,475,H10,39,50.0,4
222994.4274361205,1756024886.313542,-801,73,477,H10,39,50.0,4
222994.44743612048,1756024886.313542,-801,73,477,H10,39,50.0,4
222994.4674361205,1756024886.313542,-801,71,476,H10,39,50.0,4
222994.4874361205,1756024886.313542,-803,67,478,H10,39,50.0,4
222994.50743612048,1756024886.313542,-801,68,476,H10,39,50.0,4
222994.5274361205,1756024886.313542,-800,65,477,H10,39,50.0,4
222994.54743612048,1756024886.313542,-801,61,477,H10,39,50.0,4
222994.56743612047,1756024886.313542,-800,63,478,H10,39,50.0,4
222994.5874361205,1756024886.313542,-800,66,477,H10,39,50.0,4
222994.60743612048,1756024886.313542,-802,67,478,H10,39,50.0,4
222994.6274361205,1756024886.313542,-803,71,476,H10,39,50.0,4
222994.6474361205,1756024886.313542,-802,70,477,H10,39,50.0,4
222994.66743612048,1756024886.313542,-797,68,479,H10,39,50.0,4
222994.6874361205,1756024886.313542,-803,71,477,H10,39,50.0,4
222994.71075546334,1756024887.035471,-809,70,470,H10,40,50.0,4
222994.73075546333,1756024887.035471,-797,72,478,H10,40,50.0,4
222994.75075546335,1756024887.035471,-798,69,483,H10,40,50.0,4
222994.77075546334,1756024887.035471,-799,71,485,H10,40,50.0,4
222994.79075546333,1756024887.035471,-805,71,474,H10,40,50.0,4
222994.81075546335,1756024887.035471,-802,63,472,H10,40,50.0,4
222994.83075546334,1756024887.035471,-793,62,479,H10,40,50.0,4
222994.85075546335,1756024887.035471,-794,64,482,H10,40,50.0,4
222994.87075546334,1756024887.035471,-798,71,479,H10,40,50.0,4
222994.89075546333,1756024887.035471,-804,72,476,H10,40,50.0,4
222994.91075546335,1756024887.035471,-799,72,474,H10,40,50.0,4
222994.93075546334,1756024887.035471,-793,74,477,H10,40,50.0,4
222994.95075546333,1756024887.035471,-790,77,481,H10,40,50.0,4
222994.97075546335,1756024887.035471,-793,75,482,H10,40,50.0,4
222994.99075546334,1756024887.035471,-797,72,484,H10,40,50.0,4
222995.01075546333,1756024887.035471,-800,68,486,H10,40,50.0,4
222995.03075546335,1756024887.035471,-800,65,484,H10,40,50.0,4
222995.05075546334,1756024887.035471,-797,70,485,H10,40,50.0,4
222995.07075546333,1756024887.035471,-800,69,482,H10,40,50.0,4
222995.09075546334,1756024887.035471,-799,67,474,H10,40,50.0,4
222995.11075546333,1756024887.035471,-792,68,479,H10,40,50.0,4
222995.13075546335,1756024887.035471,-792,71,482,H10,40,50.0,4
222995.15075546334,1756024887.035471,-792,73,484,H10,40,50.0,4
222995.17075546333,1756024887.035471,-795,69,485,H10,40,50.0,4
222995.19075546335,1756024887.035471,-796,68,483,H10,40,50.0,4
222995.21075546334,1756024887.035471,-796,68,484,H10,40,50.0,4
222995.23075546333,1756024887.035471,-795,69,486,H10,40,50.0,4
222995.25075546335,1756024887.035471,-795,70,487,H10,40,50.0,4
222995.27075546334,1756024887.035471,-794,70,489,H10,40,50.0,4
222995.29075546333,1756024887.035471,-793,71,487,H10,40,50.0,4
222995.31075546335,1756024887.035471,-792,70,486,H10,40,50.0,4
222995.33075546334,1756024887.035471,-792,72,488,H10,40,50.0,4
222995.35075546335,1756024887.035471,-793,71,488,H10,40,50.0,4
222995.37075546334,1756024887.035471,-795,69,487,H10,40,50.0,4
222995.39075546333,1756024887.035471,-792,72,488,H10,40,50.0,4
222995.41075546335,1756024887.035471,-792,71,488,H10,40,50.0,4
222995.4511169481,1756024887.755817,-794,72,486,H10,41,50.0,4
222995.4711169481,1756024887.755817,-794,72,486,H10,41,50.0,4
222995.4911169481,1756024887.755817,-794,72,488,H10,41,50.0,4
222995.5111169481,1756024887.755817,-793,72,489,H10,41,50.0,4
222995.53111694808,1756024887.755817,-792,74,489,H10,41,50.0,4
222995.5511169481,1756024887.755817,-790,72,489,H10,41,50.0,4
222995.5711169481,1756024887.755817,-789,72,489,H10,41,50.0,4
222995.5911169481,1756024887.755817,-790,70,491,H10,41,50.0,4
222995.6111169481,1756024887.755817,-790,70,489,H10,41,50.0,4
222995.6311169481,1756024887.755817,-791,70,490,H10,41,50.0,4
222995.6511169481,1756024887.755817,-789,70,491,H10,41,50.0,4
222995.6711169481,1756024887.755817,-790,71,491,H10,41,50.0,4
222995.6911169481,1756024887.755817,-789,70,488,H10,41,50.0,4
222995.7111169481,1756024887.755817,-790,70,483,H10,41,50.0,4
222995.7311169481,1756024887.755817,-789,71,484,H10,41,50.0,4
222995.7511169481,1756024887.755817,-790,74,480,H10,41,50.0,4
222995.7711169481,1756024887.755817,-791,67,476,H10,41,50.0,4
222995.7911169481,1756024887.755817,-784,66,480,H10,41,50.0,4
222995.81111694808,1756024887.755817,-780,68,498,H10,41,50.0,4
222995.8311169481,1756024887.755817,-789,73,491,H10,41,50.0,4
222995.8511169481,1756024887.755817,-793,71,484,H10,41,50.0,4
222995.8711169481,1756024887.755817,-789,73,494,H10,41,50.0,4
222995.8911169481,1756024887.755817,-791,70,496,H10,41,50.0,4
222995.9111169481,1756024887.755817,-797,69,489,H10,41,50.0,4
222995.9311169481,1756024887.755817,-797,72,484,H10,41,50.0,4
222995.9511169481,1756024887.755817,-791,69,483,H10,41,50.0,4
222995.9711169481,1756024887.755817,-788,67,485,H10,41,50.0,4
222995.9911169481,1756024887.755817,-789,71,488,H10,41,50.0,4
222996.0111169481,1756024887.755817,-793,72,489,H10,41,50.0,4
222996.03111694808,1756024887.755817,-794,75,487,H10,41,50.0,4
222996.0511169481,1756024887.755817,-795,76,486,H10,41,50.0,4
222996.0711169481,1756024887.755817,-793,70,489,H10,41,50.0,4
222996.0911169481,1756024887.755817,-794,72,491,H10,41,50.0,4
222996.1111169481,1756024887.755817,-795,70,487,H10,41,50.0,4
222996.1311169481,1756024887.755817,-796,68,484,H10,41,50.0,4
222996.1511169481,1756024887.755817,-792,69,484,H10,41,50.0,4
222996.15118051786,1756024888.47431,-789,72,491,H10,42,50.0,4
222996.17118051785,1756024888.47431,-793,72,492,H10,42,50.0,4
222996.19118051787,1756024888.47431,-796,72,492,H10,42,50.0,4
222996.21118051786,1756024888.47431,-794,74,489,H10,42,50.0,4
222996.23118051785,1756024888.47431,-795,71,485,H10,42,50.0,4
222996.25118051787,1756024888.47431,-795,71,482,H10,42,50.0,4
222996.27118051786,1756024888.47431,-794,71,482,H10,42,50.0,4
222996.29118051787,1756024888.47431,-791,71,483,H10,42,50.0,4
222996.31118051786,1756024888.47431,-793,71,483,H10,42,50.0,4
222996.33118051785,1756024888.47431,-794,71,483,H10,42,50.0,4
222996.35118051787,1756024888.47431,-796,70,483,H10,42,50.0,4
222996.37118051786,1756024888.47431,-796,70,484,H10,42,50.0,4
222996.39118051785,1756024888.47431,-796,71,483,H10,42,50.0,4
222996.41118051787,1756024888.47431,-796,70,483,H10,42,50.0,4
222996.43118051786,1756024888.47431,-795,72,482,H10,42,50.0,4
222996.45118051785,1756024888.47431,-797,70,484,H10,42,50.0,4
222996.47118051787,1756024888.47431,-796,71,484,H10,42,50.0,4
222996.49118051786,1756024888.47431,-799,72,483,H10,42,50.0,4
222996.51118051785,1756024888.47431,-797,72,482,H10,42,50.0,4
222996.53118051786,1756024888.47431,-797,72,481,H10,42,50.0,4
222996.55118051785,1756024888.47431,-796,69,481,H10,42,50.0,4
222996.57118051787,1756024888.47431,-797,71,481,H10,42,50.0,4
222996.59118051786,1756024888.47431,-798,72,477,H10,42,50.0,4
222996.61118051785,1756024888.47431,-798,70,477,H10,42,50.0,4
222996.63118051787,1756024888.47431,-797,68,480,H10,42,50.0,4
222996.65118051786,1756024888.47431,-797,70,479,H10,42,50.0,4
222996.67118051785,1756024888.47431,-796,74,480,H10,42,50.0,4
222996.69118051787,1756024888.47431,-797,75,479,H10,42,50.0,4
222996.71118051786,1756024888.47431,-797,73,481,H10,42,50.0,4
222996.73118051785,1756024888.47431,-798,70,479,H10,42,50.0,4
222996.75118051787,1756024888.47431,-802,72,476,H10,42,50.0,4
222996.77118051786,1756024888.47431,-799,71,473,H10,42,50.0,4
222996.79118051787,1756024888.47431,-796,65,479,H10,42,50.0,4
222996.81118051786,1756024888.47431,-795,62,483,H10,42,50.0,4
222996.83118051785,1756024888.47431,-801,71,477,H10,42,50.0,4
222996.85118051787,1756024888.47431,-800,71,470,H10,42,50.0,4
222996.86795231217,1756024889.193557,-794,72,476,H10,43,50.0,4
222996.88795231216,1756024889.193557,-792,74,484,H10,43,50.0,4
222996.90795231218,1756024889.193557,-797,74,481,H10,43,50.0,4
222996.92795231217,1756024889.193557,-803,70,472,H10,43,50.0,4
222996.94795231216,1756024889.193557,-803,67,473,H10,43,50.0,4
222996.96795231217,1756024889.193557,-800,64,473,H10,43,50.0,4
222996.98795231216,1756024889.193557,-797,68,477,H10,43,50.0,4
222997.00795231218,1756024889.193557,-798,71,477,H10,43,50.0,4
222997.02795231217,1756024889.193557,-800,70,478,H10,43,50.0,4
222997.04795231216,1756024889.193557,-801,72,478,H10,43,50.0,4
222997.06795231218,1756024889.193557,-800,71,476,H10,43,50.0,4
222997.08795231217,1756024889.193557,-803,70,475,H10,43,50.0,4
222997.10795231216,1756024889.193557,-801,69,478,H10,43,50.0,4
222997.12795231218,1756024889.193557,-805,68,476,H10,43,50.0,4
222997.14795231217,1756024889.193557,-801,66,471,H10,43,50.0,4
222997.16795231216,1756024889.193557,-796,68,477,H10,43,50.0,4
222997.18795231218,1756024889.193557,-797,69,480,H10,43,50.0,4
222997.20795231216,1756024889.193557,-799,70,479,H10,43,50.0,4
222997.22795231215,1756024889.193557,-802,68,477,H10,43,50.0,4
222997.24795231217,1756024889.193557,-803,69,478,H10,43,50.0,4
222997.26795231216,1756024889.193557,-802,69,473,H10,43,50.0,4
222997.28795231218,1756024889.193557,-799,70,473,H10,43,50.0,4
222997.30795231217,1756024889.193557,-798,71,475,H10,43,50.0,4
222997.32795231216,1756024889.193557,-799,69,475,H10,43,50.0,4
222997.34795231218,1756024889.193557,-799,70,475,H10,43,50.0,4
222997.36795231217,1756024889.193557,-798,70,476,H10,43,50.0,4
222997.38795231216,1756024889.193557,-801,68,475,H10,43,50.0,4
222997.40795231218,1756024889.193557,-802,69,475,H10,43,50.0,4
222997.42795231217,1756024889.193557,-802,70,473,H10,43,50.0,4
222997.44795231216,1756024889.193557,-799,70,473,H10,43,50.0,4
222997.46795231217,1756024889.193557,-798,71,475,H10,43,50.0,4
222997.48795231216,1756024889.193557,-799,71,475,H10,43,50.0,4
222997.50795231218,1756024889.193557,-800,70,475,H10,43,50.0,4
222997.52795231217,1756024889.193557,-800,69,476,H10,43,50.0,4
222997.54795231216,1756024889.193557,-800,70,473,H10,43,50.0,4
222997.56795231218,1756024889.193557,-800,67,474,H10,43,50.0,4
