time_lsl,ad
62214.31599409036,0.0
62214.335745053075,0.0
62214.355496015785,0.0
62214.3752469785,0.0
62214.39499794122,0.0
62214.41474890393,0.0
62214.43449986665,0.0
62214.45425082937,0.0
62214.47400179208,12.0
62214.493752754795,28.0
62214.51350371751,57.0
62214.533254680224,90.0
62214.55300564294,123.0
62214.57275660566,153.0
62214.59250756837,178.0
62214.61225853109,199.0
62214.632009493806,216.0
62214.65176045652,235.0
62214.671511419234,252.0
62214.69126238195,273.0
62214.71101334467,293.0
62214.73076430738,314.0
62214.7505152701,333.0
62214.770266232816,353.0
62214.790017195526,370.0
62214.809768158244,389.0
62214.82951912096,406.0
62214.84927008367,424.0
62214.86902104639,442.0
62214.88877200911,460.0
62214.90852297182,477.0
62214.928273934536,493.0
62214.948024897254,510.0
62214.967775859965,526.0
62214.98752682268,540.0
62215.0072777854,550.0
62215.02702874812,557.0
62215.04677971083,560.0
62215.06653067355,564.0
62215.086281636264,571.0
62215.106032598975,584.0
62215.12578356169,602.0
62215.14553452441,624.0
62215.16528548712,645.0
62215.18503644984,664.0
62215.20478741256,678.0
62215.22453837527,687.0
62215.244289337985,693.0
62215.2640403007,698.0
62215.28379126341,701.0
62215.30354222613,706.0
62215.32329318885,711.0
62215.34304415156,715.0
62215.36279511428,719.0
62215.382546076995,723.0
62215.402297039705,727.0
62215.42204800242,732.0
62215.44179896514,734.0
62215.46154992786,736.0
62215.48130089057,735.0
62215.50105185329,734.0
62215.520802816005,731.0
62215.540553778716,730.0
62215.56030474143,729.0
62215.58005570415,730.0
62215.59980666686,732.0
62215.61955762958,735.0
62215.6393085923,737.0
62215.65905955501,737.0
62215.678810517726,736.0
62215.69856148044,733.0
62215.718312443154,728.0
62215.73806340587,723.0
62215.75781436859,714.0
62215.7775653313,703.0
62215.79731629402,692.0
62215.817067256736,682.0
62215.836818219446,681.0
62215.856569182164,686.0
62215.87632014488,700.0
62215.8960711076,715.0
62215.91582207031,727.0
62215.93557303303,734.0
62215.955323995746,734.0
62215.97507495846,732.0
62215.994825921174,728.0
62216.01457688389,725.0
62216.0343278466,723.0
62216.05407880932,724.0
62216.07382977204,723.0
62216.09358073475,722.0
62216.11333169747,718.0
62216.133082660184,715.0
62216.152833622895,712.0
62216.17258458561,711.0
62216.19233554833,710.0
62216.21208651104,710.0
62216.23183747376,708.0
62216.25158843648,705.0
62216.27133939919,701.0
62216.291090361905,698.0
62216.31084132462,696.0
62216.33059228734,696.0
62216.35034325005,697.0
62216.37009421277,698.0
62216.38984517549,697.0
62216.4095961382,695.0
62216.429347100915,692.0
62216.44909806363,689.0
62216.46884902634,684.0
62216.48859998906,677.0
62216.50835095178,669.0
62216.52810191449,657.0
62216.54785287721,647.0
62216.567603839925,640.0
62216.587354802636,643.0
62216.60710576535,654.0
62216.62685672807,672.0
62216.64660769078,688.0
62216.6663586535,699.0
62216.68610961622,701.0
62216.70586057893,696.0
62216.725611541646,691.0
62216.74536250436,684.0
62216.76511346708,682.0
62216.78486442979,681.0
62216.80461539251,681.0
62216.82436635523,680.0
62216.84411731794,678.0
62216.863868280656,675.0
62216.883619243374,673.0
62216.903370206084,673.0
62216.9231211688,673.0
62216.94287213152,673.0
62216.96262309423,670.0
62216.98237405695,667.0
62217.002125019666,660.0
62217.02187598238,656.0
62217.041626945094,653.0
62217.06137790781,652.0
62217.08112887052,653.0
62217.10087983324,655.0
62217.12063079596,654.0
62217.14038175867,652.0
62217.16013272139,646.0
62217.179883684104,635.0
62217.19963464682,620.0
62217.21938560953,597.0
62217.23913657225,571.0
62217.25888753497,539.0
62217.27863849768,507.0
62217.2983894604,482.0
62217.318140423115,463.0
62217.337891385825,455.0
62217.35764234854,452.0
62217.37739331126,447.0
62217.39714427397,435.0
62217.41689523669,413.0
62217.43664619941,390.0
62217.45639716212,362.0
62217.476148124835,343.0
62217.49589908755,326.0
62217.51565005026,315.0
62217.53540101298,305.0
62217.5551519757,296.0
62217.57490293841,284.0
62217.59465390113,274.0
62217.614404863845,262.0
62217.63415582656,249.0
62217.65390678927,236.0
62217.67365775199,222.0
62217.69340871471,208.0
62217.71315967742,194.0
62217.73291064014,182.0
62217.752661602855,169.0
62217.772412565566,157.0
62217.792163528284,146.0
62217.811914491,135.0
62217.83166545371,122.0
62217.85141641643,110.0
62217.87116737915,98.0
62217.89091834186,87.0
62217.910669304576,77.0
62217.930420267294,65.0
62217.950171230004,50.0
62217.96992219272,31.0
62217.98967315544,16.0
62218.00942411815,5.0
62218.02917508087,0.0
62218.048926043586,0.0
62218.068677006304,0.0
62218.088427969014,0.0
62218.10817893173,0.0
62218.12792989445,0.0
62218.14768085716,0.0
62218.16743181988,0.0
62218.187182782596,0.0
62218.20693374531,0.0
62218.226684708025,0.0
62218.24643567074,0.0
62218.26618663345,0.0
62218.28593759617,0.0
62218.30568855889,0.0
62218.3254395216,0.0
62218.34519048432,0.0
62218.364941447035,0.0
62218.384692409745,0.0
62218.40444337246,0.0
62218.42419433518,0.0
62218.4439452979,0.0
62218.46369626061,0.0
62218.48344722333,0.0
62218.503198186045,0.0
62218.522949148755,0.0
62218.54270011147,0.0
62218.56245107419,12.0
62218.5822020369,26.0
62218.60195299962,50.0
62218.62170396234,72.0
62218.64145492505,90.0
62218.661205887765,104.0
62218.68095685048,117.0
62218.700707813194,135.0
62218.72045877591,158.0
62218.74020973863,187.0
62218.75996070134,220.0
62218.77971166406,253.0
62218.799462626775,284.0
62218.819213589486,310.0
62218.838964552204,331.0
62218.85871551492,349.0
62218.87846647764,365.0
62218.89821744035,383.0
62218.91796840307,401.0
62218.937719365786,424.0
62218.957470328496,446.0
62218.977221291214,470.0
62218.99697225393,492.0
62219.01672321664,511.0
62219.03647417936,528.0
62219.05622514208,542.0
62219.07597610479,555.0
62219.095727067506,567.0
62219.115478030224,580.0
62219.135228992935,592.0
62219.15497995565,605.0
62219.17473091837,617.0
62219.19448188108,629.0
62219.2142328438,641.0
62219.233983806516,652.0
62219.25373476923,664.0
62219.273485731945,674.0
62219.29323669466,683.0
62219.31298765738,690.0
62219.33273862009,693.0
62219.35248958281,695.0
62219.37224054553,691.0
62219.39199150824,686.0
62219.411742470955,682.0
62219.43149343367,682.0
62219.45124439638,690.0
62219.4709953591,704.0
62219.49074632182,724.0
62219.51049728453,743.0
62219.53024824725,759.0
62219.549999209965,769.0
62219.569750172675,773.0
62219.58950113539,774.0
62219.60925209811,772.0
62219.62900306082,771.0
62219.64875402354,772.0
62219.66850498626,775.0
62219.68825594897,778.0
62219.708006911686,782.0
62219.7277578744,784.0
62219.74750883712,785.0
62219.76725979983,786.0
62219.78701076255,785.0
62219.80676172527,784.0
62219.82651268798,780.0
62219.846263650696,777.0
62219.86601461341,775.0
62219.885765576124,775.0
62219.90551653884,776.0
62219.92526750156,776.0
62219.94501846427,776.0
62219.96476942699,775.0
62219.984520389706,773.0
62220.004271352416,771.0
62220.024022315134,766.0
62220.04377327785,760.0
62220.06352424056,751.0
62220.08327520328,740.0
62220.103026166,728.0
62220.12277712871,721.0
62220.142528091426,722.0
62220.162279054144,731.0
62220.18203001686,747.0
62220.20178097957,759.0
62220.22153194229,767.0
62220.24128290501,767.0
62220.26103386772,762.0
62220.28078483044,757.0
62220.300535793154,754.0
62220.320286755865,751.0
62220.34003771858,751.0
62220.3597886813,751.0
62220.37953964401,750.0
62220.39929060673,748.0
62220.41904156945,744.0
62220.43879253216,743.0
62220.458543494875,742.0
62220.47829445759,743.0
62220.4980454203,742.0
62220.51779638302,739.0
62220.53754734574,737.0
62220.55729830845,732.0
62220.57704927117,729.0
62220.596800233885,726.0
62220.6165511966,724.0
62220.63630215931,723.0
62220.65605312203,722.0
62220.67580408475,722.0
62220.69555504746,721.0
62220.71530601018,717.0
62220.735056972895,710.0
62220.754807935606,700.0
62220.77455889832,685.0
62220.79430986104,671.0
62220.81406082375,662.0
62220.83381178647,663.0
62220.85356274919,675.0
62220.8733137119,693.0
62220.893064674616,710.0
62220.91281563733,719.0
62220.932566600044,720.0
62220.95231756276,714.0
62220.97206852548,706.0
62220.99181948819,698.0
62221.01157045091,696.0
62221.031321413626,697.0
62221.051072376344,698.0
62221.070823339054,699.0
62221.09057430177,696.0
62221.11032526449,693.0
62221.1300762272,691.0
62221.14982718992,691.0
62221.169578152636,691.0
62221.18932911535,691.0
62221.209080078064,689.0
62221.22883104078,686.0
62221.24858200349,682.0
62221.26833296621,679.0
62221.28808392893,678.0
62221.30783489164,677.0
62221.32758585436,678.0
62221.347336817074,678.0
62221.367087779785,678.0
62221.3868387425,675.0
62221.40658970522,669.0
62221.42634066794,659.0
62221.44609163065,643.0
62221.46584259337,621.0
62221.485593556084,595.0
62221.505344518795,571.0
62221.52509548151,553.0
62221.54484644423,546.0
62221.56459740694,543.0
62221.58434836966,538.0
62221.60409933238,525.0
62221.62385029509,502.0
62221.643601257805,473.0
62221.66335222052,445.0
62221.68310318323,419.0
62221.70285414595,401.0
62221.72260510867,385.0
62221.74235607138,373.0
62221.7621070341,362.0
62221.781857996815,351.0
62221.801608959526,341.0
62221.82135992224,330.0
62221.84111088496,321.0
62221.86086184768,309.0
62221.88061281039,299.0
62221.90036377311,284.0
62221.920114735825,272.0
62221.939865698536,257.0
62221.959616661254,246.0
62221.97936762397,234.0
62221.99911858668,225.0
62222.0188695494,215.0
62222.03862051212,204.0
62222.05837147483,194.0
62222.078122437546,181.0
62222.097873400264,170.0
62222.117624362974,155.0
62222.13737532569,138.0
62222.15712628841,119.0
62222.17687725112,98.0
62222.19662821384,83.0
62222.216379176556,73.0
62222.23613013927,73.0
62222.255881101984,76.0
62222.2756320647,78.0
62222.29538302742,74.0
62222.31513399013,64.0
62222.33488495285,50.0
62222.354635915566,39.0
62222.37438687828,27.0
62222.394137840995,21.0
62222.41388880371,18.0
62222.43363976642,14.0
62222.45339072914,12.0
62222.47314169186,7.0
62222.49289265457,4.0
62222.51264361729,0.0
62222.532394580005,0.0
62222.552145542715,0.0
62222.57189650543,0.0
62222.59164746815,0.0
62222.61139843086,0.0
62222.63114939358,0.0
62222.6509003563,7.0
62222.67065131901,20.0
62222.690402281725,41.0
62222.71015324444,68.0
62222.72990420716,94.0
62222.74965516987,122.0
62222.76940613259,143.0
62222.78915709531,163.0
62222.80890805802,175.0
62222.828659020735,185.0
62222.84840998345,195.0
62222.868160946164,209.0
62222.88791190888,229.0
62222.9076628716,252.0
62222.92741383431,279.0
62222.94716479703,305.0
62222.966915759745,328.0
62222.986666722456,347.0
62223.006417685174,361.0
62223.02616864789,372.0
62223.0459196106,385.0
62223.06567057332,398.0
62223.08542153604,415.0
62223.10517249875,434.0
62223.124923461466,454.0
62223.144674424184,472.0
62223.1644253869,490.0
62223.18417634961,504.0
62223.20392731233,518.0
62223.22367827505,531.0
62223.24342923776,544.0
62223.263180200476,557.0
62223.282931163194,569.0
62223.302682125905,580.0
62223.32243308862,592.0
62223.34218405134,602.0
62223.36193501405,614.0
62223.38168597677,625.0
62223.401436939486,635.0
62223.4211879022,646.0
62223.440938864915,656.0
62223.46068982763,665.0
62223.48044079034,672.0
62223.50019175306,677.0
62223.51994271578,677.0
62223.53969367849,675.0
62223.55944464121,669.0
62223.579195603925,666.0
62223.59894656664,666.0
62223.61869752935,674.0
62223.63844849207,687.0
62223.65819945479,706.0
62223.6779504175,722.0
62223.69770138022,736.0
62223.717452342935,744.0
62223.737203305645,748.0
62223.75695426836,750.0
62223.77670523108,750.0
62223.79645619379,751.0
62223.81620715651,753.0
62223.83595811923,756.0
62223.85570908194,758.0
62223.875460044655,759.0
62223.89521100737,760.0
62223.914961970084,762.0
62223.9347129328,763.0
62223.95446389552,765.0
62223.97421485823,764.0
62223.99396582095,764.0
62224.013716783666,761.0
62224.03346774638,759.0
62224.053218709094,757.0
62224.07296967181,756.0
62224.09272063453,757.0
62224.11247159724,759.0
62224.13222255996,761.0
62224.151973522676,763.0
62224.171724485386,761.0
62224.191475448104,758.0
62224.21122641082,753.0
62224.23097737353,746.0
62224.25072833625,739.0
62224.27047929897,730.0
62224.29023026168,719.0
62224.309981224396,708.0
62224.329732187114,700.0
62224.349483149825,700.0
62224.36923411254,709.0
62224.38898507526,723.0
62224.40873603798,738.0
62224.42848700069,749.0
62224.44823796341,751.0
62224.467988926124,749.0
62224.487739888835,743.0
62224.50749085155,739.0
62224.52724181427,735.0
62224.54699277698,735.0
62224.5667437397,734.0
62224.58649470242,735.0
62224.60624566513,732.0
62224.625996627845,730.0
62224.64574759056,727.0
62224.66549855327,726.0
62224.68524951599,727.0
62224.70500047871,726.0
62224.72475144142,725.0
62224.74450240414,722.0
62224.764253366855,717.0
62224.784004329566,712.0
62224.80375529228,709.0
62224.823506255,707.0
62224.84325721772,709.0
62224.86300818043,710.0
62224.88275914315,713.0
62224.902510105865,714.0
62224.922261068576,711.0
62224.94201203129,708.0
62224.96176299401,702.0
62224.98151395672,695.0
62225.00126491944,688.0
62225.02101588216,678.0
62225.04076684487,667.0
62225.060517807586,655.0
62225.0802687703,648.0
62225.100019733014,650.0
62225.11977069573,662.0
62225.13952165845,680.0
62225.15927262116,695.0
62225.17902358388,705.0
62225.198774546596,706.0
62225.218525509306,702.0
62225.238276472024,696.0
62225.25802743474,690.0
62225.27777839746,687.0
62225.29752936017,686.0
62225.31728032289,685.0
62225.337031285606,683.0
62225.35678224832,680.0
62225.376533211034,677.0
62225.39628417375,675.0
62225.41603513646,674.0
62225.43578609918,675.0
62225.4555370619,674.0
62225.47528802461,672.0
62225.49503898733,668.0
62225.514789950044,663.0
62225.534540912755,659.0
62225.55429187547,656.0
62225.57404283819,656.0
62225.5937938009,657.0
62225.61354476362,659.0
62225.63329572634,660.0
62225.65304668905,658.0
62225.672797651765,655.0
62225.69254861448,650.0
62225.7122995772,646.0
62225.73205053991,639.0
62225.75180150263,633.0
62225.77155246535,624.0
62225.79130342806,613.0
62225.811054390775,602.0
62225.83080535349,595.0
62225.8505563162,592.0
62225.87030727892,597.0
62225.89005824164,602.0
62225.90980920435,601.0
62225.92956016707,591.0
62225.949311129785,570.0
62225.969062092496,546.0
62225.98881305521,521.0
62226.00856401793,498.0
62226.02831498064,479.0
62226.04806594336,465.0
62226.06781690608,450.0
62226.08756786879,434.0
62226.107318831506,417.0
62226.127069794224,398.0
62226.14682075694,381.0
62226.16657171965,366.0
62226.18632268237,351.0
62226.20607364509,338.0
62226.2258246078,324.0
62226.245575570516,311.0
62226.265326533234,299.0
62226.285077495944,288.0
62226.30482845866,279.0
62226.32457942138,271.0
62226.34433038409,263.0
62226.36408134681,254.0
62226.383832309526,243.0
62226.40358327224,228.0
62226.423334234954,214.0
62226.44308519767,197.0
62226.46283616038,184.0
62226.4825871231,169.0
62226.50233808582,156.0
62226.52208904853,139.0
62226.54184001125,122.0
62226.561590973964,105.0
62226.58134193668,92.0
62226.60109289939,85.0
62226.62084386211,83.0
62226.64059482483,79.0
62226.66034578754,74.0
62226.68009675026,64.0
62226.699847712975,50.0
62226.719598675685,39.0
62226.7393496384,28.0
62226.75910060112,23.0
62226.77885156383,17.0
62226.79860252655,14.0
62226.81835348927,10.0
62226.83810445198,6.0
62226.857855414695,3.0
62226.87760637741,1.0
62226.89735734012,0.0
62226.91710830284,0.0
62226.93685926556,0.0
62226.95661022827,0.0
62226.97636119099,0.0
62226.996112153705,0.0
62227.01586311642,0.0
62227.035614079134,0.0
62227.05536504185,0.0
62227.07511600457,0.0
62227.09486696728,0.0
62227.11461793,0.0
62227.134368892715,0.0
62227.154119855426,5.0
62227.173870818144,19.0
62227.19362178086,36.0
62227.21337274357,58.0
62227.23312370629,76.0
62227.25287466901,87.0
62227.27262563172,99.0
62227.292376594436,112.0
62227.312127557154,132.0
62227.331878519864,155.0
62227.35162948258,183.0
62227.3713804453,209.0
62227.39113140801,234.0
62227.41088237073,254.0
62227.430633333446,272.0
62227.450384296164,287.0
62227.470135258875,303.0
62227.48988622159,319.0
62227.50963718431,338.0
62227.52938814702,357.0
62227.54913910974,377.0
62227.568890072456,397.0
62227.58864103517,413.0
62227.608391997885,431.0
62227.6281429606,445.0
62227.64789392331,461.0
62227.66764488603,476.0
62227.68739584875,492.0
62227.70714681146,506.0
62227.72689777418,522.0
62227.746648736895,536.0
62227.766399699605,553.0
62227.78615066232,567.0
62227.80590162504,582.0
62227.82565258776,594.0
62227.84540355047,605.0
62227.86515451319,615.0
62227.884905475905,624.0
62227.904656438615,633.0
62227.92440740133,639.0
62227.94415836405,645.0
62227.96390932676,648.0
62227.98366028948,649.0
62228.0034112522,648.0
62228.02316221491,649.0
62228.042913177625,654.0
62228.06266414034,665.0
62228.082415103054,681.0
62228.10216606577,700.0
62228.12191702849,717.0
62228.1416679912,732.0
62228.16141895392,743.0
62228.181169916636,748.0
62228.200920879346,750.0
62228.220671842064,751.0
62228.24042280478,753.0
62228.2601737675,755.0
62228.27992473021,760.0
62228.29967569293,762.0
62228.319426655646,765.0
62228.339177618356,768.0
62228.358928581074,770.0
62228.37867954379,772.0
62228.3984305065,772.0
62228.41818146922,772.0
62228.43793243194,770.0
62228.45768339465,768.0
62228.477434357366,767.0
62228.497185320084,765.0
62228.516936282795,766.0
62228.53668724551,765.0
62228.55643820823,768.0
62228.57618917094,769.0
62228.59594013366,770.0
62228.61569109638,769.0
62228.63544205909,766.0
62228.655193021805,760.0
62228.67494398452,752.0
62228.69469494724,743.0
62228.71444590995,731.0
62228.73419687267,721.0
62228.75394783539,711.0
62228.7736987981,710.0
62228.793449760815,716.0
62228.81320072353,730.0
62228.83295168624,745.0
62228.85270264896,757.0
62228.87245361168,761.0
62228.89220457439,759.0
62228.91195553711,755.0
62228.931706499825,749.0
62228.951457462535,745.0
62228.97120842525,743.0
62228.99095938797,743.0
62229.01071035068,741.0
62229.0304613134,739.0
62229.05021227612,735.0
62229.06996323883,732.0
62229.089714201546,729.0
62229.10946516426,729.0
62229.12921612698,728.0
62229.14896708969,727.0
62229.16871805241,723.0
62229.18846901513,719.0
62229.20821997784,713.0
62229.227970940556,710.0
62229.24772190327,707.0
62229.267472865984,708.0
62229.2872238287,708.0
62229.30697479142,709.0
62229.32672575413,707.0
62229.34647671685,703.0
62229.366227679566,699.0
62229.385978642276,693.0
62229.405729604994,685.0
62229.42548056771,677.0
62229.44523153042,666.0
62229.46498249314,655.0
62229.48473345586,646.0
62229.50448441857,644.0
62229.52423538129,653.0
62229.543986344004,668.0
62229.56373730672,687.0
62229.58348826943,698.0
62229.60323923215,703.0
62229.62299019487,698.0
62229.64274115758,693.0
62229.6624921203,685.0
62229.682243083014,682.0
62229.701994045725,680.0
62229.72174500844,681.0
62229.74149597116,680.0
62229.76124693387,678.0
62229.78099789659,675.0
62229.80074885931,672.0
62229.82049982202,671.0
62229.840250784735,672.0
62229.86000174745,671.0
62229.87975271016,670.0
62229.89950367288,666.0
62229.9192546356,661.0
62229.93900559831,657.0
62229.95875656103,653.0
62229.978507523745,652.0
62229.99825848646,653.0
62230.01800944917,655.0
62230.03776041189,657.0
62230.05751137461,656.0
62230.07726233732,653.0
62230.09701330004,647.0
62230.116764262755,641.0
62230.136515225466,635.0
62230.15626618818,628.0
62230.1760171509,619.0
62230.19576811361,608.0
62230.21551907633,601.0
62230.23527003905,598.0
62230.25502100176,607.0
62230.274771964476,621.0
62230.29452292719,639.0
62230.314273889904,651.0
62230.33402485262,655.0
62230.35377581534,652.0
62230.37352677805,643.0
62230.39327774077,629.0
62230.413028703486,618.0
62230.432779666204,607.0
62230.452530628914,597.0
62230.47228159163,587.0
62230.49203255435,574.0
62230.51178351706,560.0
62230.53153447978,546.0
62230.551285442496,531.0
62230.57103640521,516.0
62230.590787367924,499.0
62230.61053833064,479.0
62230.63028929335,458.0
62230.65004025607,436.0
62230.66979121879,415.0
62230.6895421815,397.0
62230.70929314422,382.0
62230.729044106934,368.0
62230.748795069645,357.0
62230.76854603236,344.0
62230.78829699508,333.0
62230.80804795779,320.0
62230.82779892051,306.0
62230.84754988323,292.0
62230.867300845945,277.0
62230.887051808655,262.0
62230.90680277137,246.0
62230.92655373409,227.0
62230.9463046968,207.0
62230.96605565952,190.0
62230.98580662224,180.0
62231.00555758495,174.0
62231.025308547665,174.0
62231.04505951038,169.0
62231.06481047309,159.0
62231.08456143581,144.0
62231.10431239853,125.0
62231.12406336124,109.0
62231.14381432396,94.0
62231.163565286675,84.0
62231.183316249386,75.0
62231.2030672121,69.0
62231.22281817482,62.0
62231.24256913754,54.0
62231.26232010025,45.0
62231.28207106297,36.0
62231.301822025685,24.0
62231.321572988396,15.0
62231.341323951114,7.0
62231.36107491383,2.0
62231.38082587654,0.0
62231.40057683926,0.0
62231.42032780198,0.0
62231.44007876469,0.0
62231.459829727406,0.0
62231.479580690124,0.0
62231.499331652834,0.0
62231.51908261555,0.0
62231.53883357827,0.0
62231.55858454098,0.0
62231.5783355037,0.0
62231.598086466416,0.0
62231.61783742913,0.0
62231.637588391844,0.0
62231.65733935456,1.0
62231.67709031728,20.0
62231.69684127999,39.0
62231.71659224271,71.0
62231.736343205426,98.0
62231.75609416814,118.0
62231.775845130855,136.0
62231.79559609357,150.0
62231.81534705628,165.0
62231.835098019,179.0
62231.85484898172,197.0
62231.87459994443,216.0
62231.89435090715,238.0
62231.914101869865,258.0
62231.933852832575,279.0
62231.95360379529,297.0
62231.97335475801,316.0
62231.99310572072,334.0
62232.01285668344,351.0
62232.03260764616,368.0
62232.05235860887,385.0
62232.072109571585,401.0
62232.0918605343,419.0
62232.11161149702,435.0
62232.13136245973,451.0
62232.15111342245,466.0
62232.17086438517,479.0
62232.19061534788,492.0
62232.210366310595,505.0
62232.23011727331,518.0
62232.249868236024,528.0
62232.26961919874,537.0
62232.28937016146,541.0
62232.30912112417,545.0
62232.32887208689,548.0
62232.348623049606,558.0
62232.368374012316,570.0
62232.388124975034,592.0
62232.40787593775,613.0
62232.42762690046,636.0
62232.44737786318,654.0
62232.4671288259,668.0
62232.48687978861,675.0
62232.506630751326,681.0
62232.526381714044,685.0
62232.54613267676,690.0
62232.56588363947,696.0
62232.58563460219,703.0
62232.60538556491,710.0
62232.62513652762,716.0
62232.644887490336,722.0
62232.664638453054,726.0
62232.684389415765,730.0
62232.70414037848,732.0
62232.7238913412,733.0
62232.74364230391,733.0
62232.76339326663,732.0
62232.78314422935,733.0
62232.80289519206,732.0
62232.822646154775,732.0
62232.84239711749,732.0
62232.8621480802,733.0
62232.88189904292,734.0
62232.90165000564,734.0
62232.92140096835,733.0
62232.94115193107,729.0
62232.960902893785,721.0
62232.9806538565,712.0
62233.00040481921,698.0
62233.02015578193,687.0
62233.03990674465,682.0
62233.05965770736,685.0
62233.07940867008,696.0
62233.099159632795,713.0
62233.118910595505,727.0
62233.13866155822,736.0
62233.15841252094,738.0
62233.17816348365,735.0
62233.19791444637,732.0
62233.21766540909,727.0
62233.2374163718,726.0
62233.257167334516,725.0
62233.27691829723,726.0
62233.296669259944,726.0
62233.31642022266,724.0
62233.33617118538,723.0
62233.35592214809,722.0
62233.37567311081,722.0
62233.395424073526,723.0
62233.41517503624,722.0
62233.434925998954,720.0
62233.45467696167,718.0
62233.47442792439,713.0
62233.4941788871,712.0
62233.51392984982,710.0
62233.533680812536,709.0
62233.553431775246,710.0
62233.573182737964,711.0
62233.59293370068,709.0
62233.61268466339,708.0
62233.63243562611,703.0
62233.65218658883,695.0
62233.67193755154,687.0
62233.69168851426,674.0
62233.711439476974,661.0
62233.731190439685,652.0
62233.7509414024,651.0
62233.77069236512,660.0
62233.79044332783,676.0
62233.81019429055,693.0
62233.82994525327,703.0
62233.849696215984,706.0
62233.869447178695,702.0
62233.88919814141,695.0
62233.90894910413,690.0
62233.92870006684,686.0
62233.94845102956,686.0
62233.96820199228,687.0
62233.98795295499,687.0
62234.007703917705,685.0
62234.02745488042,683.0
62234.04720584313,681.0
62234.06695680585,680.0
62234.08670776857,681.0
62234.10645873128,680.0
62234.126209694,680.0
62234.145960656715,675.0
62234.165711619426,673.0
62234.18546258214,668.0
62234.20521354486,667.0
62234.22496450758,667.0
62234.24471547029,667.0
62234.26446643301,669.0
62234.284217395725,669.0
62234.303968358436,666.0
62234.32371932115,661.0
62234.34347028387,652.0
62234.36322124658,640.0
62234.3829722093,622.0
62234.40272317202,601.0
62234.42247413473,573.0
62234.442225097446,549.0
62234.46197606016,530.0
62234.481727022874,523.0
62234.50147798559,521.0
62234.52122894831,522.0
62234.54097991102,516.0
62234.56073087374,500.0
62234.580481836456,480.0
62234.60023279917,455.0
62234.619983761884,435.0
62234.6397347246,416.0
62234.65948568732,403.0
62234.67923665003,391.0
62234.69898761275,379.0
62234.718738575466,368.0
62234.73848953818,356.0
62234.758240500894,346.0
62234.77799146361,334.0
62234.79774242632,324.0
62234.81749338904,312.0
62234.83724435176,301.0
62234.85699531447,289.0
62234.87674627719,277.0
62234.896497239904,267.0
62234.916248202615,255.0
62234.93599916533,245.0
62234.95575012805,234.0
62234.97550109076,222.0
62234.99525205348,208.0
62235.0150030162,195.0
62235.03475397891,179.0
62235.054504941625,167.0
62235.07425590434,152.0
62235.09400686706,138.0
62235.11375782977,120.0
62235.13350879249,102.0
62235.15325975521,82.0
62235.17301071792,69.0
62235.192761680635,61.0
62235.21251264335,58.0
62235.23226360606,57.0
62235.25201456878,52.0
62235.2717655315,43.0
62235.29151649421,30.0
62235.31126745693,17.0
62235.331018419645,8.0
62235.350769382356,3.0
62235.37052034507,0.0
62235.39027130779,0.0
62235.4100222705,0.0
62235.42977323322,0.0
62235.44952419594,0.0
62235.46927515865,0.0
62235.489026121366,0.0
62235.508777084084,0.0
62235.5285280468,0.0
62235.54827900951,0.0
62235.56802997223,0.0
62235.58778093495,0.0
62235.60753189766,0.0
62235.627282860376,0.0
62235.647033823094,0.0
62235.666784785804,0.0
62235.68653574852,0.0
62235.70628671124,0.0
62235.72603767395,13.0
62235.74578863667,24.0
62235.765539599386,44.0
62235.7852905621,57.0
62235.805041524814,68.0
62235.82479248753,75.0
62235.84454345024,87.0
62235.86429441296,104.0
62235.88404537568,125.0
62235.90379633839,150.0
62235.92354730111,175.0
62235.943298263825,199.0
62235.96304922654,219.0
62235.98280018925,234.0
62236.00255115197,247.0
62236.02230211469,258.0
62236.0420530774,271.0
62236.06180404012,286.0
62236.081555002835,303.0
62236.101305965545,321.0
62236.12105692826,340.0
62236.14080789098,357.0
62236.16055885369,374.0
62236.18030981641,391.0
62236.20006077913,407.0
62236.21981174184,425.0
62236.239562704555,441.0
62236.25931366727,459.0
62236.27906462998,475.0
62236.2988155927,489.0
62236.31856655542,504.0
62236.33831751813,516.0
62236.35806848085,531.0
62236.377819443565,542.0
62236.39757040628,555.0
62236.417321368994,566.0
62236.43707233171,577.0
62236.45682329443,588.0
62236.47657425714,597.0
62236.49632521986,603.0
62236.516076182575,606.0
62236.535827145286,606.0
62236.555578108004,607.0
62236.57532907072,610.0
62236.59508003343,618.0
62236.61483099615,633.0
62236.63458195887,652.0
62236.65433292158,672.0
62236.674083884296,690.0
62236.693834847014,702.0
62236.713585809724,712.0
62236.73333677244,718.0
62236.75308773516,722.0
62236.77283869787,729.0
62236.79258966059,734.0
62236.812340623306,741.0
62236.832091586024,746.0
62236.851842548735,751.0
62236.87159351145,755.0
62236.89134447417,760.0
62236.91109543688,763.0
62236.9308463996,767.0
62236.950597362316,768.0
62236.97034832503,768.0
62236.990099287745,768.0
62237.00985025046,766.0
62237.02960121317,766.0
62237.04935217589,765.0
62237.06910313861,766.0
62237.08885410132,768.0
62237.10860506404,771.0
62237.128356026755,772.0
62237.148106989465,773.0
62237.16785795218,771.0
62237.1876089149,767.0
62237.20735987762,761.0
62237.22711084033,752.0
62237.24686180305,743.0
62237.266612765765,730.0
62237.286363728475,722.0
62237.30611469119,720.0
62237.32586565391,725.0
