LSL_Timestamp,BreathingValue
176959.7679406,16
176959.7888921,8
176959.8068423,0
176959.8278779,0
176959.8487304,0
176959.8667047,0
176959.8876341,0
176959.9055977,0
176959.9260657,0
176959.9470069,0
176959.9649575,0
176959.9858907,0
176960.0068351,0
176960.0247851,0
176960.0452597,0
176960.0661915,0
176960.0841488,0
176960.1050887,0
176960.1230738,0
176960.1439922,0
176960.1649292,0
176960.1828886,0
176960.203871,0
176960.2217886,0
176960.2427618,0
176960.2617515,0
176960.2827005,0
176960.3006639,0
176960.3207702,0
176960.3417367,0
176960.3621162,0
176960.3800596,0
176960.4009968,0
176960.4214034,0
176960.4393503,0
176960.4602952,0
176960.4812325,0
176960.5010665,0
176960.5190014,0
176960.539835,0
176960.5577906,0
176960.5787608,0
176960.5996705,0
176960.6176172,0
176960.6385672,0
176960.6588491,0
176960.6785887,0
176960.6965594,0
176960.7174901,0
176960.7354321,0
176960.7563721,0
176960.7773332,0
176960.7952783,9
176960.8162149,15
176960.8368898,29
176960.8548213,41
176960.875774,54
176960.8937623,67
176960.9146668,82
176960.9356243,98
176960.9535621,113
176960.9745398,126
176960.9924722,139
176961.013405,151
176961.0343449,163
176961.0523146,175
176961.0732398,189
176961.0912182,200
176961.1121348,211
176961.1331022,219
176961.1510256,224
176961.17197,227
176961.1899205,230
176961.2108914,232
176961.2318174,237
176961.2497637,242
176961.2702408,248
176961.2912038,254
176961.3091619,263
176961.3300868,272
176961.3480777,285
176961.3689759,297
176961.3899337,309
176961.4078754,316
176961.4288562,321
176961.4467797,322
176961.4677198,326
176961.4886589,331
176961.5066129,339
176961.5275646,348
176961.546688,356
176961.567616,362
176961.5855591,366
176961.6065469,365
176961.6244634,364
176961.6454329,360
176961.6663624,362
176961.6842939,365
176961.7052297,373
176961.7231921,382
176961.744147,389
176961.7646945,395
176961.782167,396
176961.803105,395
176961.8240384,394
176961.8420111,394
176961.862474,396
176961.8816763,396
176961.9028671,396
176961.9227171,391
176961.9406685,388
176961.961678,385
176961.98256,387
176962.000504,390
176962.0214448,395
176962.0393962,401
176962.0603413,408
176962.08129,413
176962.0992319,416
176962.1194979,415
176962.1404473,409
176962.1579129,401
176962.1788935,394
176962.1998149,388
176962.217757,389
176962.2387023,395
176962.2577497,405
176962.2786561,418
176962.2965938,429
176962.3175459,438
176962.3355081,443
176962.3564515,443
176962.3773872,439
176962.3966974,433
176962.414653,425
176962.434807,417
176962.4557585,408
176962.4737392,398
176962.494651,387
176962.5155615,373
176962.5335088,359
176962.5544463,345
176962.572394,333
176962.5933443,324
176962.6143008,314
176962.6322918,307
176962.6532232,298
176962.6712008,288
176962.6920992,278
176962.7130315,267
176962.730974,257
176962.7514682,246
176962.7723978,236
176962.7903513,222
176962.8113156,208
176962.8292501,192
176962.8501999,172
176962.8711414,151
176962.8888076,130
176962.9083136,107
176962.9288897,86
176962.9497141,66
176962.9699195,46
176962.9878492,27
176963.0087702,14
176963.0267442,3
176963.0472806,0
176963.0665681,0
176963.0869977,0
176963.1068279,0
176963.1271235,0
176963.1480073,0
176963.1672288,0
176963.1872744,0
176963.204741,0
176963.2266691,0
176963.2458937,0
176963.263806,0
176963.28596,0
176963.3059297,0
176963.3238774,0
176963.3448251,0
176963.3653097,0
176963.3832343,0
176963.4041787,0
176963.4221344,0
176963.4430822,0
176963.4640238,0
176963.4819766,0
176963.5017106,0
176963.5226556,0
176963.5406046,0
176963.5604614,0
176963.5811062,0
176963.6015792,0
176963.6195484,0
176963.640473,0
176963.6609463,0
176963.6788832,0
176963.6998303,0
176963.7207712,0
176963.7387641,0
176963.7596722,0
176963.7776254,0
176963.7975015,0
176963.817992,0
176963.837922,0
176963.8588617,0
176963.8768201,0
176963.8978244,0
176963.9182458,0
176963.9362045,0
176963.9566977,2
176963.9776322,12
176963.9956046,26
176964.01652,48
176964.0345042,73
176964.0554158,100
176964.0763536,127
176964.0943001,154
176964.1148037,181
176964.1327324,204
176964.1536711,229
176964.1746079,249
176964.1925608,267
176964.2135167,282
176964.2344545,292
176964.2524066,302
176964.2728805,311
176964.2908302,319
176964.3113598,327
176964.3317944,333
176964.3527499,338
176964.3706935,345
176964.3916418,353
176964.412127,360
176964.4300712,366
176964.4510031,368
176964.4689525,366
176964.4899525,362
176964.5097967,357
176964.5307378,354
176964.5486862,353
176964.5691699,353
176964.5871282,354
176964.6080535,353
176964.6278868,352
176964.6488263,348
176964.6667806,346
176964.6877131,344
176964.7081774,342
176964.7261497,342
176964.7469026,342
176964.7648324,342
176964.7874281,340
176964.8053683,338
176964.8263279,334
176964.8442819,331
176964.8647825,327
176964.8857002,325
176964.9031728,324
176964.9241114,323
176964.945102,323
176964.9630074,325
176964.9839471,330
176965.0044273,338
176965.0223801,349
176965.04332,359
176965.0612864,365
176965.0822269,367
176965.1031707,366
176965.1211094,363
176965.1420716,361
176965.1625505,360
176965.1805216,360
176965.2014378,362
176965.2193758,359
176965.2403452,357
176965.2612709,349
176965.2792449,342
176965.3001734,336
176965.3206803,332
176965.3386444,329
176965.3595431,327
176965.3774921,324
176965.398437,319
176965.4194078,315
176965.4373394,312
176965.4577986,311
176965.4787589,312
176965.4967315,313
176965.5176411,315
176965.5355956,315
176965.556132,314
176965.5754377,312
176965.5960179,311
176965.6159084,310
176965.6368428,309
176965.6547939,307
176965.675528,306
176965.6956705,303
176965.7136557,300
176965.7345164,296
176965.7536843,294
176965.7741389,289
176965.7921333,286
176965.8130381,283
176965.8330203,282
176965.8539692,282
176965.8722275,284
176965.8934545,287
176965.9134498,291
176965.9309097,298
176965.9518944,305
176965.9728265,311
176965.9907523,314
176966.0117035,314
176966.02966,312
176966.0499222,310
176966.07036,309
176966.0883488,311
176966.1092591,311
176966.13021,312
176966.1481717,309
176966.1691058,304
176966.1900352,299
176966.2070347,293
176966.2279688,292
176966.2489124,290
176966.2668688,291
176966.2872356,289
176966.308186,287
176966.3261558,282
176966.3469055,279
176966.3673639,278
176966.3866818,278
176966.4046093,280
176966.4255394,282
176966.4464856,283
176966.4644374,282
176966.4853865,280
176966.5058651,276
176966.5238145,272
176966.5447568,269
176966.5627655,264
176966.5836636,259
176966.6045959,251
176966.6225485,240
176966.6435182,227
176966.6614455,212
176966.6823939,198
176966.7033372,185
176966.721314,172
176966.7422303,156
176966.7601839,141
176966.7811386,123
176966.8021159,109
176966.8195643,98
176966.8405061,90
176966.8614468,84
176966.8810451,77
176966.8984111,65
176966.9184141,51
176966.9385233,35
176966.9580566,19
176966.9789778,9
176966.9999249,2
176967.0178565,0
176967.0388304,0
176967.0567563,0
176967.0777064,0
176967.0981229,0
176967.1156161,0
176967.1365437,0
176967.1574835,0
176967.1754307,0
176967.1952586,0
176967.2162117,0
176967.2341387,0
176967.2546103,0
176967.2755439,0
176967.2955108,0
176967.31347,0
176967.3343998,0
176967.3553584,0
176967.3733011,0
176967.3942582,0
176967.4122252,0
176967.4331435,0
176967.4540828,0
176967.4720332,0
176967.4930289,0
176967.5130396,0
176967.5309819,0
176967.5519157,0
176967.572401,0
176967.5895996,0
176967.6122654,0
176967.6302517,0
176967.6511457,0
176967.66911,0
176967.6900441,0
176967.7105366,0
176967.7284793,0
176967.7494141,0
176967.7673595,0
176967.7883162,0
176967.8092547,0
176967.8271945,0
176967.8481556,0
176967.8686434,0
176967.8865637,0
176967.9074667,0
176967.9264918,0
176967.9474647,0
176967.9653798,0
176967.9863082,0
176968.0067691,0
176968.0247491,0
176968.0456711,0
176968.0666366,0
176968.0845659,7
176968.105539,20
176968.123454,40
176968.1444054,63
176968.1648651,86
176968.1828294,105
176968.2037586,122
176968.2217212,139
176968.2426582,152
176968.2636435,168
176968.2815927,180
176968.3020318,194
176968.3229734,208
176968.3409199,222
176968.3618813,236
176968.3798169,248
176968.4013648,260
176968.4209734,270
176968.4419205,280
176968.4593902,287
176968.4803677,294
176968.4983089,299
176968.5192425,306
176968.5401756,311
176968.5581209,319
176968.5790738,326
176968.5990515,336
176968.6169911,347
176968.6379349,358
176968.6588853,369
176968.6768307,378
176968.6977758,385
176968.7157376,391
176968.7367071,393
176968.7571551,397
176968.7751072,398
176968.7960475,400
176968.8169988,403
176968.8349411,405
176968.855891,405
176968.8738393,403
176968.894793,400
176968.9152938,394
176968.9332332,390
176968.9541762,388
176968.9751058,387
176968.9930578,387
176969.0140008,385
176969.0319727,384
176969.0524365,381
176969.0733633,380
176969.0913422,379
176969.1122603,380
176969.133216,381
176969.1511557,382
176969.172137,383
176969.1900571,382
176969.210031,382
176969.2309758,381
176969.248949,381
176969.2698728,380
176969.2908124,379
176969.3087709,377
176969.3297086,375
176969.3476662,372
176969.3686079,370
176969.3895522,367
176969.4075225,364
176969.428444,360
176969.4463984,359
176969.4673591,358
176969.4882862,357
176969.5062384,358
176969.5271965,361
176969.5451687,366
176969.5660898,376
176969.5870248,384
176969.6049815,390
176969.6246502,392
176969.6455376,390
176969.6660057,388
176969.6839488,387
176969.7048879,387
176969.7258813,389
176969.7437851,391
176969.7647239,390
176969.7826871,388
176969.8036213,381
176969.8240962,374
176969.8420438,366
176969.8629855,360
176969.8839407,356
176969.9018912,351
176969.9228345,346
176969.9408063,339
176969.9612819,330
176969.9822127,320
176970.0001661,311
176970.0211293,303
176970.0390571,296
176970.0600042,288
176970.0809425,279
176970.0989636,268
176970.1194447,255
176970.1403339,241
176970.1582724,228
176970.1792205,213
176970.1971676,200
176970.2181204,186
176970.2390577,172
176970.2565348,155
176970.2774832,140
176970.2984361,123
176970.3164554,106
176970.3373296,90
176970.3552744,75
176970.3762233,60
176970.3971768,46
176970.4146467,32
176970.4355937,19
176970.4565336,9
176970.4744878,3
176970.4954296,0
176970.5133794,0
176970.5343472,0
176970.5548073,0
176970.5727521,0
176970.5936867,0
176970.6146345,0
176970.6326173,0
176970.6535297,0
176970.6714805,0
176970.6924259,0
176970.7129357,0
176970.7308519,0
176970.7518047,0
176970.7727426,0
176970.7906895,0
176970.8116468,0
176970.8295889,0
176970.8500752,0
176970.8710072,0
176970.8889519,0
176970.9099179,0
176970.9303826,0
176970.9483369,0
176970.9692754,0
176970.9872248,0
176971.0077307,0
176971.0286406,0
176971.0465972,0
176971.0675636,0
176971.0885166,0
176971.1064384,0
176971.1273793,0
176971.1478462,0
176971.1657975,0
176971.1867479,0
176971.2046943,0
176971.2256531,0
176971.2465793,0
