time_lsl,value
7051.9901306665,"{""seq"":333,""mG"":[[-940,83,141],[-941,82,138],[-940,81,136],[-939,79,140],[-944,79,140],[-942,80,134],[-941,74,135],[-940,77,141],[-940,77,140],[-936,79,133],[-935,79,130],[-938,82,139],[-943,82,140],[-942,78,138],[-940,76,138],[-938,75,138],[-941,75,137],[-938,80,138]],""fs"":50,""device"":""H10"",""type"":""acc"",""n"":18,""range_g"":4,""t_device"":1756822408.191833}"
7051.990769874501,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822408.551833,""range_g"":4,""seq"":334,""device"":""H10"",""mG"":[[-937,80,139],[-939,80,138],[-942,80,137],[-943,80,139],[-943,79,137],[-941,79,135],[-938,78,137],[-938,78,140],[-937,77,138],[-938,78,139],[-939,77,140],[-941,78,137],[-941,77,136],[-939,78,135],[-940,79,138],[-940,80,141],[-939,79,138],[-938,79,137]]}"
7052.0969515835,"{""seq"":196,""t_device"":1756822408.3120542,""uV"":[-7,14,-9,14,14,7,33,9,24,33,12,33,16,14,26,-9,4,-7,-28,-9,-36,-26,-16,-43,-19,-36,-33,-16,-45,-21,-24,-38,-14,-38,-26,-16,-43,-16,-33,-38,-16,-40,-19,-24,-43,-19,-43,-36,-24,-48,-24,-40,-43,-21,-50,-31,-31,-45,-19,-43,-40,-33,-57,-31,-33,-26,-7,-43,-31,-36,-55,-26,-48],""fs"":130,""type"":""ecg"",""n"":73,""device"":""H10""}"
7052.6401687495,"{""type"":""ecg"",""fs"":130,""n"":73,""t_device"":1756822408.852402,""uV"":[-43,-31,-57,-33,-45,-50,-26,-67,-57,62,322,534,346,21,-77,-65,-65,-101,-86,-62,-98,-72,-62,-84,-60,-77,-67,-45,-69,-45,-50,-55,-28,-52,-31,-24,-43,-9,-21,-14,2,-21,2,-2,-14,7,-21,-14,-16,-48,-28,-52,-52,-38,-65,-43,-50,-62,-36,-62,-48,-36,-55,-31,-48,-48,-28,-52,-31,-33,-45,-24,-50],""seq"":197,""device"":""H10""}"
7052.700847333501,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822408.912403,""range_g"":4,""seq"":336,""device"":""H10"",""mG"":[[-940,79,136],[-939,79,136],[-938,79,136],[-941,79,137],[-940,81,137],[-940,83,138],[-939,83,140],[-936,82,139],[-937,82,142],[-942,81,141],[-940,79,134],[-941,74,138],[-939,78,143],[-937,79,142],[-935,81,138],[-935,82,132],[-937,83,137],[-942,82,139]]}"
7052.7011704585,"{""seq"":337,""mG"":[[-942,77,135],[-941,75,138],[-942,77,138],[-942,80,141],[-941,82,141],[-938,80,138],[-938,82,135],[-940,81,134],[-939,79,136],[-942,79,140],[-939,79,140],[-941,81,144],[-943,80,144],[-940,79,141],[-941,77,140],[-941,77,142],[-941,76,139],[-941,79,138]],""fs"":50,""type"":""acc"",""device"":""H10"",""n"":18,""range_g"":4,""t_device"":1756822409.272403}"
7052.815708374501,"{""type"":""hr"",""seq"":112,""bpm"":72,""t_device"":1756822409.030154,""device"":""H10""}"
7052.816286208501,"{""seq"":134,""te"":1756822380.2673297,""device"":""H10"",""ms"":805,""type"":""rr"",""t_device"":1756822409.030154}"
7053.2269751245,"{""type"":""ecg"",""fs"":130,""n"":73,""t_device"":1756822409.4226751,""uV"":[-33,-24,-52,-31,-43,-43,-26,-57,-36,-36,-55,-33,-57,-50,-40,-65,-36,-50,-57,-40,-69,-50,-43,-50,-21,-45,-43,-40,-69,-45,-55,-60,-40,-69,-50,-50,-67,-43,-69,-69,-60,24,317,484,301,7,-108,-50,-79,-122,-77,-98,-101,-79,-101,-74,-84,-91,-69,-91,-69,-67,-79,-45,-62,-57,-38,-57,-24,-28,-36,-7,-26],""seq"":198,""device"":""H10""}"
7053.4182367915,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822409.632568,""range_g"":4,""seq"":339,""device"":""H10"",""mG"":[[-942,80,137],[-939,78,137],[-937,80,140],[-937,80,141],[-937,79,140],[-938,80,140],[-941,80,139],[-940,78,140],[-941,79,142],[-939,79,144],[-938,80,144],[-938,82,140],[-937,79,139],[-938,77,145],[-943,79,143],[-939,78,143],[-938,75,142],[-937,78,146]]}"
7053.418878791501,"{""seq"":340,""mG"":[[-938,79,142],[-935,79,140],[-935,80,144],[-936,80,147],[-941,79,145],[-941,74,144],[-940,73,143],[-939,75,143],[-937,79,145],[-935,78,145],[-934,81,145],[-936,81,145],[-937,80,146],[-940,79,149],[-943,78,146],[-937,77,144],[-938,78,148],[-939,79,147]],""fs"":50,""type"":""acc"",""device"":""H10"",""n"":18,""range_g"":4,""t_device"":1756822409.9925678}"
7053.7487518335,"{""type"":""ecg"",""fs"":130,""n"":73,""uV"":[-12,-9,-28,-4,-28,-36,-33,-74,-60,-79,-103,-91,-122,-108,-103,-125,-103,-130,-125,-103,-139,-120,-120,-134,-115,-134,-120,-120,-139,-108,-132,-130,-108,-139,-125,-134,-146,-122,-154,-137,-127,-149,-122,-137,-137,-120,-149,-122,-127,-149,-125,-144,-122,-105,-132,-115,-137,-139,-130,-166,-137,-137,-156,-127,-149,-137,-120,-144,-127,-137,-14,279,373],""t_device"":1756822409.962174,""seq"":199,""device"":""H10""}"
7053.8344141665,"{""seq"":113,""bpm"":72,""device"":""H10"",""type"":""hr"",""t_device"":1756822410.0501652}"
7053.8345545414995,"{""type"":""rr"",""seq"":135,""ms"":831,""t_device"":1756822410.0501652,""device"":""H10"",""te"":1756822381.0983298}"
7054.1099552085,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822410.322484,""range_g"":4,""seq"":342,""device"":""H10"",""mG"":[[-935,78,146],[-936,73,147],[-936,75,148],[-936,74,149],[-936,78,147],[-937,79,148],[-935,80,149],[-936,79,148],[-935,78,147],[-935,76,145],[-935,75,144],[-934,75,143],[-933,76,142],[-935,78,141],[-938,78,143],[-939,78,146],[-938,78,147],[-940,81,149]]}"
7054.110349041501,"{""seq"":343,""mG"":[[-944,82,146],[-941,79,144],[-938,72,144],[-939,69,142],[-938,68,138],[-933,68,142],[-931,74,148],[-935,79,150],[-936,81,148],[-937,78,147],[-937,80,150],[-939,76,152],[-938,80,150],[-938,75,148],[-941,75,144],[-939,73,140],[-938,72,140],[-939,72,138]],""fs"":50,""device"":""H10"",""type"":""acc"",""n"":18,""range_g"":4,""t_device"":1756822410.682484}"
7054.348523041501,"{""seq"":200,""t_device"":1756822410.562072,""uV"":[144,-132,-151,-79,-158,-156,-110,-144,-125,-118,-118,-96,-113,-86,-77,-77,-38,-57,-38,-12,-36,-4,-2,-2,26,7,28,33,19,43,24,31,48,19,33,19,4,16,-16,-2,0,-19,9,-9,-2,16,-7,19,14,12,38,12,26,43,31,60,50,60,79,50,74,67,50,72,48,60,67,43,65,43,43,60,31],""fs"":130,""type"":""ecg"",""n"":73,""device"":""H10""}"
7054.825954542,"{""type"":""hr"",""seq"":114,""bpm"":72,""t_device"":1756822411.0403051,""device"":""H10""}"
7054.826905375,"{""seq"":136,""te"":1756822381.9103298,""device"":""H10"",""ms"":812,""type"":""rr"",""t_device"":1756822411.0403051}"
7054.827191458,"{""type"":""rr"",""seq"":137,""ms"":807,""t_device"":1756822411.0403051,""device"":""H10"",""te"":1756822382.7173297}"
7054.828079292,"{""seq"":345,""mG"":[[-939,72,136],[-936,75,139],[-937,78,142],[-939,80,145],[-940,82,144],[-940,80,144],[-938,80,144],[-940,81,143],[-940,81,144],[-939,83,144],[-939,84,143],[-939,84,142],[-938,81,140],[-938,80,139],[-939,78,139],[-942,75,137],[-940,74,142],[-941,75,143]],""t_device"":1756822411.0426378,""range_g"":4,""fs"":50,""type"":""acc"",""n"":18,""device"":""H10""}"
7054.828543125,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822411.4026377,""range_g"":4,""seq"":346,""device"":""H10"",""mG"":[[-940,79,143],[-938,80,141],[-938,81,139],[-937,81,142],[-941,82,144],[-944,83,139],[-939,79,139],[-938,77,143],[-940,80,143],[-939,79,136],[-936,79,133],[-935,82,138],[-941,80,139],[-941,79,137],[-939,76,139],[-939,74,140],[-940,77,140],[-941,82,143]]}"
7054.855355292,"{""seq"":201,""fs"":130,""device"":""H10"",""type"":""ecg"",""n"":73,""uV"":[52,48,40,65,38,50,55,26,48,28,28,55,38,60,48,28,45,14,26,36,9,31,16,12,31,4,24,9,-12,142,407,599,431,69,-26,2,-21,-28,-38,-16,-26,-36,-4,-28,-16,0,-24,4,-7,-9,16,-4,14,21,9,40,24,36,52,31,55,48,43,65,36,50,48,24,40,9,7,12,-24],""t_device"":1756822411.0708442}"
7055.458985958,"{""seq"":202,""t_device"":1756822411.6721458,""uV"":[-4,-14,-24,-2,-31,-14,-9,-31,-4,-24,-19,-4,-31,-7,-12,-24,0,-24,-9,-2,-21,4,-16,-14,4,-21,-2,-9,-21,0,-26,-16,-9,-26,-2,-21,-19,0,-31,-9,-14,-31,-7,-24,0,14,-12,4,-19,-19,-2,-28,-9,-19,-31,-9,-36,-24,-12,-40,-28,-12,190,491,501,226,-36,-65,-19,-86,-77,-45,-79],""fs"":130,""type"":""ecg"",""n"":73,""device"":""H10""}"
7055.547103917,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822412.121419,""range_g"":4,""seq"":349,""device"":""H10"",""mG"":[[-940,79,135],[-941,78,136],[-940,79,138],[-939,80,139],[-939,80,140],[-940,80,140],[-941,81,140],[-937,79,139],[-939,80,141],[-942,80,140],[-943,81,135],[-937,78,134],[-941,78,140],[-939,81,143],[-938,80,133],[-934,83,128],[-935,82,136],[-940,83,137]]}"
7055.817968167,"{""type"":""hr"",""seq"":115,""bpm"":73,""t_device"":1756822412.031376,""device"":""H10""}"
7055.81869175,"{""seq"":138,""te"":1756822383.4993298,""device"":""H10"",""ms"":782,""type"":""rr"",""t_device"":1756822412.031376}"
7056.12768425,"{""seq"":203,""fs"":130,""type"":""ecg"",""device"":""H10"",""n"":73,""uV"":[-55,-57,-57,-38,-62,-40,-36,-50,-26,-48,-33,-16,-36,-9,-19,-14,14,-9,14,16,2,28,9,19,28,0,19,2,-14,0,-33,-24,-26,-43,-14,-40,-38,-21,-45,-24,-33,-40,-16,-43,-24,-19,-38,-12,-31,-28,-14,-40,-16,-21,-33,-12,-36,-24,-24,-48,-24,-43,-43,-31,-60,-33,-38,-52,-28,-52,-38,-36,-65],""t_device"":1756822412.2422519}"
7056.239304458,"{""seq"":351,""mG"":[[-939,82,135],[-940,75,138],[-941,75,140],[-939,77,141],[-939,78,142],[-936,79,143],[-938,79,142],[-939,80,140],[-942,78,137],[-944,81,139],[-942,79,136],[-938,81,139],[-943,80,140],[-939,81,143],[-940,80,141],[-940,80,142],[-940,81,142],[-940,81,138]],""fs"":50,""type"":""acc"",""device"":""H10"",""n"":18,""range_g"":4,""t_device"":1756822412.452456}"
7056.240067042,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822412.812456,""range_g"":4,""seq"":352,""device"":""H10"",""mG"":[[-939,82,137],[-939,82,139],[-938,83,140],[-938,82,142],[-940,79,142],[-939,78,142],[-940,78,141],[-940,79,141],[-939,79,142],[-938,80,141],[-936,81,142],[-938,82,143],[-940,83,144],[-939,82,145],[-943,83,144],[-939,80,143],[-937,75,142],[-935,79,146]]}"
7056.57012225,"{""seq"":204,""fs"":130,""type"":""ecg"",""device"":""H10"",""n"":73,""uV"":[-38,-48,-33,-12,-40,-26,-40,-50,-26,-57,-48,-38,-65,-45,-65,-65,-45,-72,-62,-43,113,411,450,192,-55,-93,-50,-108,-108,-72,-110,-89,-74,-93,-69,-86,-77,-69,-91,-57,-67,-69,-45,-65,-38,-36,-55,-31,-43,-26,-19,-43,-12,-26,-33,-19,-50,-38,-50,-84,-74,-101,-91,-91,-122,-93,-105,-120,-101,-132,-120,-122,-146],""t_device"":1756822412.7815351}"
7056.808777832499,"{""type"":""hr"",""seq"":116,""bpm"":73,""t_device"":1756822413.0201712,""device"":""H10""}"
7056.8093227075005,"{""te"":1756822384.3083298,""type"":""rr"",""seq"":139,""t_device"":1756822413.0201712,""device"":""H10"",""ms"":809}"
7056.959378666499,"{""seq"":354,""mG"":[[-937,79,140],[-938,79,139],[-936,80,145],[-938,80,149],[-943,80,147],[-940,74,145],[-940,75,144],[-941,76,144],[-938,77,145],[-935,79,145],[-936,82,146],[-938,79,145],[-937,78,146],[-939,78,149],[-940,77,145],[-936,78,146],[-937,78,148],[-936,80,148]],""fs"":50,""type"":""acc"",""device"":""H10"",""n"":18,""range_g"":4,""t_device"":1756822413.172348}"
7056.960059082499,"{""seq"":355,""t_device"":1756822413.532348,""mG"":[[-935,77,149],[-935,76,147],[-936,74,147],[-938,75,147],[-938,76,146],[-938,78,145],[-936,77,145],[-936,76,147],[-937,76,146],[-936,75,145],[-934,75,145],[-934,76,145],[-934,78,147],[-934,78,145],[-935,79,143],[-936,78,146],[-937,80,149],[-938,82,151]],""range_g"":4,""type"":""acc"",""fs"":50,""n"":18,""device"":""H10""}"
7057.1655917075,"{""type"":""ecg"",""fs"":130,""n"":73,""t_device"":1756822413.381517,""uV"":[-120,-134,-130,-125,-154,-125,-139,-156,-137,-156,-139,-139,-166,-144,-163,-158,-144,-175,-151,-156,-166,-142,-175,-161,-149,-168,-149,-166,-158,-144,-173,-151,-156,-163,-146,-183,-171,-161,-180,-149,-163,-161,-144,-173,-151,-149,-156,-144,-171,-28,250,361,151,-151,-161,-93,-175,-163,-134,-154,-134,-144,-125,-115,-132,-101,-110,-103,-74,-98,-72,-62,-55],""seq"":205,""device"":""H10""}"
7057.7379984785,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822413.9256601,""range_g"":4,""seq"":357,""device"":""H10"",""mG"":[[-942,81,146],[-938,79,143],[-935,76,145],[-937,78,145],[-939,81,140],[-937,79,140],[-935,79,146],[-937,79,146],[-938,79,144],[-938,79,145],[-937,80,147],[-938,80,149],[-939,81,146],[-939,80,145],[-940,80,144],[-938,79,144],[-936,80,147],[-940,80,147]]}"
7057.7388029375,"{""seq"":358,""mG"":[[-941,78,144],[-938,78,141],[-937,79,143],[-938,79,142],[-938,79,143],[-937,80,142],[-938,80,142],[-940,81,139],[-941,79,140],[-941,78,141],[-940,79,141],[-938,79,143],[-938,79,143],[-938,80,142],[-938,81,143],[-940,80,143],[-940,80,141],[-940,80,141]],""fs"":50,""type"":""acc"",""device"":""H10"",""n"":18,""range_g"":4,""t_device"":1756822414.28566}"
7057.7390067705,"{""type"":""ecg"",""fs"":130,""n"":73,""uV"":[-12,-28,-7,16,0,28,21,21,45,21,40,36,12,33,2,-2,-4,-36,-12,-28,-36,-12,-40,-19,-14,-28,-2,-21,-9,9,-14,9,2,4,38,21,48,60,45,69,43,50,67,40,60,50,43,62,36,52,52,31,52,31,38,52,24,48,38,28,50,24,38,43,31,72,55,50,57,26,43,36,26],""t_device"":1756822413.933329,""seq"":206,""device"":""H10""}"
7057.828596228501,"{""seq"":117,""bpm"":73,""device"":""H10"",""type"":""hr"",""t_device"":1756822414.042079}"
7057.829100728501,"{""type"":""rr"",""seq"":140,""ms"":811,""t_device"":1756822414.042079,""device"":""H10"",""te"":1756822385.11933}"
7058.2432450625,"{""seq"":207,""fs"":130,""device"":""H10"",""type"":""ecg"",""n"":73,""uV"":[45,16,31,33,12,36,14,9,9,50,322,578,505,192,-48,-14,-2,-67,-31,-33,-43,-24,-45,-24,-24,-33,-7,-33,-19,-7,-24,4,-9,-4,24,0,26,28,16,43,21,36,48,24,48,26,21,38,0,7,2,-19,0,-24,-16,-4,-28,-4,-16,-16,4,-24,-2,-2,-21,7,-16,-9,7,-16,7,-4,-9],""t_device"":1756822414.4321241}"
7058.412754020499,"{""seq"":360,""mG"":[[-940,80,141],[-940,82,141],[-939,81,137],[-937,79,136],[-937,79,138],[-941,80,138],[-939,80,134],[-937,73,139],[-938,75,145],[-941,78,142],[-939,78,137],[-937,79,135],[-937,81,139],[-942,79,141],[-940,78,137],[-938,78,138],[-939,78,139],[-940,81,140]],""fs"":50,""device"":""H10"",""type"":""acc"",""n"":18,""range_g"":4,""t_device"":1756822414.612288}"
7058.4130453955,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822414.972288,""range_g"":4,""seq"":361,""device"":""H10"",""mG"":[[-938,81,138],[-940,82,138],[-938,83,137],[-939,82,137],[-941,80,136],[-940,81,140],[-940,79,138],[-938,79,139],[-940,77,140],[-938,81,138],[-939,79,140],[-939,78,140],[-941,77,139],[-939,77,135],[-941,77,136],[-939,77,141],[-939,79,141],[-938,77,141]]}"
7058.823966853501,"{""type"":""hr"",""seq"":118,""bpm"":73,""t_device"":1756822415.032146,""device"":""H10""}"
7058.8246863125005,"{""seq"":141,""te"":1756822385.91933,""device"":""H10"",""ms"":800,""type"":""rr"",""t_device"":1756822415.032146}"
7058.824925937501,"{""seq"":208,""fs"":130,""type"":""ecg"",""device"":""H10"",""n"":73,""uV"":[12,-14,2,2,-14,12,-12,-7,9,-21,-2,-9,-14,4,-21,-2,0,-19,7,-12,-7,-2,-36,-9,-9,-12,16,-12,-2,-2,-28,-4,-24,-24,-9,-36,-12,-16,-26,-4,-36,-38,9,207,510,513,216,-24,-62,-19,-67,-79,-38,-72,-60,-43,-62,-38,-48,-45,-26,-50,-26,-28,-36,-9,-28,-12,2,-14,16,7,14],""t_device"":1756822415.03295}"
7059.1049876875,"{""seq"":363,""mG"":[[-938,76,140],[-939,78,137],[-939,79,137],[-939,78,139],[-939,77,138],[-940,79,138],[-940,80,139],[-939,81,138],[-937,82,135],[-938,80,141],[-941,79,141],[-940,79,133],[-938,75,136],[-940,74,141],[-938,77,145],[-939,78,138],[-935,81,135],[-937,82,139]],""fs"":50,""type"":""acc"",""device"":""H10"",""n"":18,""range_g"":4,""t_device"":1756822415.302133}"
7059.105248645499,"{""seq"":364,""t_device"":1756822415.662133,""mG"":[[-943,80,140],[-942,77,138],[-939,76,137],[-938,77,138],[-940,79,141],[-940,81,141],[-938,80,141],[-938,81,138],[-939,81,136],[-941,80,137],[-942,78,138],[-940,78,137],[-937,79,139],[-938,80,141],[-936,80,141],[-939,78,139],[-941,77,139],[-942,78,137]],""range_g"":4,""type"":""acc"",""fs"":50,""n"":18,""device"":""H10""}"
7059.399100270501,"{""type"":""ecg"",""fs"":130,""n"":73,""t_device"":1756822415.603311,""uV"":[36,12,36,36,24,45,16,19,19,-14,2,-21,-26,-9,-43,-26,-26,-40,-16,-38,-28,-16,-38,-12,-26,-28,-4,-31,-12,-9,-24,0,-24,-16,0,-24,0,-12,-16,2,-26,-7,-9,-33,-7,-26,-28,-16,-36,-14,-28,-33,-9,-36,-19,-21,-43,-14,-26,-12,7,-21,-7,-24,-38,-14,-36,-24,-24,-45,-19,-36,-33],""seq"":209,""device"":""H10""}"
7059.8103221455,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822416.022499,""range_g"":4,""seq"":366,""device"":""H10"",""mG"":[[-943,78,138],[-940,77,140],[-938,78,142],[-938,78,144],[-938,81,143],[-938,78,142],[-942,79,140],[-943,78,138],[-939,75,138],[-939,77,142],[-938,76,145],[-937,78,145],[-939,81,144],[-939,78,140],[-938,77,142],[-939,76,145],[-942,77,141],[-938,75,141]]}"
7059.8112499785,"{""seq"":367,""mG"":[[-937,73,143],[-937,76,145],[-940,77,141],[-938,77,136],[-935,77,143],[-938,78,147],[-941,77,146],[-941,73,144],[-939,76,144],[-938,77,143],[-937,78,144],[-935,76,147],[-934,79,145],[-936,79,145],[-940,78,144],[-938,78,147],[-941,78,143],[-937,78,144]],""t_device"":1756822416.382499,""range_g"":4,""fs"":50,""type"":""acc"",""n"":18,""device"":""H10""}"
7059.8181227285,"{""type"":""hr"",""seq"":119,""t_device"":1756822416.03095,""device"":""H10"",""bpm"":74}"
7059.820239603499,"{""type"":""rr"",""seq"":142,""ms"":785,""t_device"":1756822416.03095,""device"":""H10"",""te"":1756822386.70433}"
7059.8203086455,"{""te"":1756822387.52233,""type"":""rr"",""seq"":143,""t_device"":1756822416.03095,""device"":""H10"",""ms"":818}"
7059.9318745205,"{""type"":""ecg"",""fs"":130,""n"":73,""uV"":[-21,-52,-45,2,228,510,438,132,-67,-72,-43,-98,-91,-67,-98,-67,-67,-84,-60,-77,-57,-48,-65,-38,-55,-50,-24,-45,-19,-21,-26,2,-19,0,9,-12,14,-2,-7,12,-19,-9,-28,-55,-38,-67,-69,-69,-91,-65,-79,-79,-57,-86,-69,-74,-86,-60,-84,-69,-57,-86,-62,-74,-79,-60,-91,-81,-84,-103,-79,-105,-101],""t_device"":1756822416.143698,""seq"":210,""device"":""H10""}"
7060.499595020499,"{""seq"":211,""fs"":130,""device"":""H10"",""type"":""ecg"",""n"":73,""uV"":[-91,-122,-103,-118,-120,-103,-139,-115,-110,-132,-103,-125,-125,-115,-146,-125,-134,-144,-122,-142,-122,-132,-161,-139,-161,-151,-134,-161,-139,-151,-158,-134,-158,-137,-139,-168,-48,199,395,233,-105,-146,-101,-146,-146,-142,-127,-130,-139,-108,-125,-113,-89,-113,-81,-79,-84,-55,-69,-45,-36,-52,-14,-24,-16,7,-14,14,12,0,28,4,14],""t_device"":1756822416.712384}"
7060.5301296875,"{""seq"":369,""mG"":[[-938,78,145],[-938,78,146],[-936,76,148],[-935,77,148],[-937,75,146],[-941,76,145],[-940,78,143],[-938,78,145],[-938,78,146],[-936,77,146],[-937,77,146],[-937,78,146],[-937,77,144],[-937,76,146],[-936,75,146],[-936,76,145],[-936,78,145],[-936,79,143]],""fs"":50,""device"":""H10"",""type"":""acc"",""n"":18,""range_g"":4,""t_device"":1756822416.741924}"
7060.5306134785005,"{""seq"":370,""mG"":[[-935,77,143],[-935,74,142],[-936,76,145],[-940,77,145],[-938,78,146],[-936,74,144],[-936,76,150],[-941,78,145],[-936,77,141],[-938,77,143],[-939,77,144],[-940,77,143],[-939,76,143],[-938,78,145],[-938,79,146],[-938,78,145],[-936,80,144],[-938,79,143]],""t_device"":1756822417.101924,""range_g"":4,""fs"":50,""type"":""acc"",""n"":18,""device"":""H10""}"
7060.870544645,"{""type"":""hr"",""seq"":120,""t_device"":1756822417.070107,""device"":""H10"",""bpm"":74}"
7060.871146645,"{""seq"":144,""te"":1756822388.33833,""device"":""H10"",""ms"":816,""type"":""rr"",""t_device"":1756822417.070107}"
7061.065584020001,"{""type"":""ecg"",""fs"":130,""n"":73,""t_device"":1756822417.2526932,""uV"":[19,-9,4,-21,-24,-4,-36,-19,-19,-21,9,-9,12,31,12,36,24,24,38,12,33,33,16,38,16,26,36,12,38,21,16,33,7,26,24,7,31,7,16,26,0,24,12,7,31,4,21,21,7,31,4,4,12,-7,24,21,21,38,-2,9,9,-7,16,-2,2,14,-12,14,4,-2,7,-24,103],""seq"":212,""device"":""H10""}"
7061.22076052,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822417.4338942,""range_g"":4,""seq"":372,""device"":""H10"",""mG"":[[-939,78,143],[-938,77,142],[-940,79,145],[-942,79,142],[-939,77,143],[-935,77,145],[-938,79,145],[-938,79,144],[-937,76,144],[-937,76,141],[-940,77,140],[-940,76,141],[-939,79,142],[-938,79,140],[-939,81,141],[-939,79,143],[-938,80,139],[-939,79,142]]}"
7061.223270562,"{""seq"":373,""mG"":[[-939,79,140],[-938,78,140],[-939,77,140],[-939,78,141],[-939,79,141],[-939,80,143],[-939,81,141],[-938,80,140],[-938,79,142],[-943,80,142],[-943,79,139],[-939,73,136],[-938,73,143],[-939,76,143],[-939,79,139],[-936,79,136],[-938,80,140],[-942,80,141]],""fs"":50,""type"":""acc"",""device"":""H10"",""n"":18,""range_g"":4,""t_device"":1756822417.793894}"
7061.228824979001,"{""type"":""pong"",""t1_ph"":1756822417.443965,""device"":""H10"",""t2_ph"":1756822417.443974,""t0_pc"":1756822417.7789021}"
7061.615740604,"{""type"":""ecg"",""fs"":130,""n"":73,""t_device"":1756822417.821656,""uV"":[387,578,460,96,-48,7,-33,-43,-33,-36,-24,-45,-21,-19,-38,-7,-24,-19,-2,-24,2,-2,-4,21,2,21,36,19,43,31,38,55,24,45,40,26,45,14,21,16,-14,4,-16,-19,0,-28,-9,-12,-24,0,-26,-16,-7,-28,-4,-21,-19,-2,-33,-12,-12,-24,0,-26,-19,-9,-28,-7,-26,-26,-7,-38,-19],""seq"":213,""device"":""H10""}"
7061.850236604,"{""type"":""hr"",""seq"":121,""t_device"":1756822418.061298,""device"":""H10"",""bpm"":74}"
7061.850855604001,"{""type"":""rr"",""seq"":145,""ms"":821,""t_device"":1756822418.061298,""device"":""H10"",""te"":1756822389.1593301}"
7061.938118062,"{""type"":""acc"",""fs"":50,""n"":18,""t_device"":1756822418.152413,""range_g"":4,""seq"":375,""device"":""H10"",""mG"":[[-943,76,141],[-938,77,140],[-939,77,139],[-940,78,139],[-939,79,140],[-937,80,140],[-937,80,139],[-940,79,137],[-939,79,138],[-942,79,140],[-939,81,139],[-931,83,144],[-935,86,154],[-946,88,153],[-956,84,140],[-954,72,122],[-949,53,118],[-939,49,121]]}"
7061.941049645,"{""seq"":376,""t_device"":1756822418.5124128,""mG"":[[-931,61,127],[-931,80,135],[-932,87,136],[-935,86,137],[-936,77,144],[-937,67,151],[-941,59,155],[-941,61,156],[-941,64,150],[-941,70,145],[-939,72,144],[-938,75,140],[-937,77,134],[-937,78,130],[-938,79,135],[-942,80,132],[-939,80,132],[-938,82,135]],""range_g"":4,""type"":""acc"",""fs"":50,""n"":18,""device"":""H10""}"
7062.23471502,"{""type"":""ecg"",""fs"":130,""n"":73,""t_device"":1756822418.421712,""uV"":[-19,-36,-14,-36,-26,-16,-43,-16,-28,-33,-9,-36,-26,-31,-43,-9,-24,-7,2,-31,-16,-31,-28,-4,-38,-24,-21,-38,-14,-38,-33,-26,-65,16,248,505,484,132,-62,-43,-57,-74,-84,-65,-62,-86,-52,-62,-72,-48,-67,-50,-43,-60,-31,-45,-38,-16,-38,-9,-9,-16,9,-9,9,16,-4,21,2,2,16,-16,-2],""seq"":214,""device"":""H10""}"
