time_lsl,ch1,ch2,ch3,ch4
567123.2115447363,396891.0,429698.0,442929.0,174378.0
567123.2298706284,396435.0,428970.0,442307.0,174415.0
567123.2481965205,395910.0,428268.0,441630.0,174362.0
567123.2665224125,395424.0,427637.0,441003.0,174381.0
567123.2848483046,395069.0,427135.0,440492.0,174333.0
567123.3031741966,394704.0,426679.0,440072.0,174413.0
567123.3215000887,394454.0,426234.0,439703.0,174389.0
567123.3398259808,394267.0,425939.0,439439.0,174395.0
567123.3581518729,394271.0,425941.0,439421.0,174466.0
567123.3764777649,394292.0,425905.0,439472.0,174443.0
567123.394803657,394358.0,426000.0,439499.0,174438.0
567123.413129549,394351.0,426022.0,439601.0,174385.0
567123.431455441,394437.0,426140.0,439619.0,174413.0
567123.4497813332,394502.0,426172.0,439696.0,174429.0
567123.4681072253,394605.0,426318.0,439824.0,174404.0
567123.4864331173,394623.0,426388.0,439897.0,174387.0
567123.5047590093,394776.0,426567.0,440119.0,174436.0
567123.5230849014,394798.0,426685.0,440229.0,174361.0
567123.5414107934,394953.0,426890.0,440368.0,174421.0
567123.5597366856,395140.0,427040.0,440576.0,174438.0
567123.5780625776,395244.0,427225.0,440745.0,174418.0
567123.5963884697,395418.0,427418.0,440882.0,174393.0
567123.6147143617,395517.0,427580.0,441021.0,174352.0
567123.6330402538,395716.0,427756.0,441219.0,174403.0
567123.6513661458,395835.0,428005.0,441479.0,174389.0
567123.669692038,395963.0,428213.0,441674.0,174338.0
567123.68801793,396115.0,428412.0,441916.0,174342.0
567123.7063438221,396330.0,428680.0,442118.0,174354.0
567123.7246697141,396472.0,428938.0,442351.0,174351.0
567123.7429956062,396653.0,429131.0,442571.0,174336.0
567123.7613214982,396843.0,429309.0,442782.0,174409.0
567123.7796473904,396943.0,429475.0,442963.0,174379.0
567123.7979732824,397103.0,429705.0,443176.0,174381.0
567123.8162991744,397297.0,429986.0,443393.0,174346.0
567123.8346250665,397468.0,430271.0,443645.0,174378.0
567123.8529509585,397673.0,430395.0,443832.0,174415.0
567123.8712768506,397809.0,430680.0,444078.0,174399.0
567123.8896027427,397965.0,430909.0,444364.0,174409.0
567123.9079286348,398241.0,431212.0,444642.0,174473.0
567123.9262545268,398402.0,431485.0,444825.0,174419.0
567123.9445804189,398514.0,431625.0,444997.0,174387.0
567123.9629063109,398487.0,431678.0,445000.0,174324.0
567123.981232203,398286.0,431426.0,444676.0,174327.0
567123.9995580951,397902.0,430913.0,444151.0,174381.0
567124.0178839872,397438.0,430341.0,443592.0,174391.0
567124.0362098792,396918.0,429619.0,442946.0,174308.0
567124.0545357713,396532.0,429067.0,442425.0,174349.0
567124.0728616633,396108.0,428531.0,441882.0,174368.0
567124.0911875555,395642.0,427961.0,441300.0,174308.0
567124.1095134475,395260.0,427470.0,440905.0,174282.0
567124.1278393395,394967.0,426996.0,440427.0,174300.0
567124.1461652316,394734.0,426665.0,440100.0,174333.0
567124.1644911236,394491.0,426435.0,439913.0,174339.0
567124.1828170157,394455.0,426357.0,439848.0,174346.0
567124.2011429078,394521.0,426372.0,440003.0,174336.0
567124.2194687999,394560.0,426483.0,440012.0,174327.0
567124.2377946919,394706.0,426608.0,440148.0,174352.0
567124.256120584,394737.0,426705.0,440182.0,174299.0
567124.274446476,394883.0,426872.0,440345.0,174342.0
567124.2927723681,395032.0,427020.0,440524.0,174395.0
567124.3110982602,395075.0,427128.0,440645.0,174365.0
567124.3294241523,395249.0,427375.0,440747.0,174421.0
567124.3477500443,395372.0,427528.0,440920.0,174398.0
567124.3660759364,395474.0,427659.0,441087.0,174369.0
567124.3844018284,395686.0,427896.0,441369.0,174383.0
567124.4027277204,395821.0,428200.0,441530.0,174328.0
567124.4210536126,396100.0,428519.0,441888.0,174390.0
567124.4393795046,396174.0,428678.0,442034.0,174340.0
567124.4577053967,396397.0,428959.0,442300.0,174376.0
567124.4760312887,396617.0,429286.0,442550.0,174337.0
567124.4943571808,396832.0,429536.0,442831.0,174434.0
567124.5126830728,397055.0,429807.0,443063.0,174372.0
567124.531008965,397252.0,430132.0,443337.0,174359.0
567124.549334857,397459.0,430438.0,443657.0,174410.0
567124.5676607491,397669.0,430742.0,443913.0,174396.0
567124.5859866411,397979.0,431098.0,444190.0,174458.0
567124.6043125332,398164.0,431348.0,444529.0,174371.0
567124.6226384252,398382.0,431624.0,444834.0,174365.0
567124.6409643174,398513.0,431886.0,445075.0,174364.0
567124.6592902094,398741.0,432180.0,445352.0,174422.0
567124.6776161015,398923.0,432476.0,445630.0,174447.0
567124.6959419935,399201.0,432753.0,445937.0,174426.0
567124.7142678855,399356.0,433080.0,446222.0,174472.0
567124.7325937776,399494.0,433359.0,446446.0,174404.0
567124.7509196698,398356.0,431637.0,444783.0,174459.0
567124.7692455618,398533.0,431868.0,445107.0,174465.0
567124.7875714538,398751.0,432219.0,445359.0,174439.0
567124.8058973459,398916.0,432505.0,445581.0,174385.0
567124.8242232379,399203.0,432728.0,445831.0,174430.0
567124.8425491301,399410.0,433031.0,446097.0,174423.0
567124.8608750221,399661.0,433288.0,446393.0,174452.0
567124.8792009142,399888.0,433595.0,446653.0,174421.0
567124.8975268062,400053.0,433862.0,446920.0,174460.0
567124.9158526983,400337.0,434114.0,447225.0,174439.0
567124.9341785903,400535.0,434407.0,447489.0,174457.0
567124.9525044825,400655.0,434638.0,447661.0,174455.0
567124.9708303745,400929.0,434919.0,448012.0,174396.0
567124.9891562666,401170.0,435266.0,448294.0,174371.0
567125.0074821586,401421.0,435522.0,448579.0,174424.0
567125.0258080506,401409.0,435668.0,448702.0,174358.0
567125.0441339427,401295.0,435524.0,448597.0,174337.0
567125.0624598349,400947.0,435150.0,448195.0,174358.0
567125.0807857269,400525.0,434567.0,447663.0,174393.0
567125.0991116189,399979.0,433962.0,447012.0,174368.0
567125.117437511,399367.0,433296.0,446361.0,174347.0
567125.135763403,398863.0,432571.0,445697.0,174305.0
567125.1540892951,398387.0,431879.0,445080.0,174373.0
567125.1724151872,397949.0,431227.0,444523.0,174405.0
567125.1907410793,397505.0,430570.0,443954.0,174379.0
567125.2090669713,397122.0,430055.0,443441.0,174404.0
567125.2273928634,396741.0,429553.0,442959.0,174408.0
567125.2457187554,396498.0,429161.0,442645.0,174375.0
567125.2640446475,396307.0,428975.0,442414.0,174449.0
567125.2823705396,396270.0,428919.0,442419.0,174414.0
567125.3006964317,396240.0,428874.0,442365.0,174329.0
567125.3190223237,396370.0,428885.0,442493.0,174386.0
567125.3373482157,396454.0,429000.0,442598.0,174405.0
567125.3556741078,396457.0,429094.0,442683.0,174378.0
567125.3739999998,396537.0,429210.0,442810.0,174427.0
567125.392325892,396652.0,429310.0,442860.0,174412.0
567125.410651784,396709.0,429511.0,443052.0,174418.0
567125.4289776761,396931.0,429589.0,443174.0,174427.0
567125.4473035681,397065.0,429784.0,443444.0,174429.0
567125.4656294602,397171.0,429983.0,443577.0,174384.0
567125.4839553522,397368.0,430234.0,443774.0,174430.0
567125.5022812444,397488.0,430427.0,444043.0,174396.0
567125.5206071364,397703.0,430748.0,444326.0,174452.0
567125.5389330285,397853.0,430930.0,444479.0,174347.0
567125.5572589205,398090.0,431136.0,444725.0,174417.0
567125.5755848126,398240.0,431449.0,445035.0,174413.0
567125.5939107046,398491.0,431685.0,445274.0,174375.0
567125.6122365968,398662.0,431938.0,445526.0,174349.0
567125.6305624888,398947.0,432333.0,445874.0,174406.0
567125.6488883808,399138.0,432640.0,446125.0,174403.0
567125.6672142729,399320.0,432904.0,446385.0,174352.0
567125.6855401649,399565.0,433199.0,446696.0,174448.0
567125.7038660571,399729.0,433408.0,446969.0,174400.0
567125.7221919491,399850.0,433621.0,447142.0,174348.0
567125.7405178412,400032.0,433808.0,447329.0,174357.0
567125.7588437332,400225.0,434142.0,447602.0,174393.0
567125.7771696253,400396.0,434373.0,447918.0,174373.0
567125.7954955173,400596.0,434560.0,448121.0,174375.0
567125.8138214095,400793.0,434803.0,448430.0,174374.0
567125.8321473015,400991.0,435076.0,448649.0,174387.0
567125.8504731936,401203.0,435419.0,448935.0,174400.0
567125.8687990856,401356.0,435664.0,449199.0,174383.0
567125.8871249777,401545.0,435789.0,449365.0,174333.0
567125.9054508697,401589.0,435882.0,449415.0,174385.0
567125.9237767619,401494.0,435654.0,449191.0,174425.0
567125.9421026539,401009.0,435153.0,448696.0,174395.0
567125.960428546,400532.0,434566.0,448041.0,174401.0
567125.978754438,400067.0,433819.0,447439.0,174432.0
567125.99708033,399439.0,433057.0,446803.0,174413.0
567126.0154062221,398907.0,432333.0,446077.0,174420.0
567126.0337321142,398383.0,431624.0,445461.0,174383.0
567126.0520580063,397935.0,430952.0,444929.0,174399.0
567126.0703838983,397456.0,430323.0,444326.0,174337.0
567126.0887097904,397158.0,429869.0,443875.0,174485.0
567126.1070356824,396850.0,429344.0,443495.0,174460.0
567126.1253615745,396578.0,429077.0,443192.0,174392.0
567126.1436874666,396569.0,428928.0,443124.0,174433.0
567126.1620133587,396518.0,428865.0,443046.0,174421.0
567126.1803392507,396554.0,428776.0,443083.0,174392.0
567126.1986651428,396521.0,428852.0,443111.0,174376.0
567126.2169910348,396627.0,428965.0,443220.0,174390.0
567126.2353169268,396645.0,429016.0,443278.0,174367.0
567126.253642819,396742.0,429129.0,443380.0,174403.0
567126.271968711,396814.0,429149.0,443491.0,174391.0
567126.2902946031,396843.0,429225.0,443527.0,174352.0
567126.3086204951,396984.0,429328.0,443683.0,174406.0
567126.3269463872,397036.0,429407.0,443750.0,174365.0
567126.3452722792,397158.0,429583.0,443893.0,174359.0
567126.3635981714,397315.0,429818.0,444124.0,174434.0
567126.3819240634,397445.0,429972.0,444313.0,174364.0
567126.4002499555,397603.0,430171.0,444502.0,174409.0
567126.4185758475,397721.0,430343.0,444672.0,174414.0
567126.4369017396,397867.0,430535.0,444897.0,174353.0
567126.4552276317,398045.0,430697.0,445080.0,174376.0
567126.4735535238,398205.0,430965.0,445324.0,174389.0
567126.4918794158,398314.0,431159.0,445462.0,174310.0
567126.5102053079,398604.0,431453.0,445800.0,174438.0
567126.5285311999,398651.0,431584.0,445921.0,174373.0
567126.546857092,398865.0,431834.0,446176.0,174354.0
567126.5651829841,399026.0,432041.0,446392.0,174373.0
567126.5835088762,399175.0,432179.0,446577.0,174371.0
567126.6018347682,399265.0,432327.0,446740.0,174386.0
567126.6201606602,399401.0,432602.0,446939.0,174398.0
567126.6384865523,399552.0,432768.0,447127.0,174389.0
567126.6568124443,399677.0,432958.0,447334.0,174416.0
567126.6751383365,399863.0,433211.0,447578.0,174434.0
567126.6934642285,400072.0,433384.0,447816.0,174402.0
567126.7117901206,400221.0,433622.0,448066.0,174346.0
567126.7301160126,400325.0,433840.0,448305.0,174372.0
567126.7484419047,400386.0,434028.0,448419.0,174342.0
567126.7667677967,400366.0,433959.0,448346.0,174332.0
567126.7850936889,400083.0,433589.0,447908.0,174385.0
567126.8034195809,399599.0,432956.0,447255.0,174362.0
567126.821745473,399174.0,432323.0,446594.0,174397.0
567126.840071365,398626.0,431687.0,446007.0,174393.0
567126.858397257,398097.0,430923.0,445329.0,174388.0
567126.8767231491,397648.0,430300.0,444725.0,174387.0
567126.8950490413,397255.0,429755.0,444150.0,174366.0
567126.9133749333,396797.0,429229.0,443677.0,174388.0
567126.9317008253,396465.0,428717.0,443213.0,174348.0
567126.9500267174,396165.0,428366.0,442868.0,174395.0
567126.9683526094,395980.0,427919.0,442606.0,174373.0
567126.9866785015,395905.0,427827.0,442537.0,174393.0
567127.0050043936,395938.0,427775.0,442613.0,174382.0
567127.0233302857,396022.0,427764.0,442562.0,174386.0
567127.0416561777,396088.0,427811.0,442624.0,174371.0
567127.0599820698,396095.0,427842.0,442641.0,174386.0
567127.0783079618,396117.0,427957.0,442710.0,174364.0
567127.0966338539,396187.0,427958.0,442808.0,174383.0
567127.114959746,396256.0,428124.0,442887.0,174404.0
567127.1332856381,396350.0,428161.0,442925.0,174378.0
567127.1516115301,396389.0,428282.0,443025.0,174351.0
567127.1699374221,396487.0,428394.0,443154.0,174321.0
567127.1882633142,396692.0,428614.0,443305.0,174389.0
567127.2065892062,396809.0,428782.0,443492.0,174419.0
567127.2249150984,396927.0,428951.0,443656.0,174358.0
567127.2432409904,397069.0,429217.0,443835.0,174416.0
567127.2615668825,397247.0,429424.0,444054.0,174365.0
567127.2798927745,397398.0,429642.0,444248.0,174387.0
567127.2982186666,397560.0,429840.0,444429.0,174347.0
567127.3165445587,397710.0,430102.0,444683.0,174379.0
567127.3348704508,397881.0,430378.0,444907.0,174396.0
567127.3531963428,398074.0,430607.0,445136.0,174387.0
567127.3715222349,398284.0,430928.0,445389.0,174408.0
567127.3898481269,398387.0,431103.0,445587.0,174370.0
567127.408174019,398563.0,431308.0,445768.0,174342.0
567127.4264999111,398742.0,431530.0,445962.0,174351.0
567127.4448258032,398907.0,431784.0,446192.0,174329.0
567127.4631516952,399015.0,431928.0,446340.0,174287.0
567127.4814775873,399271.0,432257.0,446641.0,174366.0
567127.4998034793,399454.0,432460.0,446884.0,174407.0
567127.5181293713,399572.0,432723.0,447050.0,174346.0
567127.5364552635,399864.0,433048.0,447361.0,174404.0
567127.5547811555,400055.0,433337.0,447680.0,174379.0
567127.5731070476,400144.0,433539.0,447780.0,174378.0
567127.5914329396,400189.0,433596.0,447824.0,174379.0
567127.6097588317,400021.0,433279.0,447473.0,174382.0
567127.6280847237,399618.0,432741.0,446954.0,174367.0
567127.6464106159,399029.0,432043.0,446239.0,174361.0
567127.6647365079,398519.0,431283.0,445521.0,174392.0
567127.6830624,398004.0,430631.0,444901.0,174351.0
567127.701388292,397473.0,429897.0,444176.0,174362.0
567127.7197141841,397015.0,429266.0,443563.0,174425.0
567127.7380400761,396559.0,428675.0,442985.0,174427.0
567127.7563659683,396097.0,428017.0,442407.0,174357.0
567127.7746918603,395775.0,427502.0,441940.0,174387.0
567127.7930177524,395494.0,427122.0,441566.0,174385.0
567127.8113436444,395272.0,426828.0,441326.0,174365.0
567127.8296695364,395209.0,426725.0,441198.0,174420.0
567127.8479954285,395237.0,426736.0,441193.0,174393.0
567127.8663213206,395274.0,426727.0,441231.0,174332.0
567127.8846472127,395370.0,426831.0,441281.0,174386.0
567127.9029731047,395431.0,426892.0,441332.0,174361.0
567127.9212989968,395432.0,426986.0,441417.0,174347.0
567127.9396248888,395534.0,427081.0,441507.0,174389.0
567127.9579507809,395630.0,427188.0,441600.0,174366.0
567127.976276673,395718.0,427275.0,441611.0,174321.0
567127.9946025651,395856.0,427503.0,441809.0,174374.0
567128.0129284571,396027.0,427645.0,441995.0,174352.0
567128.0312543492,396174.0,427912.0,442179.0,174354.0
567128.0495802412,396321.0,428076.0,442324.0,174376.0
567128.0679061332,396530.0,428362.0,442559.0,174348.0
567128.0862320254,396768.0,428576.0,442773.0,174376.0
567128.1045579175,396845.0,428777.0,442991.0,174392.0
567128.1228838095,397083.0,429115.0,443213.0,174414.0
567128.1412097015,397237.0,429329.0,443391.0,174389.0
567128.1595355936,397475.0,429575.0,443666.0,174327.0
567128.1778614857,397642.0,429850.0,443956.0,174372.0
567128.1961873778,397780.0,430153.0,444181.0,174358.0
567128.2145132698,397954.0,430380.0,444456.0,174354.0
567128.2328391619,398202.0,430716.0,444718.0,174336.0
567128.2511650539,398418.0,430971.0,444979.0,174335.0
567128.269490946,398638.0,431269.0,445207.0,174387.0
567128.2878168381,398839.0,431536.0,445382.0,174440.0
567128.3061427302,399007.0,431778.0,445618.0,174413.0
567128.3244686222,399156.0,431974.0,445771.0,174346.0
567128.3427945143,399357.0,432238.0,446067.0,174349.0
567128.3611204063,399623.0,432511.0,446350.0,174418.0
567128.3794462983,399761.0,432744.0,446566.0,174391.0
567128.3977721905,399999.0,433024.0,446828.0,174384.0
567128.4160980826,400171.0,433248.0,447076.0,174370.0
567128.4344239746,400313.0,433459.0,447267.0,174356.0
567128.4527498666,400261.0,433397.0,447194.0,174422.0
567128.4710757587,399970.0,433033.0,446740.0,174389.0
567128.4894016507,399495.0,432390.0,446129.0,174405.0
567128.5077275429,398876.0,431615.0,445382.0,174417.0
567128.5260534349,398286.0,430833.0,444587.0,174346.0
567128.544379327,397671.0,429945.0,443753.0,174331.0
567128.562705219,397038.0,429211.0,443011.0,174386.0
567128.5810311111,396472.0,428427.0,442232.0,174375.0
567128.5993570031,395977.0,427691.0,441524.0,174407.0
567128.6176828953,395509.0,426994.0,440822.0,174384.0
567128.6360087873,395026.0,426413.0,440349.0,174350.0
567128.6543346794,394674.0,425934.0,439880.0,174364.0
567128.6726605714,394516.0,425661.0,439577.0,174359.0
567128.6909864635,394406.0,425487.0,439454.0,174368.0
567128.7093123555,394413.0,425458.0,439464.0,174441.0
567128.7276382477,394422.0,425421.0,439467.0,174405.0
567128.7459641397,394530.0,425524.0,439533.0,174415.0
567128.7642900317,394536.0,425578.0,439609.0,174384.0
567128.7826159238,394547.0,425630.0,439595.0,174367.0
567128.8009418158,394649.0,425709.0,439641.0,174342.0
567128.8192677079,394767.0,425738.0,439736.0,174310.0
567128.8375936,394875.0,425940.0,439885.0,174351.0
567128.8559194921,395056.0,426089.0,439997.0,174372.0
567128.8742453841,395139.0,426324.0,440163.0,174392.0
567128.8925712762,395209.0,426516.0,440291.0,174332.0
567128.9108971682,395406.0,426693.0,440549.0,174375.0
567128.9292230604,395560.0,426932.0,440683.0,174352.0
567128.9475489524,395750.0,427207.0,440967.0,174356.0
567128.9658748445,395982.0,427464.0,441217.0,174385.0
567128.9842007365,396114.0,427734.0,441430.0,174391.0
567129.0025266286,396277.0,427959.0,441646.0,174349.0
567129.0208525206,396528.0,428228.0,441882.0,174345.0
567129.0391784128,396728.0,428520.0,442114.0,174359.0
567129.0575043048,396920.0,428768.0,442338.0,174390.0
567129.0758301968,397074.0,429031.0,442527.0,174334.0
567129.0941560889,397336.0,429343.0,442894.0,174383.0
567129.1124819809,397420.0,429512.0,443018.0,174363.0
567129.130807873,397694.0,429778.0,443295.0,174408.0
567129.1491337651,397882.0,430102.0,443495.0,174459.0
567129.1674596572,398076.0,430368.0,443723.0,174434.0
567129.1857855492,398302.0,430658.0,444018.0,174459.0
567129.2041114413,398429.0,430900.0,444254.0,174390.0
567129.2224373333,398665.0,431179.0,444492.0,174414.0
567129.2407632254,398926.0,431513.0,444831.0,174458.0
567129.2590891175,399064.0,431804.0,445048.0,174450.0
567129.2774150096,399177.0,431947.0,445219.0,174402.0
567129.2957409016,399223.0,431955.0,445229.0,174385.0
567129.3140667937,399004.0,431672.0,444970.0,174401.0
567129.3323926857,398542.0,431092.0,444410.0,174387.0
567129.3507185777,397963.0,430304.0,443650.0,174420.0
567129.3690444699,397394.0,429515.0,442897.0,174375.0
567129.387370362,396759.0,428701.0,442085.0,174370.0
567129.405696254,396195.0,427878.0,441300.0,174408.0
567129.424022146,395514.0,427085.0,440560.0,174376.0
567129.4423480381,395061.0,426380.0,439961.0,174451.0
567129.4606739301,394593.0,425620.0,439268.0,174403.0
567129.4789998223,394119.0,425071.0,438714.0,174430.0
567129.4973257143,393724.0,424517.0,438176.0,174330.0
567129.5156516064,393455.0,424118.0,437874.0,174332.0
567129.5339774984,393314.0,423910.0,437668.0,174369.0
567129.5523033905,393296.0,423862.0,437660.0,174378.0
567129.5706292825,393363.0,423915.0,437783.0,174316.0
567129.5889551747,393410.0,424040.0,437846.0,174283.0
567129.6072810667,393495.0,424085.0,437954.0,174344.0
567129.6256069588,393544.0,424120.0,438007.0,174334.0
567129.6439328508,393541.0,424125.0,438020.0,174323.0
567129.6622587428,393674.0,424271.0,438204.0,174383.0
567129.6805846349,393679.0,424415.0,438246.0,174413.0
567129.698910527,393827.0,424499.0,438412.0,174356.0
567129.7172364191,393913.0,424688.0,438562.0,174362.0
567129.7355623111,394036.0,424827.0,438726.0,174368.0
567129.7538882032,394220.0,425078.0,438857.0,174314.0
567129.7722140952,394320.0,425278.0,439023.0,174338.0
567129.7905399874,394464.0,425426.0,439230.0,174320.0
567129.8088658794,394658.0,425628.0,439480.0,174306.0
567129.8271917715,394864.0,425883.0,439657.0,174346.0
567129.8455176635,394969.0,426123.0,439920.0,174311.0
567129.8638435556,395192.0,426349.0,440108.0,174383.0
567129.8821694476,395351.0,426479.0,440344.0,174339.0
567129.9004953398,395546.0,426770.0,440579.0,174285.0
567129.9188212318,395689.0,426962.0,440712.0,174331.0
567129.9371471239,395812.0,427230.0,441006.0,174370.0
567129.9554730159,395982.0,427398.0,441176.0,174344.0
567129.973798908,396131.0,427603.0,441311.0,174346.0
567129.9921248,396254.0,427734.0,441489.0,174372.0
567130.0104506921,396349.0,427985.0,441683.0,174399.0
567130.0287765842,396503.0,428135.0,441875.0,174306.0
567130.0471024762,396669.0,428368.0,442091.0,174321.0
567130.0654283683,396866.0,428559.0,442339.0,174347.0
567130.0837542603,396998.0,428839.0,442571.0,174342.0
567130.1020801524,397185.0,429051.0,442750.0,174364.0
567130.1204060445,397292.0,429261.0,442930.0,174382.0
567130.1387319366,397293.0,429259.0,442875.0,174388.0
567130.1570578286,397053.0,428909.0,442613.0,174366.0
567130.1753837207,396606.0,428337.0,442016.0,174337.0
567130.1937096127,396044.0,427580.0,441260.0,174340.0
567130.2120355048,395459.0,426903.0,440598.0,174317.0
567130.2303613969,394936.0,426119.0,439863.0,174381.0
567130.248687289,394383.0,425389.0,439201.0,174308.0
567130.267013181,393941.0,424733.0,438598.0,174322.0
567130.285339073,393522.0,424090.0,438114.0,174337.0
567130.3036649651,393106.0,423529.0,437603.0,174403.0
567130.3219908571,392736.0,423066.0,437152.0,174368.0
567130.3403167493,392456.0,422723.0,436860.0,174317.0
567130.3586426413,392358.0,422518.0,436623.0,174303.0
567130.3769685334,392294.0,422489.0,436626.0,174333.0
567130.3952944254,392286.0,422562.0,436678.0,174308.0
567130.4136203175,392445.0,422615.0,436842.0,174318.0
567130.4319462095,392524.0,422674.0,436920.0,174362.0
567130.4502721017,392558.0,422774.0,436929.0,174298.0
567130.4685979937,392567.0,422859.0,437070.0,174325.0
567130.4869238858,392693.0,422955.0,437156.0,174358.0
567130.5052497778,392774.0,423057.0,437250.0,174290.0
567130.5235756699,392881.0,423278.0,437403.0,174336.0
567130.5419015619,392954.0,423373.0,437552.0,174347.0
567130.560227454,393103.0,423502.0,437712.0,174331.0
567130.5785533461,393164.0,423664.0,437910.0,174300.0
567130.5968792381,393386.0,423912.0,438144.0,174319.0
567130.6152051302,393485.0,424150.0,438344.0,174316.0
567130.6335310222,393672.0,424375.0,438524.0,174332.0
567130.6518569144,393754.0,424556.0,438694.0,174261.0
567130.6701828064,393968.0,424753.0,439004.0,174332.0
567130.6885086985,394118.0,425036.0,439200.0,174315.0
567130.7068345905,394341.0,425276.0,439434.0,174295.0
567130.7251604826,394472.0,425491.0,439656.0,174334.0
567130.7434863746,394664.0,425852.0,439977.0,174385.0
567130.7618122668,394865.0,426114.0,440163.0,174300.0
567130.7801381588,395036.0,426300.0,440408.0,174339.0
567130.7984640509,395137.0,426525.0,440624.0,174334.0
567130.8167899429,395314.0,426804.0,440834.0,174342.0
567130.835115835,395487.0,427055.0,441066.0,174346.0
567130.853441727,395683.0,427307.0,441259.0,174341.0
567130.8717676192,395903.0,427579.0,441577.0,174319.0
567130.8900935112,396078.0,427910.0,441821.0,174345.0
567130.9084194032,396316.0,428263.0,442192.0,174388.0
567130.9267452953,396529.0,428479.0,442410.0,174375.0
567130.9450711873,396660.0,428709.0,442624.0,174319.0
567130.9633970794,396728.0,428804.0,442658.0,174350.0
567130.9817229715,396536.0,428473.0,442337.0,174338.0
567131.0000488636,396152.0,428019.0,441877.0,174376.0
567131.0183747556,395649.0,427390.0,441224.0,174294.0
567131.0367006477,395147.0,426731.0,440687.0,174363.0
567131.0550265397,394673.0,426022.0,440008.0,174344.0
567131.0733524318,394139.0,425415.0,439432.0,174362.0
567131.0916783239,393724.0,424818.0,438884.0,174316.0
567131.110004216,393334.0,424264.0,438366.0,174357.0
567131.128330108,392963.0,423836.0,437933.0,174344.0
567131.146656,392735.0,423463.0,437634.0,174344.0
567131.1649818921,392525.0,423244.0,437438.0,174341.0
567131.1833077841,392462.0,423130.0,437341.0,174344.0
567131.2016336763,392495.0,423162.0,437333.0,174300.0
567131.2199595683,392596.0,423322.0,437510.0,174338.0
567131.2382854604,392733.0,423442.0,437641.0,174356.0
567131.2566113524,392789.0,423574.0,437811.0,174336.0
567131.2749372445,392876.0,423716.0,437885.0,174332.0
567131.2932631365,392995.0,423932.0,438080.0,174419.0
567131.3115890287,393056.0,424043.0,438202.0,174358.0
567131.3299149207,393271.0,424354.0,438477.0,174396.0
567131.3482408128,393439.0,424533.0,438645.0,174424.0
567131.3665667048,393571.0,424712.0,438843.0,174339.0
567131.3848925969,393747.0,424960.0,439006.0,174311.0
567131.403218489,393967.0,425203.0,439311.0,174302.0
567131.4215443811,394169.0,425505.0,439591.0,174346.0
567131.4398702731,394392.0,425786.0,439834.0,174312.0
567131.4581961652,394613.0,426079.0,440100.0,174328.0
567131.4765220572,394799.0,426342.0,440395.0,174357.0
567131.4948479492,395032.0,426745.0,440734.0,174401.0
567131.5131738414,395122.0,426956.0,440993.0,174310.0
567131.5314997334,395423.0,427319.0,441242.0,174369.0
567131.5498256255,395650.0,427610.0,441516.0,174346.0
567131.5681515175,395842.0,427866.0,441786.0,174344.0
567131.5864774096,396021.0,428196.0,442081.0,174318.0
567131.6048033016,396340.0,428544.0,442441.0,174437.0
567131.6231291938,396522.0,428819.0,442707.0,174412.0
567131.6414550858,396741.0,429080.0,442931.0,174413.0
567131.6597809779,396886.0,429340.0,443247.0,174393.0
567131.6781068699,397164.0,429684.0,443524.0,174379.0
567131.696432762,397394.0,430043.0,443842.0,174431.0
567131.714758654,397548.0,430279.0,444065.0,174378.0
567131.7330845462,397801.0,430649.0,444457.0,174400.0
567131.7514104382,398056.0,430999.0,444800.0,174432.0
567131.7697363303,398209.0,431244.0,445015.0,174340.0
567131.7880622223,398429.0,431593.0,445212.0,174406.0
567131.8063881143,398440.0,431627.0,445283.0,174366.0
567131.8247140064,398256.0,431292.0,444966.0,174341.0
567131.8430398986,397791.0,430818.0,444478.0,174319.0
567131.8613657906,397369.0,430275.0,443958.0,174362.0
567131.8796916826,396848.0,429594.0,443205.0,174341.0
567131.8980175747,396278.0,428873.0,442605.0,174390.0
567131.9163434667,395754.0,428160.0,441963.0,174405.0
567131.9346693588,395160.0,427466.0,441287.0,174352.0
567131.9529952509,394737.0,426844.0,440690.0,174386.0
567131.971321143,394326.0,426225.0,440167.0,174361.0
567131.989647035,393934.0,425740.0,439708.0,174334.0
567132.0079729271,393658.0,425366.0,439384.0,174388.0
567132.0262988191,393512.0,425137.0,439158.0,174355.0
567132.0446247112,393395.0,424986.0,439071.0,174301.0
567132.0629506033,393575.0,425086.0,439174.0,174368.0
567132.0812764954,393718.0,425276.0,439315.0,174386.0
567132.0996023874,393831.0,425422.0,439464.0,174395.0
567132.1179282794,394004.0,425618.0,439717.0,174399.0
567132.1362541715,394120.0,425734.0,439831.0,174407.0
567132.1545800635,394238.0,425924.0,440007.0,174337.0
567132.1729059557,394361.0,426103.0,440220.0,174385.0
567132.1912318477,394492.0,426350.0,440434.0,174373.0
567132.2095577398,394704.0,426599.0,440642.0,174409.0
567132.2278836318,394867.0,426835.0,440890.0,174433.0
567132.2462095239,395026.0,427069.0,441143.0,174370.0
567132.264535416,395238.0,427415.0,441436.0,174443.0
567132.2828613081,395474.0,427685.0,441687.0,174353.0
567132.3011872001,395663.0,427965.0,442013.0,174385.0
567132.3195130922,395880.0,428293.0,442249.0,174330.0
567132.3378389842,396145.0,428681.0,442626.0,174396.0
567132.3561648763,396380.0,428987.0,442928.0,174425.0
567132.3744907684,396583.0,429334.0,443190.0,174362.0
