LSL_Timestamp,BreathingValue
158386.1890172,458
158386.2087714,458
158386.2285353,457
158386.2482758,456
158386.2680477,458
158386.2877775,465
158386.3075288,478
158386.3272843,495
158386.3470622,512
158386.3667972,524
158386.3865469,530
158386.4062894,529
158386.426045,530
158386.4458063,529
158386.4655597,532
158386.4853083,536
158386.5050347,535
158386.5248009,532
158386.5445538,525
158386.5642936,518
158386.5840515,516
158386.6037989,516
158386.6235495,520
158386.6433245,522
158386.663074,523
158386.6828241,524
158386.702553,522
158386.7223142,522
158386.7420609,520
158386.761822,517
158386.7815727,511
158386.8013213,504
158386.8210705,498
158386.8408189,489
158386.8605747,482
158386.8803571,470
158386.9000865,459
158386.9198468,445
158386.9395891,433
158386.9593447,418
158386.9791148,402
158386.9988522,385
158387.0186102,366
158387.0383442,352
158387.0581169,343
158387.0778447,338
158387.0976027,333
158387.1173682,327
158387.1371106,314
158387.1568702,300
158387.176628,286
158387.1963794,274
158387.2161162,265
158387.23588,260
158387.2556312,252
158387.2753687,244
158387.2951333,234
158387.3148969,222
158387.3346255,212
158387.3544038,203
158387.3741634,193
158387.3939207,183
158387.4136422,170
158387.4334384,158
158387.4531679,147
158387.4729041,138
158387.4926684,132
158387.5124053,127
158387.5321703,124
158387.5519927,121
158387.5716605,116
158387.5914012,110
158387.6111718,101
158387.6308915,94
158387.6506495,87
158387.6704356,81
158387.6901695,72
158387.7099329,63
158387.7297916,54
158387.7494168,49
158387.7691981,55
158387.7889252,69
158387.8086702,89
158387.8284182,110
158387.8481764,123
158387.8679777,134
158387.8876795,145
158387.9074414,159
158387.9272142,182
158387.9469568,209
158387.9667643,237
158387.9864642,262
158388.0062357,283
158388.0259777,298
158388.0457929,313
158388.0654762,328
158388.0852087,346
158388.1049893,366
158388.1247706,387
158388.1444684,405
158388.1642617,422
158388.1839783,437
158388.2037675,451
158388.2235796,465
158388.243254,483
158388.262981,499
158388.2827744,517
158388.3024783,533
158388.3222315,548
158388.3419717,562
158388.3617584,574
158388.3815102,588
158388.4012551,602
158388.4210457,616
158388.4407628,629
158388.4605,640
158388.48028,649
158388.5000081,659
158388.5197788,671
158388.5395777,685
158388.5592611,696
158388.5790265,706
158388.5987896,707
158388.6185329,705
158388.6382777,701
158388.6580736,698
158388.6777718,701
158388.6975313,708
158388.7173556,723
158388.7370403,740
158388.7568034,755
158388.7765693,763
158388.796311,762
158388.8160616,754
158388.835784,736
158388.8555677,716
158388.8752993,695
158388.8950634,677
158388.9148036,666
158388.9345507,662
158388.9543255,663
158388.9740907,669
158388.9938133,682
158389.0135512,698
158389.0333507,717
158389.0530504,731
158389.0728205,732
158389.0925827,721
158389.1123224,698
158389.1320898,670
158389.1519672,642
158389.1715861,618
158389.1913636,599
158389.2111651,588
158389.230862,584
158389.2505853,588
158389.2703937,604
158389.2901129,631
158389.3098389,664
158389.3296129,696
158389.349345,711
158389.3691097,706
158389.3888509,681
158389.4086257,646
158389.4283761,616
158389.4481128,595
158389.4678742,591
158389.4876284,596
158389.5073807,609
158389.5271379,623
158389.5468807,643
158389.5666336,666
158389.5863737,691
158389.6061493,712
158389.6258786,719
158389.6456352,708
158389.6653978,679
158389.6851518,642
158389.7048972,606
158389.7246245,581
158389.7443863,571
158389.7641315,575
158389.7839321,589
158389.8036824,608
158389.8234022,632
158389.8431845,656
158389.8629049,684
158389.8826576,704
158389.9024494,713
158389.922168,699
158389.9419355,666
158389.961683,617
158389.9814289,571
158390.0011736,534
158390.0209911,519
158390.0406803,523
158390.0604289,539
158390.0802102,560
158390.0999221,576
158390.1196807,591
158390.139453,606
158390.1591851,623
